specimen_id,level,template_id,model_id,run_id,explained_variance_ratio
566305266,4,471355161,568103793,568179899,0.942894883714837
566305266,5,395310498,568103795,568185935,0.93720415268116
566463606,1,395310469,587820603,587995649,0.537722913384164
566463606,2,395310479,587820605,587997463,0.655729360939286
566463606,3,395310475,587820607,587996242,0.675194557919272
566463606,4,471355161,587820609,588000016,0.693874325870273
566463606,5,395310498,587820611,588004830,0.723208794775227
566466395,1,395310469,568080921,568145416,0.753541118262336
566466395,2,395310479,568080926,568151346,0.791209224240858
566466395,3,395310475,568080928,568146903,0.634812038857186
566466395,4,471355161,568080930,568152073,0.795272361127129
566466395,5,395310498,568080932,568159441,0.81392901763327
566563603,1,395310469,568542757,568558183,0.590646884657594
566563603,2,395310479,568542759,568559563,0.603592265793941
566563603,3,395310475,568542761,568559945,0.577519639677091
566563603,4,471355161,568542763,568561716,0.66474104972305
566563603,5,395310498,568542765,568562818,0.668589178518356
566671538,1,395310469,568094834,568152522,0.508060265432186
566671538,2,395310479,568094836,568152894,0.543696902090024
566671538,3,395310475,568094838,568156065,0.652085070331772
566671538,4,471355161,568094840,568151796,0.696474888032243
566671538,5,395310498,568094842,568170660,0.738621520575137
566719275,1,395310469,568093783,568167727,0.695990775239007
566719275,2,395310479,568093785,568176559,0.718925786085386
566719275,3,395310475,568093787,568172669,0.699303110605839
566719275,4,471355161,568093789,568178510,0.703061282819186
566719275,5,395310498,568093791,568175973,0.697556199258157
566761793,1,395310469,568578221,568593255,0.750435965406332
566761793,2,395310479,568578223,568595964,0.747436749749231
566761793,3,395310475,568578225,568593657,0.719948669308931
566761793,4,471355161,568578228,568596013,0.733374093584556
566761793,5,395310498,568578230,568598098,0.7347514115092
567266985,1,395310469,569471526,569483696,0.649330675920915
567266985,2,395310479,569471528,569486816,0.751487991372427
567266985,3,395310475,569471530,569485368,0.683294154591112
567266985,4,471355161,569471532,569487240,0.697445097130567
567266985,5,395310498,569471534,569487667,0.810954255272202
567354967,1,395310469,569476224,569485678,0.514374596065673
567354967,2,395310479,569476226,569482755,0.646777211826921
567354967,3,395310475,569476228,569482217,0.587231291625364
567354967,4,471355161,569476230,569483001,0.689059579751354
567354967,5,395310498,569476232,569483436,0.720882837329322
567399060,1,395310469,569476187,569487491,0.475552687201478
567399060,2,395310479,569476189,569487703,0.607441281517518
567399060,3,395310475,569476191,569487651,0.590758525593642
567399060,4,471355161,569476193,569487824,0.631965983331205
567399060,5,395310498,569476195,569488297,0.68545395885677
569477234,1,395310469,569955790,569960473,0.786103836506464
569477234,2,395310479,569955792,569961431,0.732423814468717
569477234,3,395310475,569955794,569960547,0.920074709074114
569477234,4,471355161,569955796,569961533,0.922491390455874
569477234,5,395310498,569955798,569961962,0.928242734482322
569623233,1,395310469,569896556,569911339,0.937493395225384
569623233,2,395310479,569896558,569912677,0.768730837818594
569623233,3,395310475,569896560,569907223,0.926025243618619
569623233,4,471355161,569896562,569913886,0.951958612688161
569623233,5,395310498,569896564,569923632,0.952990371974143
569670455,1,395310469,569896590,569923643,0.65709460533579
569670455,2,395310479,569896592,569928407,0.680027526736222
569670455,3,395310475,569896594,569923604,0.658397959466097
569670455,4,471355161,569896596,569926206,0.679528261681035
569670455,5,395310498,569896598,569928424,0.704453745422931
569706189,1,395310469,570469769,570489951,0.528496179129035
569706189,2,395310479,570469771,570491538,0.577664754892302
569706189,3,395310475,570469773,570489984,0.492913017970666
569706189,4,471355161,570469775,570499108,0.348510515744302
569706189,5,395310498,570469777,570499199,0.3413178161401
569710450,1,395310469,570469828,570484961,0.677448786465684
569710450,2,395310479,570469837,570486568,0.644977169898098
569710450,3,395310475,570469841,570486553,0.60637667250353
569710450,4,471355161,570469843,570486606,0.637705454736399
569710450,5,395310498,570469845,570487332,0.809678123206101
569739534,1,395310469,571019486,571028130,0.327914342786853
569739534,2,395310479,571019488,571028291,0.324504031556003
569739534,3,395310475,571019490,571028310,0.478693579634774
569739534,4,471355161,571019492,571028363,0.280415198332266
569739534,5,395310498,571019494,571028612,0.300921385226968
569810649,1,395310469,571019396,571028465,0.642867566520487
569810649,2,395310479,571019398,571028868,0.676707690413628
569810649,3,395310475,571019402,571028601,0.662338914145431
569810649,4,471355161,571019405,571028774,0.659051197849089
569810649,5,395310498,571019408,571028992,0.647084677286548
570924514,1,395310469,571868035,571896067,0.640828740313302
570924514,2,395310479,571868037,571899582,0.678066145832004
570924514,3,395310475,571868039,571896447,0.595551118607103
570924514,4,471355161,571868041,571898062,0.629985485193124
570924514,5,395310498,571868043,571900451,0.64393164118918
571292875,1,395310469,573409889,573421548,0.599167860704401
571292875,2,395310479,573409891,573421766,0.580051985127937
571292875,3,395310475,573409893,573421665,0.719079409866104
571292875,4,471355161,573409895,573421950,0.689264808631477
571292875,5,395310498,573409897,573422351,0.773225103840847
571396942,1,395310469,573430539,573449751,0.980546969953089
571396942,2,395310479,573430543,573450306,0.982310109852986
571396942,3,395310475,573430548,573449852,0.960375108937115
571396942,4,471355161,573430554,573449065,0.988811303008001
571396942,5,395310498,573430558,573450013,0.99020175097244
573404307,1,395310469,587845765,588044128,0.97423291710759
573404307,2,395310479,587845767,588044315,0.979031796321129
573404307,3,395310475,587845769,588044429,0.969268684493039
573404307,4,471355161,587845771,588047365,0.972638549088393
573404307,5,395310498,587845773,588047383,0.974312325350055
573976402,1,395310469,587845967,588048557,-0.0195918100783154
573976402,2,395310479,587845969,588050335,-0.0214247454510298
573976402,3,395310475,587845971,588049770,-0.0230930302633153
573976402,4,471355161,587845974,588051175,-0.024000813256433
573976402,5,395310498,587845976,588051943,-0.0276988020476426
575642695,1,395310469,587846946,588045782,0.693088338861002
575642695,2,395310479,587846948,588048462,0.688647390052496
575642695,3,395310475,587846950,588048668,0.693511773477051
575642695,4,471355161,587846952,588051907,0.700660420328135
575642695,5,395310498,587846954,588054260,0.71624419543215
577218602,1,395310469,587847920,588049392,0.10220751666821
577218602,2,395310479,587847922,588050665,0.102392505299436
577218602,3,395310475,587847924,588051504,0.107830460654707
577218602,4,471355161,587847926,588053316,0.120825438343969
577218602,5,395310498,587847928,588053521,0.118327653856701
577369606,1,395310469,587848204,588052314,0.711172355598855
577369606,2,395310479,587848206,588054021,0.712446057347806
577369606,3,395310475,587848209,588054394,0.750796415643207
577369606,4,471355161,587848211,588054818,0.738249879277582
577369606,5,395310498,587848214,588057609,0.82361166437615
578898150,1,395310469,587862688,588056366,0.776043083092314
578898150,2,395310479,587862690,588056677,0.768646964472932
578898150,3,395310475,587862692,588056666,0.812191390896831
578898150,4,471355161,587862694,588059574,0.771243245201285
578898150,5,395310498,587862696,588063912,0.86125722391725
578909807,1,395310469,587862489,588055996,0.671893919135661
578909807,2,395310479,587862491,588056695,0.674816736265102
578909807,3,395310475,587862493,588052272,0.776138648035682
578909807,4,471355161,587862495,588057335,0.804137090839811
578909807,5,395310498,587862497,588059834,0.800548311128935
578929342,1,395310469,587862833,588052261,0.67375554511135
578929342,2,395310479,587862835,588048800,0.664107097066685
578929342,3,395310475,587862837,588053265,0.65257840082761
578929342,4,471355161,587862839,588054351,0.701080017059975
578929342,5,395310498,587862841,588056319,0.703056946106125
578938153,1,395310469,587862755,588056234,0.588128005859946
578938153,2,395310479,587862757,588056858,0.521912400220307
578938153,3,395310475,587862759,588055922,0.543890482436601
578938153,4,471355161,587862761,588056594,0.520768746682069
578938153,5,395310498,587862764,588059811,0.681314716441881
579263604,1,395310469,587863123,588049209,0.43463923620734
579263604,2,395310479,587863125,588049564,0.44019378756843
579263604,3,395310475,587863127,588049439,0.226986721515475
579263604,4,471355161,587863129,588050896,0.320662215077216
579263604,5,395310498,587863131,588051592,0.225556946875035
579611597,1,395310469,587863828,588061362,0.834419166719239
579611597,2,395310479,587863830,588063755,0.755730878126704
579611597,3,395310475,587863832,588061706,0.874944454879536
579611597,4,471355161,587863834,588064039,0.884069847559941
579611597,5,395310498,587863836,588068351,0.884892569044322
579652000,1,395310469,587864128,588057942,0.559526064219789
579652000,2,395310479,587864130,588060323,0.511432988119083
579652000,3,395310475,587864132,588058097,0.434431313401846
579652000,4,471355161,587864134,588055766,0.467979576096781
579652000,5,395310498,587864136,588056736,0.506722484110566
579662784,1,395310469,587864212,588058209,0.741875349437679
579662784,2,395310479,587864214,588059923,0.583529350397858
579662784,3,395310475,587864216,588058364,0.798022187470052
579662784,4,471355161,587864218,588059940,0.821801467320964
579662784,5,395310498,587864220,588064468,0.838622143309351
579672464,1,395310469,587864169,588059965,0.923561740685968
579672464,2,395310479,587864171,588061754,0.933923718911343
579672464,3,395310475,587864173,588063946,0.862093814005756
579672464,4,471355161,587864175,588061743,0.901821775429351
579672464,5,395310498,587864177,588064569,0.912635934374444
579981789,1,395310469,587864383,588059749,0.650067991258544
579981789,2,395310479,587864385,588060995,0.616222129474203
579981789,3,395310475,587864387,588061480,0.733125173379926
579981789,4,471355161,587864389,588065263,0.758872529371051
579981789,5,395310498,587864391,588064532,0.814108425498762
580010290,1,395310469,587864519,588059912,0.830610924884057
580010290,2,395310479,587864521,588061397,0.836340457194709
580010290,3,395310475,587864523,588063961,0.81763976956097
580010290,4,471355161,587864525,588061452,0.825898807073161
580010290,5,395310498,587864527,588063624,0.79811805753935
580014328,1,395310469,587864551,588058262,0.677759442205987
580014328,2,395310479,587864553,588058231,0.741913665759122
580014328,3,395310475,587864555,588058078,0.813188470172361
580014328,4,471355161,587864557,588060580,0.823956133732831
580014328,5,395310498,587864559,588060756,0.876182626818938
580145037,1,395310469,587864629,588067611,0.960126216775331
580145037,2,395310479,587864631,588069082,0.938353133332645
580145037,3,395310475,587864633,588065878,0.933035447766919
580145037,4,471355161,587864635,588070132,0.980592952992038
580145037,5,395310498,587864637,588070224,0.979495352581261
580149939,1,395310469,591248096,591273562,0.57848779460972
580149939,2,395310479,591248098,591275560,0.547466781864103
580149939,3,395310475,591248100,591273968,0.491461362476897
580149939,4,471355161,591248102,591275662,0.540297861688873
580149939,5,395310498,591248104,591280173,0.578752071631223
580194100,1,395310469,587864827,588053414,0.354686030168787
580194100,2,395310479,587864829,588054619,0.555464219707844
580194100,3,395310475,587864831,588054362,0.469332072382089
580194100,4,471355161,587864833,588054884,0.567905519623427
580194100,5,395310498,587864835,588056334,0.619263159689471
580236419,1,395310469,591253502,591280919,0.381870571859883
580236419,2,395310479,591253504,591293195,0.391121572245133
580236419,3,395310475,591253506,591282264,0.302300649356821
580236419,4,471355161,591253508,591293903,0.34567403263944
580236419,5,395310498,591253510,591284934,0.31665817603448
580537822,1,395310469,587864955,588057580,0.789974130839608
580537822,2,395310479,587864957,588057424,0.68982046164436
580537822,3,395310475,587864959,588056641,0.81076935456072
580537822,4,471355161,587864961,588061230,0.824538142515873
580537822,5,395310498,587864963,588060077,0.824797631072731
580895033,1,395310469,587865629,588062003,0.983810807305087
580895033,2,395310479,587865631,588068394,0.988954969075309
580895033,3,395310475,587865633,588065221,0.972065677218419
580895033,4,471355161,587865635,588060017,0.983816449506429
580895033,5,395310498,587865637,588067588,0.983643486774882
581058351,1,395310469,587865710,588061159,0.960797454898202
581058351,2,395310479,587865712,588061049,0.962394062138248
581058351,3,395310475,587865714,588061568,0.953011984741975
581058351,4,471355161,587865716,588060052,0.985715603553226
581058351,5,395310498,587865718,588065637,0.987040052352864
581138223,1,395310469,587865916,588068871,0.704310712405375
581138223,2,395310479,587865918,588069151,0.684020240549061
581138223,3,395310475,587865920,588065205,0.676857493690796
581138223,4,471355161,587865922,588071425,0.73350295156256
581138223,5,395310498,587865924,588071008,0.731551393087556
582644266,1,395310469,591739019,591803333,0.693548552815403
582644266,2,395310479,591739027,591809011,0.699654317713831
582644266,3,395310475,591739033,591806757,0.759200959768342
582644266,4,471355161,591739036,591809223,0.770645140490736
582644266,5,395310498,591739038,591821036,0.777426853616797
583403073,1,395310469,591414579,591422451,0.434105808397148
583403073,2,395310479,591414581,591423514,0.447864669787937
583403073,3,395310475,591414583,591422614,0.454951515935945
583403073,4,471355161,591414585,591423597,0.401121313617748
583403073,5,395310498,591414587,591424689,0.394140495297098
583804033,1,395310469,591527058,591541323,0.693778415471458
583804033,2,395310479,591527060,591542739,0.73508215900891
583804033,3,395310475,591527062,591541475,0.741802094603054
583804033,4,471355161,591527064,591543202,0.812684044813222
583804033,5,395310498,591527066,591544724,0.823678192991655
584561230,1,395310469,591536704,591543926,0.517704007131357
584561230,2,395310479,591536708,591545188,0.560122259094369
584561230,3,395310475,591536712,591544841,0.584827005658934
584561230,4,471355161,591536716,591547279,0.583550470772475
584561230,5,395310498,591536720,591547919,0.603726039182428
584587128,1,395310469,591536556,591545153,0.681935633139945
584587128,2,395310479,591536559,591546166,0.639843421933075
584587128,3,395310475,591536562,591545113,0.712706432182245
584587128,4,471355161,591536565,591545812,0.760295174764185
584587128,5,395310498,591536569,591547956,0.737797367905877
584664194,1,395310469,591538450,591543273,0.749204155510332
584664194,2,395310479,591538452,591544409,0.866196240215513
584664194,3,395310475,591538454,591543227,0.541110364026739
584664194,4,471355161,591538456,591544155,0.776242041012063
584664194,5,395310498,591538458,591545340,0.820530536269658
584872371,1,395310469,591539302,591544824,0.779529477688138
584872371,2,395310479,591539304,591543983,0.791059261379998
584872371,3,395310475,591539306,591546220,0.78744755218455
584872371,4,471355161,591539308,591546475,0.79318150581324
584872371,5,395310498,591539310,591548696,0.834242095545129
585740198,1,395310469,591540189,591549293,0.952438152046497
585740198,2,395310479,591540191,591550635,0.963748732963383
585740198,3,395310475,591540193,591549904,0.937650836611039
585740198,4,471355161,591540195,591556328,0.950596313503573
585740198,5,395310498,591540197,591558830,0.957421836381386
585805211,1,395310469,591765641,591883164,0.953230724463013
585805211,2,395310479,591765643,591884428,0.905970473609694
585805211,3,395310475,591765645,591849532,0.926355359299363
585805211,4,471355161,591765648,591885375,0.985667801569588
585805211,5,395310498,591765651,591862418,0.980263013581736
585832440,1,395310469,591764972,591859373,0.970532860010493
585832440,2,395310479,591764974,591880171,0.919171811671291
585832440,3,395310475,591764976,591879770,0.942698316695094
585832440,4,471355161,591764978,591868648,0.975587764089672
585832440,5,395310498,591764981,591892737,0.977274928965871
585908787,1,395310469,591763620,591828917,0.676800269518514
585908787,2,395310479,591763622,591835703,0.681080915524702
585908787,3,395310475,591763624,591829033,0.800369081524452
585908787,4,471355161,591763626,591837759,0.816705152071149
585908787,5,395310498,591763628,591849010,0.825344555707796
586072188,1,395310469,591774407,591888200,0.682620429720055
586072188,2,395310479,591774409,591899025,0.710994556089612
586072188,3,395310475,591774411,591892994,0.78026087854133
586072188,4,471355161,591774413,591900871,0.78175775813411
586072188,5,395310498,591774415,591905375,0.794766895671039
586072783,1,395310469,591774119,591859648,0.777087276629795
586072783,2,395310479,591774121,591864421,0.799269373753075
586072783,3,395310475,591774123,591861678,0.830838338023964
586072783,4,471355161,591774125,591868491,0.832382928211597
586072783,5,395310498,591774127,591881494,0.83714827848203
586358539,1,395310469,591785624,591884567,0.974056493969834
586358539,2,395310479,591785627,591890856,0.971725238551004
586358539,3,395310475,591785629,591887139,0.952716780521953
586358539,4,471355161,591785631,591901108,0.966905982988506
586358539,5,395310498,591785633,591907305,0.97131842738273
586366106,1,395310469,591787897,591905396,0.974434845115815
586366106,2,395310479,591787905,591906559,0.966584700131771
586366106,3,395310475,591787907,591905454,0.956498190158638
586366106,4,471355161,591787909,591910418,0.976367408498278
586366106,5,395310498,591787911,591920762,0.980362443484396
587096515,1,395310469,592409186,592416334,0.554120332041648
587096515,2,395310479,592409188,592416494,0.567831112544826
587096515,3,395310475,592409190,592416106,0.645604269073204
587096515,4,471355161,592409192,592416557,0.653569887018678
587096515,5,395310498,592409194,592416877,0.668904935251825
588695976,1,395310469,592624940,592653733,0.302420774276096
588695976,2,395310479,592624942,592653995,0.361257092593229
588695976,3,395310475,592624944,592653967,0.297450902156566
588695976,4,471355161,592624946,592652856,0.305241041937275
588695976,5,395310498,592624948,592654811,0.304934466575809
588711875,1,395310469,592625597,592653025,0.535256503325084
588711875,2,395310479,592625599,592653574,0.527553640342902
588711875,3,395310475,592625601,592654315,0.19559434753206
588711875,4,471355161,592625603,592654581,0.212304447008855
588711875,5,395310498,592625605,592654939,0.399617702902644
589128508,1,395310469,592921946,593042272,0.600233764799528
589128508,2,395310479,592921951,593042131,0.596672421448031
589128508,3,395310475,592921954,593042146,0.668369851578332
589128508,4,471355161,592921958,593042842,0.701700491888722
589128508,5,395310498,592921962,593043212,0.694602995188055
589452470,1,395310469,593242917,593244533,0.616489352060111
589452470,2,395310479,593242919,593244604,0.685251375615435
589452470,3,395310475,593242921,593244579,0.595121851890576
589452470,4,471355161,593242923,593244627,0.668647333091186
589452470,5,395310498,593242925,593244697,0.657259896557709
589764355,1,395310469,592922288,593034898,0.696281460634739
589764355,2,395310479,592922290,593041053,0.657148931618392
589764355,3,395310475,592922292,593035956,0.547387047141977
589764355,4,471355161,592922294,593041232,0.576891675763091
589764355,5,395310498,592922298,593039755,0.559396941948909
591616101,1,395310469,592938438,593027606,0.448109566230605
591616101,2,395310479,592938440,593029183,0.393594624386745
591616101,3,395310475,592938442,593026540,0.413019785362683
591616101,4,471355161,592938444,593031747,0.34584681711495
591616101,5,395310498,592938447,593033480,0.389163268263822
591626585,1,395310469,592940054,593042090,0.616500178379431
591626585,2,395310479,592940058,593042650,0.641523028626783
591626585,3,395310475,592940065,593041462,0.675756501895398
591626585,4,471355161,592940073,593042613,0.715230620614079
591626585,5,395310498,592940077,593043297,0.693164614740582
592868444,1,395310469,593705231,593803373,0.683611129986078
592868444,2,395310479,593705233,593805965,0.640681206742162
592868444,3,395310475,593705235,593805341,0.594348204579007
592868444,4,471355161,593705237,593811537,0.634488858694349
592868444,5,395310498,593705239,593817181,0.633442842281023
593312584,1,395310469,597605608,597684046,0.702332208003425
593312584,2,395310479,597605610,597690050,0.718183868172401
593312584,3,395310475,597605612,597685337,0.764455926915578
593312584,4,471355161,597605614,597692940,0.770628673155639
593312584,5,395310498,597605616,597704029,0.831352918718391
593453795,1,395310469,597605667,597670242,0.967262043029178
593453795,2,395310479,597605669,597676668,0.970168016367775
593453795,3,395310475,597605671,597688288,0.956151916992912
593453795,4,471355161,597605673,597699152,0.979958117148686
593453795,5,395310498,597605675,597715138,0.981541636174755
593618144,1,395310469,597232580,597296447,0.982554909791514
593618144,2,395310479,597232595,597282636,0.983676915571571
593618144,3,395310475,597232597,597294709,0.966435926726084
593618144,4,471355161,597232599,597295647,0.97419284443749
593618144,5,395310498,597232601,597287226,0.977742399467989
596808392,1,395310469,599372759,599423728,0.773389775743027
596808392,2,395310479,599372761,599425580,0.713555172769882
596808392,3,395310475,599372763,599423853,0.843408043128529
596808392,4,471355161,599372765,599425528,0.870617591870169
596808392,5,395310498,599372767,599426159,0.870398668451979
603402458,1,395310469,605236750,605292552,0.73551801548456
603402458,2,395310479,605236752,605294865,0.756285821341677
603402458,3,395310475,605236754,605294236,0.697733048467658
603402458,4,471355161,605236756,605296623,0.711834650791731
603402458,5,395310498,605236758,605305674,0.70609710294638
609775336,1,395310469,617215778,617272954,0.94483059818467
609775336,2,395310479,617215780,617278015,0.908846394496695
609775336,3,395310475,617215782,617277986,0.961382077576909
609775336,4,471355161,617215784,617264989,0.959461970714425
609775336,5,395310498,617215786,617284641,0.95928883261833
623427407,1,395310469,637923992,637941867,0.758132428255865
623427407,2,395310479,637923994,637942199,0.779296649181095
623427407,3,395310475,637923996,637944139,0.760396026072978
623427407,4,471355161,637923998,637944864,0.789211511994526
623427407,5,395310498,637924000,637944284,0.780509614219673
623474400,1,395310469,637923864,637939690,0.51017961867073
623474400,2,395310479,637923866,637940708,0.523942477129219
623474400,3,395310475,637923868,637939830,0.380169990264764
623474400,4,471355161,637923870,637941506,0.449055547453503
623474400,5,395310498,637923872,637942024,0.485662565732226
623960880,1,395310469,637925744,637940442,0.711794210638984
623960880,2,395310479,637925746,637941659,0.750745710653136
623960880,3,395310475,637925748,637940352,0.747926347983121
623960880,4,471355161,637925750,637941918,0.721714213897087
623960880,5,395310498,637925752,637941899,0.746204598494466
628700262,1,395310469,637930669,637943706,0.56901854254578
628700262,2,395310479,637930671,637944464,0.62365174147212
628700262,3,395310475,637930673,637944086,0.597161916041584
628700262,4,471355161,637930675,637944585,0.634502113378832
628700262,5,395310498,637930677,637945305,0.667817992499668
