specimen_id,C_temporal_AB,C_temporal_BA,long_short_gain_AB,long_short_gain_BA,long_short_gain_mean
486466923,10,10,0.003190577030181996,-0.01198720932006847,-0.004398316144943237
486472847,10,10,0.001392662525177224,0.001675724983215221,0.0015341937541962225
486500736,10,10,-0.0007914304733276,0.0008410215377806,2.4795532226499996e-05
486510127,10,10,-0.0259835720062256,-0.0005201101303099996,-0.0132518410682678
486557574,10,10,-0.008785903453827015,-0.018371284008026012,-0.013578593730926514
486560376,10,10,-0.016871869564056396,-0.04404830932617165,-0.030460089445114025
486753754,25,10,0.028414845466613547,0.0014566779136659935,0.01493576169013977
486756093,25,10,-0.02419447898864746,-0.01796257495880127,-0.021078526973724365
486893033,10,25,-0.01215624809265159,0.008903443813324086,-0.0016264021396637518
486921382,10,10,0.0005701184272765001,-0.0029339790344238,-0.00118193030357365
486940963,10,10,-0.027021765708923246,-0.012319803237915,-0.019670784473419124
486941367,10,10,0.01004958152770985,-0.0010131001472474255,0.004518240690231212
487158599,10,50,-0.006583750247955433,0.013006865978240967,0.0032115578651427668
487176969,10,10,-0.0042681694030762,0.0006566047668456,-0.0018057823181152999
487306716,10,10,-0.020551443099975586,-0.019650280475616566,-0.020100861787796076
487353993,10,25,0.0003237128257751465,0.01554316282272361,0.007933437824249379
487358945,10,10,0.0051500797271727995,-0.0030394792556762,0.0010553002357482997
487400838,10,10,-0.015104472637176625,-0.0425339937210083,-0.028819233179092463
487405644,10,10,-0.015861988067627064,-0.024365186691283958,-0.02011358737945551
487445455,10,10,-0.0025818347930907874,0.000388205051422,-0.0010968148708343937
487446992,10,25,-0.009610354900360218,0.025066554546356312,0.007728099822998047
487594856,10,10,-0.0038924217224122204,-0.007932543754577748,-0.005912482738494984
487601493,25,10,0.021174252033233643,0.0018178224563598633,0.011496037244796753
487638658,10,10,-0.009396195411682101,0.0026065111160278,-0.0033948421478271506
487661754,10,10,0.008515894412994385,0.0024411678314207874,0.005478531122207586
487663469,25,50,0.04442065954208396,0.013273417949676736,0.02884703874588035
487664070,25,200,0.012910604476928822,0.014089822769165039,0.01350021362304693
487664663,10,10,0.001300811767578014,-0.013626158237457275,-0.006162673234939631
487667205,10,10,-0.002756774425506814,-0.012405037879943848,-0.007580906152725331
487668030,10,10,-0.012575805187225564,-0.00733816623687733,-0.009956985712051447
488359338,10,10,-0.0009213089942931001,-0.00016117095947269994,-0.0005412399768829001
488380827,10,10,0.012322306632995599,-0.0131647586822509,-0.00042122602462765085
488386504,10,10,0.0003662109375,0.0019336938858031305,0.0011499524116515654
488392806,10,10,0.0005410909652709996,-0.005562901496887301,-0.0025109052658081506
488400343,10,10,0.00013065338134759987,0.0008969306945801,0.00051379203796385
488400701,10,10,-0.0011254549026488998,0.0016323328018189001,0.0002534389495850002
488418027,10,10,0.00041079521179190025,-0.0029013156890869,-0.0012452602386475
488419491,25,10,0.059391021728515625,-0.009886085987090953,0.024752467870712336
488426904,10,25,0.005098223686218262,0.012433469295501598,0.00876584649085993
488430487,10,10,0.013693332672119099,0.0120885968208312,0.01289096474647515
488432250,25,25,0.04051285982131958,-0.01718425750732444,0.01166430115699757
488440436,10,10,0.008803606033325195,-0.03384649753570568,-0.012521445751190241
488448839,25,50,-0.023204684257507213,-0.011379599571228027,-0.01729214191436762
488467273,25,10,-0.011209309101104625,0.006580531597137229,-0.002314388751983698
488473535,10,10,-0.013447344303131215,-0.02184993028640747,-0.017648637294769343
488491186,10,10,-0.0010833144187927246,-0.01272284984588623,-0.0069030821323394775
488495740,50,10,-0.023875057697296365,0.001555323600769154,-0.011159867048263605
488501071,10,10,-0.006079256534576416,-0.018293678760528453,-0.012186467647552435
488501165,10,10,0.009266436100005992,-0.029193103313446045,-0.009963333606720026
488501487,10,10,-0.0051665306091308,0.0009255409240723003,-0.00212049484252925
488674910,10,10,-0.005926251411437988,0.0010875463485718884,-0.00241935253143305
488675026,10,10,-0.05234295129776001,-0.013512372970581055,-0.03292766213417053
488676149,25,10,0.02516263723373402,-0.007629036903381237,0.008766800165176392
488677318,10,10,-0.013082265853881836,0.01140141487121582,-0.0008404254913330078
488677994,25,10,0.011491119861602783,-0.008145451545715443,0.00167283415794367
488679042,10,10,0.012808978557586892,0.01126408576965321,0.01203653216362005
488680917,10,10,0.0014877915382383033,-0.012035071849822776,-0.005273640155792236
488681087,10,10,-0.012014269828796387,-0.00816059112548817,-0.010087430477142278
488683322,25,25,0.017800390720367654,0.0007398724555970349,0.009270131587982344
488683425,50,10,0.011465191841125377,-0.015558838844299427,-0.002046823501587025
488686369,25,10,-0.006773173809051514,-0.03600841760635354,-0.021390795707702526
488688344,10,10,-0.0008757114410400998,-0.009938716888427679,-0.005407214164733889
488688374,25,10,0.00809299945831321,-0.03335052728652943,-0.01262876391410811
488689403,25,100,0.016218662261963,-0.0053198933601379395,0.005449384450912531
488695444,10,10,-0.011590182781219593,0.0013105273246764026,-0.005139827728271595
488697163,10,25,0.011936843395233043,0.02199876308441162,0.016967803239822332
488698341,10,10,0.004044592380523571,0.004356741905212402,0.0042006671428679865
488701127,10,10,0.006442785263061501,-0.0012683868408203004,0.0025871992111206003
488708322,10,10,-0.0192376971244812,-0.014655292034149059,-0.01694649457931513
488770805,10,10,-0.0162827968597411,-0.01926755905151356,-0.01777517795562733
489259263,10,10,-0.0127485990524292,0.008994817733764426,-0.0018768906593323864
489308885,10,10,-0.0009945034980773121,-0.0128498077392578,-0.006922155618667557
489315599,10,10,0.0020107030868531,0.0029406547546386,0.00247567892074585
489719193,10,10,-0.0011211633682251,-0.0035657882690429,-0.002343475818634
489731121,10,25,-0.01088285446166981,0.01684689521789562,0.002982020378112904
489751692,10,10,-0.0080740451812744,-0.00047397613525383827,-0.004274010658264119
489751959,25,10,0.029309868812561257,-0.011611938476562389,0.008848965167999434
489754156,25,10,0.0323968529701234,0.01524209976196278,0.02381947636604309
489885173,10,25,0.0004496574401856579,0.04960513114929199,0.025027394294738825
489887491,10,10,-0.02538716793060314,0.0026481151580809437,-0.011369526386261097
489888847,10,10,0.007082223892211803,-0.005604088306427002,0.0007390677928924005
489888898,10,10,-0.02178686857223522,-0.014353394508361816,-0.018070131540298517
490149337,25,10,-0.0303460955619812,-0.01666313409805298,-0.02350461483001709
490170480,10,10,-0.006825506687164196,-0.03659379482269276,-0.021709650754928478
490172112,50,25,-0.0010218024253846325,0.020249366760254017,0.009613782167434692
490173806,10,10,0.008840918540954479,0.011600852012634277,0.010220885276794378
490205998,25,50,-0.04334592819213867,0.006642580032348744,-0.018351674079894964
490259231,10,10,-9.876489639282227e-05,-0.012974798679351585,-0.006536781787872203
490259892,50,25,0.0018290281295776367,0.03217428922653198,0.01700165867805481
490263211,10,10,0.0023813247680663,-0.0002872347831725,0.0010470449924469
490263438,10,10,0.012831628322601207,-0.01926761865615856,-0.0032179951667786755
490264167,10,10,-0.0119065046310424,0.0020284652709961,-0.00493901968002315
490267468,10,10,-0.004630744457244984,-0.019402742385864258,-0.012016743421554621
490283519,10,10,-0.002194941043853982,-0.010065555572509988,-0.006130248308181985
490376252,10,10,-0.003052592277526897,-0.00021386146545419957,-0.0016332268714905483
490485142,10,10,-0.007193922996521,-0.0014164447784424002,-0.0043051838874817
490558274,10,10,-0.0201323032379151,-0.0486271381378173,-0.0343797206878662
490601284,10,10,0.005823969841003307,-0.01019918918609597,-0.002187609672546331
490612150,100,200,0.03174811601638783,0.0038992762565612793,0.017823696136474554
490612844,10,10,-0.002129197120666615,-0.00218123197555542,-0.0021552145481110174
490626718,10,25,-0.041817307472229004,0.008028268814086914,-0.016894519329071045
490626827,50,10,0.027823448181152344,-0.03897416591644298,-0.005575358867645319
490718897,25,10,0.02536642551422119,-0.07117009162902821,-0.02290183305740351
490733962,25,10,0.02518880367279064,0.007949948310852162,0.0165693759918214
490772223,10,25,-0.01061505079269398,0.026202738285064697,0.007793843746185358
490779678,10,200,-0.09452825784683239,-0.02882385253906261,-0.0616760551929475
490790207,10,10,-0.01353377103805542,-0.02054363489151001,-0.017038702964782715
490916882,10,25,-0.016606569290161133,0.012249171733855979,-0.002178698778152577
490916919,10,10,-0.0045083761215209,-0.007533073425293,-0.0060207247734069495
490931049,10,10,-0.03520101308822643,-0.026301145553588756,-0.030751079320907593
490982660,10,10,-0.003869175910949818,-0.009891688823699951,-0.006880432367324885
491026389,10,10,-0.004357099533080944,-0.016337931156158447,-0.010347515344619695
491029832,25,10,0.005996525287628063,0.0037583112716674805,0.004877418279647772
491030723,10,10,-0.013646423816680797,-0.004194200038909801,-0.0089203119277953
491038812,10,10,-0.01264500617980957,-0.018787026405334584,-0.015716016292572077
497560724,10,10,-0.0013917684555054002,-0.00025677680969240016,-0.0008242726325989002
497583188,25,25,0.06676167249679565,0.006477355957031361,0.03661951422691351
497611660,10,10,-0.0011547803878783,0.0010889172554017,-3.2931566238299996e-05
500857324,25,10,0.05390077829360962,0.000667572021484375,0.027284175157546997
500859045,10,10,0.002149999141693004,0.011408090591430553,0.006779044866561779
500879695,25,10,-0.035692572593689076,-0.027396082878112793,-0.031544327735900934
500894271,50,10,0.032219648361206055,-0.025200843811035156,0.0035094022750854492
500955009,25,10,0.0656368732452392,0.0032397508621214996,0.03443831205368035
500964358,10,25,0.013673603534698375,0.00971651077270519,0.011695057153701782
500964382,25,25,0.05649691820144642,-0.0014156103134154163,0.027540653944015503
500966656,10,10,0.004059255123138317,0.0012598037719725452,0.002659529447555431
501014504,50,50,-0.01398324966430664,0.03460341691970836,0.010310083627700861
501023852,50,100,0.03445202112197887,0.005068540573120339,0.019760280847549605
501280518,10,10,-0.00011163949966441766,-0.01284813880920399,-0.006479889154434204
501282204,10,10,-0.010822832584380992,-0.005941629409790039,-0.008382230997085516
501562903,25,10,0.011233806610107422,-0.054759681224823,-0.021762937307357788
501566512,10,10,-0.0007503032684326172,-0.033825039863586426,-0.01728767156600952
501570114,10,10,0.0035805702209473766,-0.017790257930755615,-0.007104843854904119
501730497,25,50,0.017309606075286976,0.02183091640472401,0.019570261240005493
501736631,10,10,0.0114412307739258,0.01442843675613399,0.012934833765029895
501848315,25,25,0.034542977809906006,0.04172569513320923,0.03813433647155762
501891177,500,50,0.02924787998199463,-0.00675398111343406,0.011246949434280284
501895840,100,10,-0.05011093616485607,0.0024394989013671875,-0.02383571863174444
501940485,10,100,-0.029105722904205433,-0.07822424173355103,-0.05366498231887823
501951290,10,10,-0.011740326881408691,0.009173035621643066,-0.0012836456298828125
501956013,25,25,0.08473515510559093,0.07142430543899536,0.07807973027229315
502120615,25,10,0.03097158670425415,0.003318786621093639,0.017145186662673895
502143149,10,10,0.008623778820037953,-0.020600855350494385,-0.005988538265228216
502144146,25,10,0.005663335323333629,-0.0012847185134887695,0.00218930840492243
502193385,25,25,0.020041286945342796,-0.0015183091163634144,0.00926148891448969
502245101,10,10,-0.006352543830871693,-0.006252646446228027,-0.00630259513854986
502260112,10,50,-0.01263606548309315,0.03764748573303223,0.012505710124969538
502267531,25,10,-0.03145402669906605,-0.014736533164977916,-0.023095279932021984
502269786,50,10,0.0211808681488036,0.0034387707710266113,0.012309819459915106
502366405,10,10,0.0051947832107543945,-0.01884305477142345,-0.006824135780334528
502382506,10,10,-0.037573933601379395,-0.006136298179626354,-0.021855115890502874
502574847,10,10,-0.061689436435699685,0.01510077714920044,-0.023294329643249623
502647640,10,500,0.016649484634399303,0.055080533027648815,0.03586500883102406
502665074,10,50,-0.06201767921447754,-0.021473705768585316,-0.04174569249153143
502808270,10,10,-0.021722614765167125,-0.03802579641342174,-0.029874205589294434
502829071,100,10,0.00890117883682262,-0.040148913860321156,-0.015623867511749268
502873181,10,10,0.005917668342590443,-0.016838014125823975,-0.005460172891616766
502887600,10,10,0.0007039308547974743,0.006865262985229603,0.0037845969200135388
502978383,25,10,-0.05098962783813488,0.003820061683654785,-0.023584783077240046
502999078,10,10,-0.03671270608902,-0.0762271285057069,-0.05646991729736345
503254105,10,10,-0.007353544235229499,-0.0103940963745118,-0.00887382030487065
503286448,10,10,0.0105383396148682,0.007843077182769737,0.00919070839881897
503517607,25,50,0.0202062726020813,-0.029140114784240723,-0.004466921091079712
503814817,10,10,-0.0047231912612915004,0.0021841526031494,-0.0012695193290710501
504120613,10,10,-0.05903017520904519,-0.0026598572731018066,-0.030845016241073497
504567071,10,10,0.014001250267028809,-0.03619146347045876,-0.011095106601714977
504608602,10,25,-0.01614248752593983,0.021583497524261364,0.0027205049991607666
504615116,25,10,0.042322754859924205,-0.029211938381194846,0.0065554082393646795
504635521,25,10,0.02803528308868397,-0.027545511722564586,0.0002448856830596924
504643398,10,10,-0.0067541003227235,-0.00483661890029885,-0.005795359611511175
504647603,10,10,-0.013728380203247102,-0.012868165969848593,-0.013298273086547848
505200218,10,100,-0.00460749864578236,-0.0008614063262940563,-0.002734452486038208
505202906,10,10,-0.001426398754119984,-0.028633058071136475,-0.01502972841262823
505476170,10,10,0.004168450832367054,-0.02337491512298584,-0.009603232145309393
505512874,100,10,-0.01713961362838745,-0.04780524969100963,-0.03247243165969854
505689242,10,10,-0.002122402191162015,5.722045898399987e-06,-0.0010583400726318073
505690787,10,10,0.0120903253555298,0.0016909837722778,0.0068906545639038
505798354,10,10,0.0132650136947632,0.006647467613220199,0.0099562406539917
505808144,25,10,-0.005329251289367787,-0.019340991973877064,-0.012335121631622425
506777471,10,10,-0.015023112297058216,0.003708958625793346,-0.005657076835632435
507100117,10,25,0.017026782035827637,0.008972823619842418,0.012999802827835027
507121819,10,25,0.0028020143508910023,0.02329695224761974,0.013049483299255371
507770911,10,10,-0.0020427703857422,0.0025897026062011,0.0002734661102294499
507914933,10,10,0.009910643100738414,-0.008452236652374046,0.0007292032241821844
507918877,50,10,0.06324779987335194,-0.0731276273727417,-0.00493991374969488
507996688,10,25,-0.011724412441253773,0.015894532203674427,0.002085059881210327
508275137,10,10,-0.0008138418197631563,0.0045275688171386,0.0018568634986877218
508280017,10,10,0.004675388336181601,0.0058906078338622,0.0052829980850219
508280093,10,10,0.015597701072692899,0.0137296915054322,0.014663696289062549
508280385,10,10,-0.003661692142486539,-0.0014601945877076,-0.0025609433650970693
508359535,10,10,0.0008631944656372001,0.0079675912857056,0.0044153928756714
508372969,10,10,-0.0071734189987181845,6.568431854249998e-05,-0.003553867340087842
508378649,50,10,0.061966180801391595,-0.00270104408264155,0.02963256835937502
508380891,10,10,0.0026044249534606166,-0.004016637802124,-0.0007061064243316917
508381644,10,10,-0.0007339119911193,0.0011746883392333976,0.0002203881740570488
508390405,10,10,0.0063611268997192,0.010804295539856,0.008582711219787601
508400049,10,10,0.0107841491699219,0.0009456872940063,0.005864918231964099
508400236,10,10,-9.799003601079987e-05,0.012145102024078301,0.006023555994033751
508400454,10,10,1.800060272219998e-05,0.0003556609153748,0.00018683075904849997
508405843,10,10,-0.0015163421630859002,-0.0066241025924682,-0.00407022237777705
508417989,10,25,-0.0492044687271118,0.041980028152465806,-0.003612220287322998
508421103,10,10,-0.0040781497955321,-0.018820405006408702,-0.0114492774009704
508427757,10,10,-0.0011283159255980994,-0.0104509592056274,-0.00578963756561275
508566646,10,25,0.014310121536254772,0.03433877229690541,0.02432444691658009
508883033,10,10,0.0127642154693604,0.0045324563980102,0.0086483359336853
508887004,10,10,0.0022876858711243786,0.008680880069732555,0.005484282970428467
508911693,25,10,-0.11585038900375377,-0.020397722721100076,-0.06812405586242692
508980706,10,10,-0.0012341141700742998,-0.00836670398712154,-0.00480040907859792
508987256,10,10,0.0006896257400511997,-0.0029755830764769658,-0.001142978668212883
509003464,10,25,-0.02283930778503418,0.005862116813659668,-0.008488595485687256
509617624,10,10,-0.000349760055542,0.0011125802993773998,0.0003814101219176999
509620929,10,25,0.017503082752227672,0.007988035678863636,0.012745559215545654
509881736,100,10,0.01107257604598999,-0.010871291160583385,0.00010064244270330258
510106222,100,500,0.03203028440475475,0.0228767991065979,0.027453541755676325
510114363,25,25,0.01787114143371582,0.02026611566543579,0.019068628549575806
510702728,10,10,0.006075680255890004,-0.03721123933792114,-0.01556777954101557
512322162,25,10,0.04023897647857655,-0.05102509260177601,-0.0053930580615997314
513510227,10,10,-0.02693217992782604,-0.11465871334075928,-0.07079544663429266
513531471,10,50,0.009967446327209362,0.004728734493255615,0.0073480904102324884
513593674,25,10,-0.024507641792297363,-0.021709024906158447,-0.023108333349227905
513832252,25,10,0.015358746051788219,0.00017225742340098993,0.0077655017375946045
513879001,50,10,0.031184852123260387,0.009526073932647594,0.02035546302795399
514530024,50,25,0.02048361301422119,0.016285240650177224,0.018384426832199208
514544971,25,10,-0.007365822792053223,0.01337289810180664,0.003003537654876709
514767977,10,10,0.0043489933013916016,-0.010134339332580677,-0.002892673015594538
514824979,50,50,-0.004431784152984397,-0.0033844709396360084,-0.003908127546310203
515056927,10,10,0.003779768943786621,-0.0028438568115235485,0.0004679560661315363
515059388,25,100,-0.04698723554611206,0.04205334186553955,-0.002466946840286255
515199779,10,10,-0.00045752525329590017,0.0001264810562134,-0.0001655220985412501
515202564,10,10,-0.043894946575164795,-0.03165411949157704,-0.037774533033370916
515249852,25,10,0.004314661026001199,-0.027491450309753418,-0.01158839464187611
515264431,10,10,0.01411181688308727,-0.004092574119567982,0.0050096213817596436
515305346,10,10,-0.01850438117980957,-0.017728865146636852,-0.01811662316322321
515511110,10,10,-0.0069661140441895,0.0084587335586548,0.0007463097572326504
515524026,10,50,-0.006343245506286399,0.02761554718017567,0.010636150836944636
515949222,10,10,0.01546931266784664,0.0141750574111938,0.01482218503952022
516906055,10,10,-0.006281733512878418,-0.0033995509147644043,-0.004840642213821411
516916566,50,25,-0.033527374267578125,0.05723339319229126,0.011853009462356567
517077548,10,10,-0.00028890371322630004,0.0087352991104125,0.004223197698593101
517319635,10,10,-4.0054321288999996e-05,0.012577772140502898,0.006268858909606949
517343484,10,10,-0.0273886919021606,-0.0037504434585571003,-0.01556956768035885
517345160,10,10,-0.033024787902832003,0.00034499168395999997,-0.016339898109436
517645929,25,10,0.024229824542999157,-0.015611648559570312,0.004309087991714422
517647182,10,10,-0.04321545362472534,-0.00728219747543335,-0.025248825550079346
517693603,10,10,0.0023332834243774006,0.0128395557403564,0.0075864195823669
517752298,10,10,0.01343679428100597,-0.002918243408203236,0.005259275436401367
517753911,25,25,0.01720482110977173,0.02198481559753418,0.019594818353652954
517977609,10,25,0.01454794406890858,0.015130341053009033,0.014839142560958807
517982558,100,25,0.04557150602340676,-0.00889301300048817,0.018339246511459295
518238899,25,25,0.017807066440582164,0.05324417352676403,0.035525619983673096
518271679,10,10,0.013206183910369762,-0.002979755401611328,0.005113214254379217
518290966,10,10,-0.014238953590393177,-0.025815963745117188,-0.020027458667755182
518623704,10,10,-0.03198719024658203,-0.044932186603546254,-0.03845968842506414
518750800,10,10,-0.01666659116744995,0.006995737552642933,-0.004835426807403509
519220630,10,10,0.006184875965118408,0.004333555698394775,0.005259215831756592
519517188,10,10,0.0002527236938476297,-0.0006561279296875,-0.00020170211791993516
519549081,10,25,-0.011806309223175049,0.016621053218841553,0.002407371997833252
519749342,25,25,0.03001314401626587,0.026382803916931152,0.02819797396659851
519751607,10,10,-0.0022757053375243998,0.0037208795547486,0.0007225871086121002
519853636,10,10,0.0038153529167174,-0.010719537734985199,-0.0034520924091338994
519877177,10,10,-0.0009275674819947,0.0042689442634582,0.00167068839073175
520347870,10,10,0.006742238998412975,-0.003332078456878884,0.0017050802707670454
520454345,10,10,0.0020112991333008,-0.0028269886970519,-0.00040784478187555007
520462275,10,10,-0.002292275428772,-0.0006586313247680125,-0.0014754533767700063
520470657,10,10,0.002123236656188915,-0.00029194355010979996,0.0009156465530395575
520471727,10,10,0.0067622661590576,-0.0052422881126402915,0.0007599890232086542
520480180,10,10,-0.0017335414886474,0.0019991993904112998,0.00013282895088194988
520631294,10,10,0.0039459466934204,-0.0050772428512573,-0.0005656480789184501
520631985,10,10,-0.0020627975463867,0.0008486509323119978,-0.0006070733070373511
521399472,10,50,0.0010393261909484863,0.019581317901611328,0.010310322046279907
521409057,500,10,0.02172774076461803,-0.04159289598464977,-0.00993257761001587
521625948,25,10,0.019579708576202393,-0.006115257740020752,0.00673222541809082
521938313,100,25,0.02186560630798362,0.026797056198120228,0.024331331253051924
521958756,10,25,-0.03549063205719005,0.029481470584869163,-0.003004580736160445
522108467,10,10,-0.031320393085479736,-0.004745781421661377,-0.018033087253570557
522147522,25,25,0.03248548507690441,0.02055537700653076,0.026520431041717585
522152249,10,10,0.0010123252868652001,-0.0011590719223022001,-7.33733177185e-05
522257166,50,25,0.05739861726760853,-0.005251049995422363,0.026073783636093084
522408506,25,25,0.026229023933410534,0.008496284484863392,0.017362654209136963
522418855,25,10,0.013337433338165172,-0.0033285021781920276,0.005004465579986572
522723828,500,500,0.05514270067214977,0.04345655441284202,0.049299627542495894
523205934,10,10,-0.004057049751281738,-0.03541994094848633,-0.019738495349884033
523478821,25,10,0.018857836723327526,-0.0024836063385011986,0.008187115192413164
523478869,10,10,-0.04860013723373424,-0.020538151264190563,-0.0345691442489624
523748610,10,10,-0.0001796483993529367,-0.0047445297241211,-0.002462089061737018
524090036,10,25,0.007595181465148901,0.0211882591247559,0.014391720294952401
524689239,10,10,-0.02000838518142678,-0.007999420166015625,-0.014003902673721202
524693113,25,10,0.024991452693939098,0.009290575981140026,0.017141014337539562
524850271,25,50,0.050765812397003174,0.01639634370803833,0.03358107805252075
524876305,25,10,0.012296974658965953,-0.024895668029785267,-0.006299346685409657
525011903,10,10,-0.0063337087631226,-0.0189188718795777,-0.01262629032135015
525018757,10,10,0.014435887336731,-0.0003376007080077986,0.007049143314361601
526531616,25,10,0.0200383663177488,-0.02792638540267922,-0.00394400954246521
526734407,10,10,0.0121357440948486,-0.0101820230484009,0.00097686052322385
526785742,10,10,0.0035777091979981,-0.0017155408859253,0.0009310841560363999
526801742,10,10,0.015648186206817627,-0.015390634536743164,0.00012877583503723145
526939383,10,10,-0.010627925395965465,0.0012143254280089222,-0.0047067999839782715
526943222,25,25,0.017195224761963,-0.03156793117523182,-0.0071863532066344105
526946319,25,50,-0.055313169956207386,0.018212437629699818,-0.018550366163253784
526950199,25,50,0.026460886001587025,0.055400311946868896,0.04093059897422796
526951157,25,200,0.07063895463943481,0.022658228874206432,0.04664859175682062
527089085,10,10,0.003795504570007213,0.009836196899413951,0.006815850734710582
527095729,10,10,-0.0020392537117004395,-0.023512721061706654,-0.012775987386703547
527464013,25,10,0.033053457736969105,-0.023143887519836426,0.00495478510856634
527579814,10,10,0.0053994059562681995,-0.006255447864532582,-0.0004280209541321911
527864026,10,10,0.0014877319335938,-0.0064035654067993,-0.00245791673660275
527869035,100,10,0.0025613903999327503,-0.0034905076026915394,-0.00046455860137939453
527890048,10,10,-0.001970648765563871,0.0106543898582457,0.004341870546340915
527890930,10,10,0.001432716846466,0.00033795833587649997,0.00088533759117125
527891102,10,10,-0.00026279687881468285,0.0006359815597534002,0.00018659234046935867
527922515,10,10,-0.0031290054321288997,0.006824254989624001,0.0018476247787475506
527944264,10,10,0.0005824565887450998,-0.0027794837951660998,-0.0010985136032105
527946361,10,10,0.0006129741668700641,0.0018035769462585,0.001208275556564282
528002420,10,10,-0.0115020275115967,-0.0033402442932128993,-0.0074211359024048
528011097,10,10,0.0009384155273437001,-0.0033201575279234,-0.00119087100028985
528015670,10,10,0.00031459331512449996,0.0126152038574219,0.006464898586273199
528019077,10,10,0.014626264572143501,-0.0034590959548949,0.0055835843086243005
528022041,10,10,-0.00015711784362791483,0.0004847049713135,0.00016379356384279257
528028846,10,10,0.0030430555343628,-0.0031347274780274,-4.583597183230011e-05
528038990,10,10,-0.0250003337860107,-0.0005631446838378993,-0.012781739234924299
528042185,10,10,-0.001733124256133984,0.0044666528701782,0.0013667643070221082
528501887,10,50,0.017608940601348766,0.029915332794189342,0.023762136697769054
528605746,10,10,0.0015656948089598664,0.006671190261840801,0.004118442535400333
528611949,50,10,0.0249940156936646,-0.002224206924438499,0.011384904384613051
528614014,10,10,0.0010360479354857997,-0.000795841217041,0.00012010335922239986
528617665,10,10,0.0010855197906493998,0.0051298141479492,0.0031076669692993
528631988,10,10,0.0027887821197509995,0.002086102962493836,0.002437442541122418
528636794,10,10,-0.0192779302597046,-0.003207981586456205,-0.011242955923080403
528638057,10,10,-0.00030130147933956096,0.0003950595855713,4.687905311586953e-05
528638213,10,10,-0.0111716985702514,0.0020835995674132997,-0.00454404950141905
528687520,10,10,-0.0081250667572022,0.001211643218994099,-0.0034567117691040507
528758496,10,10,-0.0006648302078246999,-0.0036567449569702,-0.00216078758239745
529807751,10,10,-0.010843276977539,-0.002599596977233874,-0.006721436977386437
529822280,10,10,-0.004431962966919,-0.0073835253715514,-0.0059077441692352
529826240,10,10,-0.0019547939300536997,-0.0047841072082519,-0.0033694505691528
529845713,10,10,-0.0010870695114136,-0.0010348558425903,-0.00106096267700195
529863215,10,10,0.0009450912475586,0.0105326175689696,0.0057388544082641
529877874,10,10,-0.0076615810394287,-0.0011529922485352,-0.00440728664398195
529889679,10,10,0.00291329622268667,-0.003605604171753,-0.00034615397453316497
529898751,10,10,-0.026005506515503,-0.0260342359542846,-0.0260198712348938
529908238,10,10,-0.00053870677948,-0.0016529560089112,-0.0010958313941956
529997668,10,10,-0.0009574294090270316,0.0077903270721436,0.003416448831558284
530022494,25,10,0.0350326299667359,-0.0134286880493164,0.010801970958709751
530055374,10,10,0.0014990568161009996,-0.0047259330749511,-0.0016134381294250501
530062268,10,10,-0.0027371644973755,-0.0017882585525512687,-0.002262711524963384
530097064,10,10,0.0075596570968627,-0.0040733814239502005,0.0017431378364562498
530204927,10,25,-0.03082638978958141,0.03230285644531261,0.0007382333278656006
530235049,50,25,-0.01931649446487438,0.005002498626709095,-0.007156997919082642
530349764,25,10,-0.0026547908782957874,-0.0074915289878846325,-0.00507315993309021
531121585,10,10,0.013389170169830433,0.019519031047821156,0.016454100608825795
531342116,50,10,0.004877686500549427,-0.012736678123474121,-0.003929495811462347
531517778,10,10,0.0019329786300659002,-0.0023214221000671,-0.00019422173500059994
531520637,10,10,-0.0001364946365356,-0.0038009285926818,-0.0019687116146087
531523484,10,10,-0.0152446031570434,0.00013649463653564453,-0.007554054260253878
531523518,10,10,-0.0138297080993652,0.012609302997589,-0.0006102025508880997
531526539,10,10,-0.0034300088882446003,0.00498276948928832,0.0007763803005218597
531526842,10,10,0.0026536583900450997,-0.0010025501251220343,0.0008255541324615327
531529716,10,10,-0.0045669078826903,-0.0040953755378722,-0.00433114171028125
532355382,10,25,-0.03267014026641846,0.049458861351013184,0.008394360542297363
532571720,100,10,-0.029984533786773793,-0.014469504356384388,-0.02222701907157909
534141324,10,10,-0.013871192932128826,0.013729929924011099,-7.063150405886391e-05
534524026,25,25,-0.009210050106048584,0.1311718225479126,0.06098088622093201
535708196,10,25,-0.0066168904304504395,0.007232546806335449,0.0003078281879425049
535728342,10,50,-0.035065293312072754,0.04437625408172596,0.004655480384826605
537256313,10,10,0.0088717937469482,-0.0060522556304931545,0.001409769058227523
537261100,10,10,0.0010720491409301164,0.0118990540504455,0.006485551595687808
537297470,10,10,-0.00027978420257569997,0.0009638071060181,0.0003420114517212
537307503,10,10,-0.0446490049362181,-0.0205172300338745,-0.0325831174850463
539537094,10,10,-0.0031005144119263,-0.011130690574646,-0.00711560249328615
539537652,10,10,-4.965066909790039e-05,0.0022691488265991003,0.0011097490787506
539540199,10,10,0.0012019872665404,0.0005403757095336,0.0008711814880370001
539542218,10,25,-0.0705240964889526,0.051336765289306696,-0.00959366559982295
539556162,10,10,-0.0087016224861144,-0.0061048269271850005,-0.0074032247066497005
539563673,10,10,0.0171626806259156,0.0046120882034300995,0.01088738441467285
539571778,10,10,0.004204869270324662,0.00016444921493530002,0.002184659242629981
