specimen_id,specimen_name,ev_glif1,ev_glif2,ev_glif3,ev_glif4,ev_glif5,model_id_glif1,model_id_glif2,model_id_glif3,model_id_glif4,model_id_glif5,ev_cost0,ev_cost1,ev_cost2,ev_cost3,ev_best,creq_eps_0p000,creq_eps_0p005,creq_eps_0p010,creq_eps_0p015,creq_eps_0p020,creq_eps_0p025,creq_eps_0p030,creq_eps_0p040,creq_eps_0p050
584872371,Htr3a-Cre_NO152;Ai14-314467.03.02.01,0.779529477688138,0.791059261379998,0.78744755218455,0.79318150581324,0.834242095545129,591539302,591539304,591539306,591539308,591539310,0.779529477688138,0.791059261379998,0.79318150581324,0.834242095545129,0.834242095545129,3,3,3,3,3,3,3,3,1
585740198,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-313946.04.02.01,0.952438152046497,0.963748732963383,0.937650836611039,0.950596313503573,0.957421836381386,591540189,591540191,591540193,591540195,591540197,0.952438152046497,0.963748732963383,0.950596313503573,0.957421836381386,0.963748732963383,1,1,1,0,0,0,0,0,0
585805211,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.05.01.01,0.953230724463013,0.905970473609694,0.926355359299363,0.985667801569588,0.980263013581736,591765641,591765643,591765645,591765648,591765651,0.953230724463013,0.926355359299363,0.985667801569588,0.980263013581736,0.985667801569588,2,2,2,2,2,2,2,0,0
585832440,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.05.02.01,0.970532860010493,0.919171811671291,0.942698316695094,0.975587764089672,0.977274928965871,591764972,591764974,591764976,591764978,591764981,0.970532860010493,0.942698316695094,0.975587764089672,0.977274928965871,0.977274928965871,3,2,0,0,0,0,0,0,0
585908787,Chat-IRES-Cre-neo;Ai14-316043.04.01.01,0.676800269518514,0.681080915524702,0.800369081524452,0.816705152071149,0.825344555707796,591763620,591763622,591763624,591763626,591763628,0.676800269518514,0.800369081524452,0.816705152071149,0.825344555707796,0.825344555707796,3,3,2,2,2,1,1,1,1
586072188,Chat-IRES-Cre-neo;Ai14-316042.05.01.01,0.682620429720055,0.710994556089612,0.78026087854133,0.78175775813411,0.794766895671039,591774407,591774409,591774411,591774413,591774415,0.682620429720055,0.78026087854133,0.78175775813411,0.794766895671039,0.794766895671039,3,3,3,1,1,1,1,1,1
586072783,Chat-IRES-Cre-neo;Ai14-316042.06.01.01,0.777087276629795,0.799269373753075,0.830838338023964,0.832382928211597,0.83714827848203,591774119,591774121,591774123,591774125,591774127,0.777087276629795,0.830838338023964,0.832382928211597,0.83714827848203,0.83714827848203,3,2,1,1,1,1,1,1,1
586358539,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-313949.03.01.01,0.974056493969834,0.971725238551004,0.952716780521953,0.966905982988506,0.97131842738273,591785624,591785627,591785629,591785631,591785633,0.974056493969834,0.971725238551004,0.966905982988506,0.97131842738273,0.974056493969834,0,0,0,0,0,0,0,0,0
586366106,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-313949.03.02.01,0.974434845115815,0.966584700131771,0.956498190158638,0.976367408498278,0.980362443484396,591787897,591787905,591787907,591787909,591787911,0.974434845115815,0.966584700131771,0.976367408498278,0.980362443484396,0.980362443484396,3,2,0,0,0,0,0,0,0
587096515,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-314232.02.01.01,0.554120332041648,0.567831112544826,0.645604269073204,0.653569887018678,0.668904935251825,592409186,592409188,592409190,592409192,592409194,0.554120332041648,0.645604269073204,0.653569887018678,0.668904935251825,0.668904935251825,3,3,3,3,2,1,1,1,1
588695976,Tlx3-Cre_PL56;Ai14-318845.04.01.01,0.302420774276096,0.361257092593229,0.297450902156566,0.305241041937275,0.304934466575809,592624940,592624942,592624944,592624946,592624948,0.302420774276096,0.361257092593229,0.305241041937275,0.304934466575809,0.361257092593229,1,1,1,1,1,1,1,1,1
588711875,Tlx3-Cre_PL56;Ai14-318845.04.02.01,0.535256503325084,0.527553640342902,0.19559434753206,0.212304447008855,0.399617702902644,592625597,592625599,592625601,592625603,592625605,0.535256503325084,0.527553640342902,0.212304447008855,0.399617702902644,0.535256503325084,0,0,0,0,0,0,0,0,0
589128508,Sim1-Cre_KJ18;Ai14-318533.06.01.01,0.600233764799528,0.596672421448031,0.668369851578332,0.701700491888722,0.694602995188055,592921946,592921951,592921954,592921958,592921962,0.600233764799528,0.668369851578332,0.701700491888722,0.694602995188055,0.701700491888722,2,2,2,2,2,2,2,1,1
589452470,Vipr2-IRES2-Cre;Ai14-319360.03.02.01,0.616489352060111,0.685251375615435,0.595121851890576,0.668647333091186,0.657259896557709,593242917,593242919,593242921,593242923,593242925,0.616489352060111,0.685251375615435,0.668647333091186,0.657259896557709,0.685251375615435,1,1,1,1,1,1,1,1,1
589764355,Sim1-Cre_KJ18;Ai14-318179.06.02.01,0.696281460634739,0.657148931618392,0.547387047141977,0.576891675763091,0.559396941948909,592922288,592922290,592922292,592922294,592922298,0.696281460634739,0.657148931618392,0.576891675763091,0.559396941948909,0.696281460634739,0,0,0,0,0,0,0,0,0
591616101,Vip-IRES-Cre;Ai14-319672.04.01.01,0.448109566230605,0.393594624386745,0.413019785362683,0.34584681711495,0.389163268263822,592938438,592938440,592938442,592938444,592938447,0.448109566230605,0.413019785362683,0.34584681711495,0.389163268263822,0.448109566230605,0,0,0,0,0,0,0,0,0
591626585,Vip-IRES-Cre;Ai14-319672.03.02.01,0.616500178379431,0.641523028626783,0.675756501895398,0.715230620614079,0.693164614740582,592940054,592940058,592940065,592940073,592940077,0.616500178379431,0.675756501895398,0.715230620614079,0.693164614740582,0.715230620614079,2,2,2,2,2,2,2,1,1
592868444,Vip-IRES-Cre;Ai14-322778.05.02.01,0.683611129986078,0.640681206742162,0.594348204579007,0.634488858694349,0.633442842281023,593705231,593705233,593705235,593705237,593705239,0.683611129986078,0.640681206742162,0.634488858694349,0.633442842281023,0.683611129986078,0,0,0,0,0,0,0,0,0
593312584,Gad2-IRES-Cre;Ai14-324791.03.01.01,0.702332208003425,0.718183868172401,0.764455926915578,0.770628673155639,0.831352918718391,597605608,597605610,597605612,597605614,597605616,0.702332208003425,0.764455926915578,0.770628673155639,0.831352918718391,0.831352918718391,3,3,3,3,3,3,3,3,3
593453795,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-324860.05.01.01,0.967262043029178,0.970168016367775,0.956151916992912,0.979958117148686,0.981541636174755,597605667,597605669,597605671,597605673,597605675,0.967262043029178,0.970168016367775,0.979958117148686,0.981541636174755,0.981541636174755,3,2,2,0,0,0,0,0,0
593618144,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-324649.05.02.01,0.982554909791514,0.983676915571571,0.966435926726084,0.97419284443749,0.977742399467989,597232580,597232595,597232597,597232599,597232601,0.982554909791514,0.983676915571571,0.97419284443749,0.977742399467989,0.983676915571571,1,0,0,0,0,0,0,0,0
596808392,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-329542.05.02.01,0.773389775743027,0.713555172769882,0.843408043128529,0.870617591870169,0.870398668451979,599372759,599372761,599372763,599372765,599372767,0.773389775743027,0.843408043128529,0.870617591870169,0.870398668451979,0.870617591870169,2,2,2,2,2,2,1,1,1
603402458,Penk-IRES2-Cre-neo;Ai14-334280.04.01.01,0.73551801548456,0.756285821341677,0.697733048467658,0.711834650791731,0.70609710294638,605236750,605236752,605236754,605236756,605236758,0.73551801548456,0.756285821341677,0.711834650791731,0.70609710294638,0.756285821341677,1,1,1,1,1,0,0,0,0
609775336,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-344140.05.02.01,0.94483059818467,0.908846394496695,0.961382077576909,0.959461970714425,0.95928883261833,617215778,617215780,617215782,617215784,617215786,0.94483059818467,0.961382077576909,0.959461970714425,0.95928883261833,0.961382077576909,1,1,1,1,0,0,0,0,0
623427407,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-346513.04.02.01,0.758132428255865,0.779296649181095,0.760396026072978,0.789211511994526,0.780509614219673,637923992,637923994,637923996,637923998,637924000,0.758132428255865,0.779296649181095,0.789211511994526,0.780509614219673,0.789211511994526,2,2,1,1,1,1,1,0,0
623474400,Sim1-Cre_KJ18;Ai14-345648.03.02.01,0.51017961867073,0.523942477129219,0.380169990264764,0.449055547453503,0.485662565732226,637923864,637923866,637923868,637923870,637923872,0.51017961867073,0.523942477129219,0.449055547453503,0.485662565732226,0.523942477129219,1,1,1,0,0,0,0,0,0
623960880,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-346515.04.01.01,0.711794210638984,0.750745710653136,0.747926347983121,0.721714213897087,0.746204598494466,637925744,637925746,637925748,637925750,637925752,0.711794210638984,0.750745710653136,0.721714213897087,0.746204598494466,0.750745710653136,1,1,1,1,1,1,1,0,0
628700262,Sim1-Cre_KJ18;Ai14-346506.05.02.01,0.56901854254578,0.62365174147212,0.597161916041584,0.634502113378832,0.667817992499668,637930669,637930671,637930673,637930675,637930677,0.56901854254578,0.62365174147212,0.634502113378832,0.667817992499668,0.667817992499668,3,3,3,3,3,3,3,2,1
