graph_seed,regime,noise_seed,lif_bias,hh_bias,lif_rate_hz,hh_rate_hz,absolute_rate_difference_hz,absolute_log_rate_ratio
92002,sparse_drive,8501,1.25,9.5,52.935546875,68.45702362060547,15.521476745605469,0.2567034760879069
92002,sparse_drive,8501,1.3,9.5,55.876949310302734,68.45702362060547,12.580074310302734,0.2027258740411386
92002,sparse_drive,8501,1.35,9.5,58.810543060302734,68.45702362060547,9.646480560302734,0.1516457866137686
92002,sparse_drive,8501,1.4,9.5,61.687496185302734,68.45702362060547,6.769527435302734,0.1039648436847694
92002,sparse_drive,8501,1.45,9.5,64.47069549560547,68.45702362060547,3.986328125,0.059905182810555
92002,sparse_drive,8501,1.5,9.5,67.25780487060547,68.45702362060547,1.19921875,0.0176470792012476
92002,sparse_drive,8501,1.55,9.5,69.93163299560547,68.45702362060547,1.474609375,0.0212811793316897
92002,sparse_drive,8501,1.6,9.5,72.61717987060547,68.45702362060547,4.16015625,0.0589118078811291
92002,sparse_drive,8501,1.65,9.5,75.21288299560547,68.45702362060547,6.755859375,0.0939853485120067
92002,sparse_drive,8501,1.7,9.5,77.87499237060547,68.45702362060547,9.41796875,0.1287223040708869
92002,sparse_drive,8501,1.75,9.5,80.33202362060547,68.45702362060547,11.875,0.1597465400430527
92002,sparse_drive,8501,1.8,9.5,82.78710174560547,68.45702362060547,14.330078125,0.1898136013463879
92002,sparse_drive,8501,1.85,9.5,85.259765625,68.45702362060547,16.80274200439453,0.2192090006868713
92002,sparse_drive,8501,1.9,9.5,87.666015625,68.45702362060547,19.20899200439453,0.2470084993584264
92002,sparse_drive,8501,1.95,9.5,90.060546875,68.45702362060547,21.60352325439453,0.2739260747398507
92002,sparse_drive,8501,2.0,9.5,92.45703125,68.45702362060547,24.00000762939453,0.3001591480022076
92002,sparse_drive,8502,1.0,9.5,36.763668060302734,68.43943786621094,31.675769805908203,0.6201828542770519
92002,sparse_drive,8502,1.05,9.5,40.142574310302734,68.43943786621094,28.296863555908203,0.5324838172100411
92002,sparse_drive,8502,1.1,9.5,43.51171875,68.43943786621094,24.927719116210938,0.4520834219591674
92002,sparse_drive,8502,1.15,9.5,46.744140625,68.43943786621094,21.695297241210938,0.3805833807086674
92002,sparse_drive,8502,1.2,9.5,49.814453125,68.43943786621094,18.624984741210938,0.3170987122664087
92002,sparse_drive,8502,1.25,9.5,52.935546875,68.43943786621094,15.503890991210938,0.2564469303784077
92002,sparse_drive,8502,1.3,9.5,55.869136810302734,68.43943786621094,12.570301055908203,0.2026089044487403
92002,sparse_drive,8502,1.35,9.5,58.810543060302734,68.43943786621094,9.628894805908203,0.1513892409042695
92002,sparse_drive,8502,1.4,9.5,61.693355560302734,68.43943786621094,6.746082305908203,0.1036134713913516
92002,sparse_drive,8502,1.45,9.5,64.48046112060547,68.43943786621094,3.9589767456054688,0.0594974092642407
92002,sparse_drive,8502,1.5,9.5,67.25585174560547,68.43943786621094,1.1835861206054688,0.0174195301807137
92002,sparse_drive,8502,1.55,9.5,69.94530487060547,68.43943786621094,1.5058670043945312,0.0217329302655703
92002,sparse_drive,8502,1.6,9.5,72.60936737060547,68.43943786621094,4.169929504394531,0.0590609110341527
92002,sparse_drive,8502,1.65,9.5,75.21483612060547,68.43943786621094,6.775398254394531,0.0942678273633149
92002,sparse_drive,8502,1.7,9.5,77.86717987060547,68.43943786621094,9.427742004394531,0.128878652381642
92002,sparse_drive,8502,1.75,9.5,80.33592987060547,68.43943786621094,11.896492004394531,0.1600516504283123
92002,sparse_drive,8502,1.8,9.5,82.78905487060547,68.43943786621094,14.349617004394531,0.1900937104565589
92002,sparse_drive,8502,1.85,9.5,85.255859375,68.43943786621094,16.816421508789062,0.2194197831570574
92002,sparse_drive,8502,1.9,9.5,87.658203125,68.43943786621094,19.218765258789062,0.2471760260133382
92002,sparse_drive,8502,1.95,9.5,90.0625,68.43943786621094,21.623062133789062,0.2742042829604257
92002,sparse_drive,8502,2.0,9.5,92.45703125,68.43943786621094,24.017593383789062,0.3004156937117067
92003,transition_mid,8501,1.0,9.5,35.691402435302734,68.48436737060547,32.792964935302734,0.6503569187418305
92003,transition_mid,8501,1.05,9.5,39.078121185302734,68.48436737060547,29.40624618530273,0.5599461699138715
92003,transition_mid,8501,1.1,9.5,42.46875,68.48436737060547,26.01561737060547,0.4769442118605875
92003,transition_mid,8501,1.15,9.5,45.533203125,68.48436737060547,22.95116424560547,0.4074290376059732
92003,transition_mid,8501,1.2,9.5,48.701171875,68.48436737060547,19.78319549560547,0.3403103014653378
