session_id,state,target,rho,p,n,full_logloss
sub-Lederberg_ses-20171210T120000,visual,choice,0.020089243692407444,0.5902018241165925,721,0.8579754386648626
sub-Lederberg_ses-20171210T120000,visual,engagement,0.2627510519153565,7.535700136902279e-13,721,0.0400981408572647
sub-Lederberg_ses-20171210T120000,visual,outcome,0.014354518553209388,0.7003925693220139,721,0.5939944752209041
sub-Lederberg_ses-20171211T120000,baseline,choice,0.002106507598883891,0.9387301693538359,1334,2.212639074661951
sub-Lederberg_ses-20171211T120000,baseline,engagement,0.13261707263367045,1.1700448145676317e-06,1334,0.0721110599176779
sub-Lederberg_ses-20171211T120000,baseline,outcome,-0.024859179677287263,0.3642773310051661,1334,1.091932019264171
sub-Lederberg_ses-20171211T120000,decision,choice,-0.01816757924628189,0.5073403521969406,1334,0.1934554783481155
sub-Lederberg_ses-20171211T120000,decision,engagement,0.18036116475541158,3.2270330933576634e-11,1334,0.0873900157341354
sub-Lederberg_ses-20171211T120000,decision,outcome,-0.023300966390038355,0.39512423172570965,1334,0.7887335651357196
sub-Lederberg_ses-20171211T120000,movement,choice,-0.05392121462151132,0.048952762327996925,1334,0.1481047998929094
sub-Lederberg_ses-20171211T120000,movement,engagement,0.21824638253075235,7.560094445382762e-16,1334,0.0716435313282899
sub-Lederberg_ses-20171211T120000,movement,outcome,0.06796029093511577,0.013038238891315918,1334,0.0545952073829035
sub-Lederberg_ses-20171211T120000,outcome,choice,-0.020113254055210958,0.46294790069905334,1334,0.2314205012444399
sub-Lederberg_ses-20171211T120000,outcome,engagement,0.23642757306720688,2.1046190465413342e-18,1334,0.0730131435462286
sub-Lederberg_ses-20171211T120000,outcome,outcome,0.07769847133835804,0.00451858111989842,1334,0.0256682979471355
sub-Lederberg_ses-20171211T120000,visual,choice,0.015405568950520048,0.5739945120148797,1334,0.9525218476237688
sub-Lederberg_ses-20171211T120000,visual,engagement,0.24979125596418764,2.0059660407038612e-20,1334,0.0703585358435384
sub-Lederberg_ses-20171211T120000,visual,outcome,-0.0632043784367554,0.02096473859746855,1334,0.8628856064430469
sub-Moniz_ses-20170515T120000,baseline,choice,-0.08936936074312149,0.01113760072643075,806,1.8318062905310375
sub-Moniz_ses-20170515T120000,baseline,engagement,0.013402512430933388,0.7040005464984485,806,0.1722113472730947
sub-Moniz_ses-20170515T120000,baseline,outcome,0.027154008934339172,0.4413879154231536,806,1.011900667704121
sub-Moniz_ses-20170515T120000,decision,choice,-0.015214268912521036,0.666257651152013,806,0.2193616920352003
sub-Moniz_ses-20170515T120000,decision,engagement,0.059434841337339187,0.09175044577557351,806,0.187192972011664
sub-Moniz_ses-20170515T120000,decision,outcome,-0.037122074519796135,0.29251149253310477,806,1.0870521450251456
sub-Moniz_ses-20170515T120000,movement,choice,0.04534169198819776,0.19847079510009305,806,0.2693863710304038
sub-Moniz_ses-20170515T120000,movement,engagement,0.11407666279008628,0.0011777186888431018,806,0.1425015521484754
sub-Moniz_ses-20170515T120000,movement,outcome,-0.06330642874110377,0.07244824332172131,806,0.0629062521475081
sub-Moniz_ses-20170515T120000,outcome,choice,-0.01437265954538965,0.6836925070861348,806,0.2663056305245838
sub-Moniz_ses-20170515T120000,outcome,engagement,0.10909937062634602,0.0019234627364490182,806,0.1490709400199406
sub-Moniz_ses-20170515T120000,outcome,outcome,-0.021384308291294406,0.5443616361069056,806,0.0460764798590303
sub-Moniz_ses-20170515T120000,visual,choice,0.05421932487526001,0.12403964848987105,806,1.4280274577847951
sub-Moniz_ses-20170515T120000,visual,engagement,0.142593752605168,4.8497625884218164e-05,806,0.1852685136389573
sub-Moniz_ses-20170515T120000,visual,outcome,-0.01666753086699549,0.636575681592666,806,1.1906133873388391
sub-Moniz_ses-20170516T120000,baseline,choice,-0.020467012862613383,0.48977704367232233,1141,1.800045670908969
sub-Moniz_ses-20170516T120000,baseline,engagement,0.07635146375319184,0.009880248381144574,1141,0.1558435788434408
sub-Moniz_ses-20170516T120000,baseline,outcome,0.017827774473408692,0.5474493222843589,1141,1.2394742965971624
sub-Moniz_ses-20170516T120000,decision,choice,-0.01329735111800621,0.6536519561654234,1141,0.4245011715840204
sub-Moniz_ses-20170516T120000,decision,engagement,0.07320258571901628,0.013387317700196643,1141,0.1976518922173493
sub-Moniz_ses-20170516T120000,decision,outcome,-0.01198181838590439,0.685991359602942,1141,0.9964569687634268
sub-Moniz_ses-20170516T120000,movement,choice,-0.03097626685969739,0.2958188441577863,1141,0.3349833847613088
sub-Moniz_ses-20170516T120000,movement,engagement,0.1148020946899697,0.00010171246932351044,1141,0.1385764365095364
sub-Moniz_ses-20170516T120000,movement,outcome,-0.037511354713112836,0.20546251219285666,1141,0.0498675252780478
sub-Moniz_ses-20170516T120000,outcome,choice,-0.06393365230943139,0.03081624100267002,1141,0.4524495958035401
sub-Moniz_ses-20170516T120000,outcome,engagement,0.10329121760097439,0.00047482837793881707,1141,0.1131662888508775
sub-Moniz_ses-20170516T120000,outcome,outcome,0.006479401341708908,0.8269397624445991,1141,0.0526586012126934
sub-Moniz_ses-20170516T120000,visual,choice,-0.026329480220407774,0.3742425002246511,1141,1.3526339317681448
sub-Moniz_ses-20170516T120000,visual,engagement,0.06751643134366647,0.022565034929756318,1141,0.1724764187550253
sub-Moniz_ses-20170516T120000,visual,outcome,-0.06143716109404464,0.03799093351679155,1141,1.315161001106022
sub-Moniz_ses-20170518T120000,baseline,choice,-0.06753717215460917,0.056983390666469874,795,1.5000168138499037
sub-Moniz_ses-20170518T120000,baseline,engagement,0.031168420730169667,0.38013516839341666,795,0.1427917916471688
sub-Moniz_ses-20170518T120000,baseline,outcome,-0.012470710549634783,0.72552731525424,795,1.300177975323614
sub-Moniz_ses-20170518T120000,decision,choice,0.013195242337349944,0.7102797183916868,795,0.1480256457912801
sub-Moniz_ses-20170518T120000,decision,engagement,0.002055284828563083,0.9538608110612499,795,0.2424239372336214
sub-Moniz_ses-20170518T120000,decision,outcome,-0.10702295456748505,0.002515041572842674,795,1.1466501573669907
sub-Moniz_ses-20170518T120000,movement,choice,0.06739020471175959,0.05752679327571705,795,0.2639056800074763
sub-Moniz_ses-20170518T120000,movement,engagement,0.08810942319801189,0.012946533416765616,795,0.1798281027175458
sub-Moniz_ses-20170518T120000,movement,outcome,-0.10656431238771961,0.002625383415337701,795,0.3752360513234131
sub-Moniz_ses-20170518T120000,outcome,choice,0.051292271174976145,0.14848615675615923,795,0.2919508112065465
sub-Moniz_ses-20170518T120000,outcome,engagement,0.15282992208468696,1.5059154184062766e-05,795,0.1659592380259978
sub-Moniz_ses-20170518T120000,outcome,outcome,-0.0894117295844919,0.011665103839828233,795,0.1975438282199737
sub-Moniz_ses-20170518T120000,visual,choice,0.04630897910280279,0.19211037050592994,795,1.188768265024135
sub-Moniz_ses-20170518T120000,visual,engagement,0.08550281869427659,0.015889686611147657,795,0.1618319184308445
sub-Moniz_ses-20170518T120000,visual,outcome,-0.08048821528422988,0.023235668454433044,795,1.1466417374216535
sub-Muller_ses-20170107T120000,baseline,choice,-0.028476660808437745,0.34560339007985563,1099,2.1835474838581965
sub-Muller_ses-20170107T120000,baseline,engagement,0.16100728097802874,8.025493885699813e-08,1099,0.0452688919094847
sub-Muller_ses-20170107T120000,baseline,outcome,-0.0644133053727059,0.03274762330083902,1099,1.40028250611626
sub-Muller_ses-20170107T120000,decision,choice,0.08833812309531139,0.003379697574639158,1099,0.0859931637900373
sub-Muller_ses-20170107T120000,decision,engagement,0.34850207796610044,9.809176929851627e-33,1099,0.0257616373102482
sub-Muller_ses-20170107T120000,decision,outcome,-0.01708780967510437,0.5714770387025796,1099,0.9741192519237092
sub-Muller_ses-20170107T120000,movement,choice,-0.021596700278761743,0.474470318932784,1099,0.1314544135776592
sub-Muller_ses-20170107T120000,movement,engagement,0.2692974750622027,1.0300251174001374e-19,1099,0.0175999160216532
sub-Muller_ses-20170107T120000,movement,outcome,0.019400972724980738,0.5205528239791044,1099,0.0283205104467356
sub-Muller_ses-20170107T120000,outcome,choice,0.010254080965851434,0.7341902754278992,1099,0.1378880064351872
sub-Muller_ses-20170107T120000,outcome,engagement,0.23266411864764347,5.639703024153128e-15,1099,0.0175976571089678
sub-Muller_ses-20170107T120000,outcome,outcome,0.12279027858576719,4.475314160504481e-05,1099,0.005892165401325
sub-Muller_ses-20170107T120000,visual,choice,-0.03733658523610588,0.21617095219919313,1099,1.3276020420623038
sub-Muller_ses-20170107T120000,visual,engagement,0.09970683376520008,0.0009333349384400872,1099,0.0304877287495638
sub-Muller_ses-20170107T120000,visual,outcome,-0.0170946456793084,0.5713231241278267,1099,1.3769303217081763
sub-Muller_ses-20170108T120000,baseline,choice,-0.024107900173968116,0.36096242211882534,1438,1.529786975584381
sub-Muller_ses-20170108T120000,baseline,engagement,0.0847666466218995,0.0012934444544588644,1438,0.1792467487371231
sub-Muller_ses-20170108T120000,baseline,outcome,-0.028930535121382016,0.272925892404324,1438,0.9386913382208876
sub-Muller_ses-20170108T120000,decision,choice,-0.005029735875549584,0.8488642135338841,1438,0.2378188959386023
sub-Muller_ses-20170108T120000,decision,engagement,0.04945813547577873,0.06079037829021299,1438,0.188461422858621
sub-Muller_ses-20170108T120000,decision,outcome,-0.06667738870987487,0.011435957183295986,1438,0.7736291665778693
sub-Muller_ses-20170108T120000,movement,choice,-0.019864469469157726,0.4516307114942708,1438,0.1775930660441157
sub-Muller_ses-20170108T120000,movement,engagement,0.09454913828053331,0.00033026891267928104,1438,0.136705375715424
sub-Muller_ses-20170108T120000,movement,outcome,-0.06084384714806309,0.0210331315525179,1438,0.2239869662381068
sub-Muller_ses-20170108T120000,outcome,choice,-0.03510055177847246,0.18341964028948674,1438,0.2178193363036883
sub-Muller_ses-20170108T120000,outcome,engagement,0.13728166378442785,1.7313392167433955e-07,1438,0.1152729203044146
sub-Muller_ses-20170108T120000,outcome,outcome,0.00045885909501125103,0.9861292749447845,1438,0.1368756573576387
sub-Muller_ses-20170108T120000,visual,choice,-0.08800292363473454,0.0008355621666701341,1438,1.2856601928221494
sub-Muller_ses-20170108T120000,visual,engagement,0.01628331606700449,0.5372458832799201,1438,0.2347765173201746
sub-Muller_ses-20170108T120000,visual,outcome,-0.06850098194179831,0.009365458957073646,1438,0.8695989872569253
sub-Muller_ses-20170109T120000,baseline,choice,-0.08187813624804136,0.002185324039067604,1398,1.262199519786798
sub-Muller_ses-20170109T120000,baseline,engagement,0.009503625295984443,0.7225677327071884,1398,0.343254415115246
sub-Muller_ses-20170109T120000,baseline,outcome,-0.10718266802023499,5.931231342564828e-05,1398,1.0908310775666927
sub-Muller_ses-20170109T120000,decision,choice,0.04284139402349703,0.10934700849331053,1398,0.1643609612387682
sub-Muller_ses-20170109T120000,decision,engagement,0.15573828930641326,4.811287298330932e-09,1398,0.2483143237145235
sub-Muller_ses-20170109T120000,decision,outcome,-0.12286463909591622,4.080383950279391e-06,1398,0.693048739741777
sub-Muller_ses-20170109T120000,movement,choice,0.09511180429350703,0.0003692911079951202,1398,0.2247953433267596
sub-Muller_ses-20170109T120000,movement,engagement,0.16036938821559163,1.6407255335400521e-09,1398,0.2059469122453245
sub-Muller_ses-20170109T120000,movement,outcome,0.002792491613990643,0.9169172976467568,1398,0.0183999862920676
sub-Muller_ses-20170109T120000,outcome,choice,0.07258594011307683,0.006624957141083425,1398,0.2912990849184025
sub-Muller_ses-20170109T120000,outcome,engagement,0.10081769259095935,0.0001594891498501595,1398,0.2034753710354239
sub-Muller_ses-20170109T120000,outcome,outcome,-0.0010067141842094666,0.9700008511726185,1398,0.0182561521079793
sub-Muller_ses-20170109T120000,visual,choice,-0.07888036790253142,0.0031645430601992663,1398,1.149846866477103
sub-Muller_ses-20170109T120000,visual,engagement,-0.03582045794190425,0.18071634533865194,1398,0.3938386377733858
sub-Muller_ses-20170109T120000,visual,outcome,-0.10165095500182166,0.00014056145209251513,1398,1.087339324488363
sub-Radnitz_ses-20170108T120000,baseline,choice,-0.022964219104761714,0.41538877115631645,1260,1.7157530938178969
sub-Radnitz_ses-20170108T120000,baseline,engagement,0.07480362272211401,0.007899109304614682,1260,0.1442694870390926
sub-Radnitz_ses-20170108T120000,baseline,outcome,-0.07056021773090264,0.012235573510500577,1260,0.9731061866383725
sub-Radnitz_ses-20170108T120000,decision,choice,0.012377472773107993,0.6607068648729897,1260,0.0551309956676488
sub-Radnitz_ses-20170108T120000,decision,engagement,0.13037928543176813,3.4297998155231217e-06,1260,0.0786653314380472
sub-Radnitz_ses-20170108T120000,decision,outcome,-0.007891270478598673,0.7796012934176973,1260,0.7916922719244933
sub-Radnitz_ses-20170108T120000,movement,choice,0.0026995911851990053,0.9237341825480188,1260,0.1012690352116759
sub-Radnitz_ses-20170108T120000,movement,engagement,0.17219145424823534,7.644910243182727e-10,1260,0.0573330394843517
sub-Radnitz_ses-20170108T120000,movement,outcome,0.11918960536554508,2.2179279965386325e-05,1260,0.0178302729089049
sub-Radnitz_ses-20170108T120000,outcome,choice,0.01815797941177169,0.5196028658797711,1260,0.1137350224179668
sub-Radnitz_ses-20170108T120000,outcome,engagement,0.1680628431349857,1.9434946059106415e-09,1260,0.0627203069604987
sub-Radnitz_ses-20170108T120000,outcome,outcome,0.11941006927988425,2.1411127264085906e-05,1260,0.0061074811469507
sub-Radnitz_ses-20170108T120000,visual,choice,-0.022944611778285367,0.4157872158741046,1260,0.8911184070041263
sub-Radnitz_ses-20170108T120000,visual,engagement,0.019147366570926312,0.49710506573652646,1260,0.1665409945856481
sub-Radnitz_ses-20170108T120000,visual,outcome,-0.036340569349659714,0.1973606331016187,1260,0.8912724701726408
sub-Radnitz_ses-20170109T120000,baseline,choice,0.0021896690806988074,0.9406404373109076,1159,1.4063074048285724
sub-Radnitz_ses-20170109T120000,baseline,engagement,0.1446657993152554,7.585554713473081e-07,1159,0.1400534915722195
sub-Radnitz_ses-20170109T120000,baseline,outcome,0.027328942577769855,0.3525996540977451,1159,0.7499015636804554
sub-Radnitz_ses-20170109T120000,decision,choice,0.07477339645431737,0.010883705256228837,1159,0.1360076214523869
sub-Radnitz_ses-20170109T120000,decision,engagement,0.08217391028297566,0.005122107593221278,1159,0.0820532799138499
sub-Radnitz_ses-20170109T120000,decision,outcome,-0.06391511995047529,0.029569543237754896,1159,0.6526976533201609
sub-Radnitz_ses-20170109T120000,movement,choice,0.07623759580091055,0.009420131008670578,1159,0.1742728093001139
sub-Radnitz_ses-20170109T120000,movement,engagement,0.14358843995751353,9.176670736671452e-07,1159,0.0398528181402739
sub-Radnitz_ses-20170109T120000,movement,outcome,0.01916544264717242,0.5145135207466118,1159,0.0786103753285115
sub-Radnitz_ses-20170109T120000,outcome,choice,0.04770264407198669,0.10455418753918827,1159,0.1405408779040135
sub-Radnitz_ses-20170109T120000,outcome,engagement,0.1567417557593276,8.159894267451531e-08,1159,0.025901253759034
sub-Radnitz_ses-20170109T120000,outcome,outcome,0.11384806507371563,0.0001026222818893583,1159,0.0439434176936169
sub-Radnitz_ses-20170109T120000,visual,choice,-0.06426317444521773,0.028692770975934288,1159,0.7932009605305399
sub-Radnitz_ses-20170109T120000,visual,engagement,0.1384435773567975,2.2352856909793158e-06,1159,0.105865836664791
sub-Radnitz_ses-20170109T120000,visual,outcome,-0.03969191825944785,0.17690398505605048,1159,0.8193180664959521
sub-Radnitz_ses-20170110T120000,baseline,choice,-0.04313917162004591,0.12910311521269624,1239,1.5530067517178137
sub-Radnitz_ses-20170110T120000,baseline,engagement,-0.03644488853355753,0.19985302266949417,1239,0.1927697351524325
sub-Radnitz_ses-20170110T120000,baseline,outcome,-0.029372837918399265,0.3015634049486551,1239,0.9720944194905816
sub-Radnitz_ses-20170110T120000,decision,choice,-0.008021316106435718,0.7778934229939514,1239,0.0981265551049932
sub-Radnitz_ses-20170110T120000,decision,engagement,0.15622477252951822,3.2492931862380886e-08,1239,0.1787978703775856
sub-Radnitz_ses-20170110T120000,decision,outcome,-6.43269758940365e-05,0.9981951965821848,1239,1.0404884746436198
sub-Radnitz_ses-20170110T120000,movement,choice,0.07455617136367705,0.008656235315166372,1239,0.0830636277407986
sub-Radnitz_ses-20170110T120000,movement,engagement,0.12855443286073368,5.643523211840053e-06,1239,0.1750766446333179
sub-Radnitz_ses-20170110T120000,movement,outcome,0.05262832191164411,0.06404008747134637,1239,0.0968627810823764
sub-Radnitz_ses-20170110T120000,outcome,choice,-0.0007723432468020598,0.978333230060018,1239,0.1079113117701824
sub-Radnitz_ses-20170110T120000,outcome,engagement,0.13733547278558042,1.2206266700086126e-06,1239,0.1411348074532001
sub-Radnitz_ses-20170110T120000,outcome,outcome,0.0724329970766725,0.010760635310265984,1239,0.0510815032735239
sub-Radnitz_ses-20170110T120000,visual,choice,-0.03517967487988404,0.21592462291301218,1239,1.1316655372706972
sub-Radnitz_ses-20170110T120000,visual,engagement,0.02109438666355777,0.4581821516587159,1239,0.2245804155320026
sub-Radnitz_ses-20170110T120000,visual,outcome,-0.06353432681853009,0.025327244290450846,1239,1.288224928586865
sub-Radnitz_ses-20170111T120000,baseline,choice,-0.06729686956882122,0.04890213187910432,857,1.3091642127926373
sub-Radnitz_ses-20170111T120000,baseline,engagement,0.021440514212757583,0.5307787952552127,857,0.2387386640348414
sub-Radnitz_ses-20170111T120000,baseline,outcome,-0.11684476766483862,0.0006095409483268345,857,1.1231650103328108
sub-Radnitz_ses-20170111T120000,decision,choice,0.2295354339216311,1.0408000440190293e-11,857,0.0658044654108843
sub-Radnitz_ses-20170111T120000,decision,engagement,0.055056053920760205,0.10726449917352607,857,0.235581768500252
sub-Radnitz_ses-20170111T120000,decision,outcome,-0.1173031469044613,0.0005798431671876632,857,0.821411109236623
sub-Radnitz_ses-20170111T120000,movement,choice,0.08085697803072513,0.01790992370997229,857,0.1391429237241659
sub-Radnitz_ses-20170111T120000,movement,engagement,0.06988053314933135,0.040831512410139194,857,0.2431714442809252
sub-Radnitz_ses-20170111T120000,movement,outcome,0.05149906165265874,0.13196151253866448,857,0.0176032777904835
sub-Radnitz_ses-20170111T120000,outcome,choice,0.13575494070069347,6.696021084256869e-05,857,0.1389171015103114
sub-Radnitz_ses-20170111T120000,outcome,engagement,0.037073270197526396,0.2783238389224409,857,0.1944588669108399
sub-Radnitz_ses-20170111T120000,outcome,outcome,0.10249271028428238,0.0026648685749958924,857,0.0081161798441067
sub-Radnitz_ses-20170111T120000,visual,choice,0.023641119180670446,0.48945878861875025,857,0.9211871966344874
sub-Radnitz_ses-20170111T120000,visual,engagement,0.07751016023437096,0.023257460711760332,857,0.2858061997929444
sub-Radnitz_ses-20170111T120000,visual,outcome,-0.19598422902556456,7.243845996815411e-09,857,1.1297368445026084
sub-Radnitz_ses-20170112T120000,baseline,choice,-0.10937136541694008,0.0002143444803697593,1141,1.5607826241588738
sub-Radnitz_ses-20170112T120000,baseline,engagement,0.03286731903885942,0.26730171575816947,1141,0.4765130512658057
sub-Radnitz_ses-20170112T120000,baseline,outcome,-0.09963386390311152,0.0007511321893715844,1141,0.9197271707956356
sub-Radnitz_ses-20170112T120000,decision,choice,0.00025620728305288695,0.9931024847607883,1141,0.0664515125854387
sub-Radnitz_ses-20170112T120000,decision,engagement,0.014999405127061462,0.6127629987735098,1141,0.5374050850757243
sub-Radnitz_ses-20170112T120000,decision,outcome,-0.12291634125283886,3.138208069538333e-05,1141,0.7577817834106186
sub-Radnitz_ses-20170112T120000,movement,choice,-0.090660771562867,0.0021740809594920506,1141,0.156974764839791
sub-Radnitz_ses-20170112T120000,movement,engagement,0.010423612302668002,0.7250485504033661,1141,0.4861360815578692
sub-Radnitz_ses-20170112T120000,movement,outcome,-0.08013125167867167,0.006766601260678705,1141,0.1392421441160476
sub-Radnitz_ses-20170112T120000,outcome,choice,-0.06595008244420267,0.025901108708327267,1141,0.1969967249526354
sub-Radnitz_ses-20170112T120000,outcome,engagement,0.021374275878277407,0.47073350521659496,1141,0.4287576766691371
sub-Radnitz_ses-20170112T120000,outcome,outcome,-0.07846742365592563,0.008008503534844093,1141,0.0939336845883298
sub-Radnitz_ses-20170112T120000,visual,choice,-0.09352231848976018,0.001564033322919167,1141,0.8315508481870089
sub-Radnitz_ses-20170112T120000,visual,engagement,0.10470562641892557,0.0003960767006327191,1141,0.3536658770762592
sub-Radnitz_ses-20170112T120000,visual,outcome,-0.1365012034642918,3.7018940706880232e-06,1141,1.0725518720059437
sub-Richards_ses-20171029T120000,baseline,choice,-0.03439802596518261,0.18912937591954684,1459,1.5684555204113058
sub-Richards_ses-20171029T120000,baseline,engagement,0.048125613047626144,0.06610123454262994,1459,0.310812183104183
sub-Richards_ses-20171029T120000,baseline,outcome,-0.10627227279631422,4.755888073311245e-05,1459,0.8489571334108913
sub-Richards_ses-20171029T120000,decision,choice,0.11865817921367057,5.505308089688576e-06,1459,0.1151254301402858
sub-Richards_ses-20171029T120000,decision,engagement,0.21917943458173111,2.4973137118861793e-17,1459,0.1513761514779929
sub-Richards_ses-20171029T120000,decision,outcome,-0.21621386612785984,6.793037893916083e-17,1459,0.850196180787524
sub-Richards_ses-20171029T120000,movement,choice,0.1598587320784206,8.231612178428519e-10,1459,0.0896176754970593
sub-Richards_ses-20171029T120000,movement,engagement,0.12153836396039663,3.229236266378903e-06,1459,0.0983255922410546
sub-Richards_ses-20171029T120000,movement,outcome,-0.13889559622560135,1.0003169672224553e-07,1459,0.3651512506705595
sub-Richards_ses-20171029T120000,outcome,choice,0.17562738064644517,1.4260361896167695e-11,1459,0.123777976570404
sub-Richards_ses-20171029T120000,outcome,engagement,0.0596907611131088,0.022603027351727555,1459,0.1246863956136723
sub-Richards_ses-20171029T120000,outcome,outcome,-0.13844016369790565,1.1021019109104164e-07,1459,0.2597658559067244
sub-Richards_ses-20171029T120000,visual,choice,-0.051950034329128585,0.04725950968276662,1459,1.2198505300037428
sub-Richards_ses-20171029T120000,visual,engagement,0.11468571211770207,1.1263573258243432e-05,1459,0.2921481767414162
sub-Richards_ses-20171029T120000,visual,outcome,-0.11036320969335946,2.3912525316453495e-05,1459,0.921941498038808
sub-Richards_ses-20171030T120000,baseline,choice,-0.07473102503043172,0.008368476156308336,1244,1.4293493573126814
sub-Richards_ses-20171030T120000,baseline,engagement,0.12657092568137998,7.543858053133578e-06,1244,0.1035703079944341
sub-Richards_ses-20171030T120000,baseline,outcome,-0.07562900764858094,0.007616692995452817,1244,0.9550885012613796
sub-Richards_ses-20171030T120000,decision,choice,0.09388853589890345,0.0009148534991225485,1244,0.0652727110108941
sub-Richards_ses-20171030T120000,decision,engagement,0.18588749369759894,3.911265383487846e-11,1244,0.1302638814544565
sub-Richards_ses-20171030T120000,decision,outcome,-0.03809863519400835,0.17930753564240193,1244,1.0103252633411572
sub-Richards_ses-20171030T120000,movement,choice,-0.05997165566635865,0.03442988291029986,1244,0.1895876756583034
sub-Richards_ses-20171030T120000,movement,engagement,0.20157124964885198,7.171252736868663e-13,1244,0.0709790671867544
sub-Richards_ses-20171030T120000,movement,outcome,-0.002453266742047836,0.9311160103385494,1244,0.0518199294781415
sub-Richards_ses-20171030T120000,outcome,choice,-0.056506192509181284,0.04630704826817607,1244,0.1965998398516731
sub-Richards_ses-20171030T120000,outcome,engagement,0.1832460391001327,7.421819901637879e-11,1244,0.0524453928828074
sub-Richards_ses-20171030T120000,outcome,outcome,0.06646145363145356,0.01905992645230053,1244,0.022120869706354
sub-Richards_ses-20171030T120000,visual,choice,0.007557673404330936,0.7900098089368341,1244,0.748710111913602
sub-Richards_ses-20171030T120000,visual,engagement,0.1624173517884808,8.358931553724651e-09,1244,0.1020232995396495
sub-Richards_ses-20171030T120000,visual,outcome,-0.06857817775755971,0.015554875273369536,1244,0.9355921384513348
sub-Richards_ses-20171031T120000,baseline,choice,-0.04751424782542453,0.18581497087612547,777,2.06739516681826
sub-Richards_ses-20171031T120000,baseline,engagement,0.06439712768446187,0.07280928102178481,777,0.1794877310833172
sub-Richards_ses-20171031T120000,baseline,outcome,-0.05301677419852224,0.1398132065417385,777,1.012716339915127
sub-Richards_ses-20171031T120000,decision,choice,0.15027061811988382,2.600310868630993e-05,777,0.0602909933841489
sub-Richards_ses-20171031T120000,decision,engagement,0.28320027030272854,8.503981247336709e-16,777,0.0785394965703212
sub-Richards_ses-20171031T120000,decision,outcome,0.0023789212357864962,0.947214537922102,777,0.8167142280653316
sub-Richards_ses-20171031T120000,movement,choice,0.06734767970104448,0.0605995359853237,777,0.1046307225154545
sub-Richards_ses-20171031T120000,movement,engagement,0.23933395182925513,1.3885437030092626e-11,777,0.0919872115678745
sub-Richards_ses-20171031T120000,movement,outcome,0.05300164031829253,0.1399264646139498,777,0.057251598091305
sub-Richards_ses-20171031T120000,outcome,choice,0.042777429825300084,0.23364008977806214,777,0.1171408330247481
sub-Richards_ses-20171031T120000,outcome,engagement,0.23581699349080423,2.7975118665237563e-11,777,0.0839523199004023
sub-Richards_ses-20171031T120000,outcome,outcome,0.15060911565797563,2.492299538846718e-05,777,0.0274804735365054
sub-Richards_ses-20171031T120000,visual,choice,-0.011716924488918166,0.7443552318296746,777,1.114914181258556
sub-Richards_ses-20171031T120000,visual,engagement,0.14176315196766567,7.330711649407568e-05,777,0.157315243798149
sub-Richards_ses-20171031T120000,visual,outcome,-0.06461276464500915,0.07185364329928227,777,1.034982912427754
sub-Richards_ses-20171101T120000,baseline,choice,-0.11149645511486324,0.0011071357565053213,853,1.4727148860671668
sub-Richards_ses-20171101T120000,baseline,engagement,0.13433371291802595,8.303414229478304e-05,853,0.162984154414152
sub-Richards_ses-20171101T120000,baseline,outcome,-0.08819980050072579,0.009959724389546275,853,1.042256360499373
sub-Richards_ses-20171101T120000,decision,choice,0.07806359615265879,0.022603238036928673,853,0.0548266905452842
sub-Richards_ses-20171101T120000,decision,engagement,0.187399963859647,3.505082389534562e-08,853,0.0874980975954143
sub-Richards_ses-20171101T120000,decision,outcome,0.045805753799390614,0.1813695208990362,853,0.7342823244714067
sub-Richards_ses-20171101T120000,movement,choice,0.07790626093441179,0.022878015327665285,853,0.0919360638261241
sub-Richards_ses-20171101T120000,movement,engagement,0.2344011077281082,4.12801322721791e-12,853,0.0702055857549431
sub-Richards_ses-20171101T120000,movement,outcome,0.01690793051393746,0.6219229228414153,853,0.0556485970018532
sub-Richards_ses-20171101T120000,outcome,choice,0.003131947881617599,0.9272238089219711,853,0.1263159244876322
sub-Richards_ses-20171101T120000,outcome,engagement,0.1840337854752265,6.185983422879292e-08,853,0.0507421682865823
sub-Richards_ses-20171101T120000,outcome,outcome,0.009018634864275841,0.7925360698470169,853,0.0183902566972643
sub-Richards_ses-20171101T120000,visual,choice,-0.0933388235440669,0.006371401920841723,853,1.1024519760088447
sub-Richards_ses-20171101T120000,visual,engagement,0.16380368806139997,1.5124506191379444e-06,853,0.1268339075002787
sub-Richards_ses-20171101T120000,visual,outcome,-0.05953621340089897,0.08224319281817144,853,0.9394305232838052
sub-Richards_ses-20171102T120000,baseline,choice,-0.022103378766542586,0.5026484613852416,922,2.0481917091890827
sub-Richards_ses-20171102T120000,baseline,engagement,0.03434516291748008,0.29752079580005497,922,0.2978178112992191
sub-Richards_ses-20171102T120000,baseline,outcome,-0.01568427177290711,0.6343397684232854,922,1.5233140643715173
sub-Richards_ses-20171102T120000,decision,choice,0.1350357119511019,3.895734539030489e-05,922,0.0508850479447761
sub-Richards_ses-20171102T120000,decision,engagement,0.10218981991429317,0.0018908260616032403,922,0.2258072033653984
sub-Richards_ses-20171102T120000,decision,outcome,-0.053737402611631985,0.10295963402755438,922,0.9709858219901252
sub-Richards_ses-20171102T120000,movement,choice,0.09152656341579056,0.005415447056895898,922,0.2204738317696256
sub-Richards_ses-20171102T120000,movement,engagement,0.08424986072137555,0.01048886766039065,922,0.1850045460818665
