coupling,noise_sigma,method_label,metric,n_graphs,mean,median,ci95_low,ci95_high,positive_graphs,negative_graphs,zero_graphs,interval_scope
0.05,0.8,A_pool,dominant_frequency_hz,12,69.68055555555556,69.64583333333333,69.58849826388888,69.79340277777779,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_pool,synchrony_proxy,12,0.9437292238904368,0.9549050107598305,0.9194946279956233,0.96462941402052,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_pool,spectral_concentration,12,0.6328993220296172,0.6313293023655813,0.6074473431049328,0.6600723694725376,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_pool,spectral_entropy,12,0.3156997229800456,0.3112667053937912,0.3017859133025113,0.3294620106358909,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,rhythm_score,12,0.34959556915176404,0.340202245550851,0.3278107426737228,0.372565653606499,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,mean_rate_hz,12,21.633272687594097,21.634357134501137,21.580711744229,21.685224009222452,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,dominant_frequency_hz,12,69.61458333333333,69.58333333333334,69.55381944444444,69.69270833333333,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,synchrony_proxy,12,0.9363008553369178,0.9327101310094197,0.9160553660140269,0.9543436149756112,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,spectral_concentration,12,0.6610452625383105,0.6515590207030376,0.6344438436091877,0.6884990896667458,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_shared,spectral_entropy,12,0.2998162247240543,0.3123933359359701,0.28442904361420207,0.3139462634287257,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,rhythm_score,12,0.37223845994513893,0.3754504105697075,0.34693178623630144,0.39640490696377434,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,mean_rate_hz,12,21.651088383462692,21.63419477144877,21.594067737129002,21.71347658932209,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,dominant_frequency_hz,12,69.55208333333333,69.54166666666667,69.52083333333334,69.58506944444444,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,synchrony_proxy,12,0.9541266684730848,0.9610100885232289,0.9367556444265774,0.9708636040437139,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,spectral_concentration,12,0.6839225419486562,0.6858565490692854,0.6519791817706492,0.7132257960866102,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_sparse,spectral_entropy,12,0.2860864865490132,0.2826681730027,0.26990686723729596,0.3035551368026063,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,rhythm_score,12,0.19450340296478116,0.19880732265301046,0.171752469395546,0.21556645904234345,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,mean_rate_hz,12,21.293530437681408,21.280516862869263,21.24618623322911,21.344949711362517,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,dominant_frequency_hz,12,70.05555555555556,70.01041666666666,70.01215277777777,70.11631944444444,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,synchrony_proxy,12,0.6209123664432102,0.6159573818246524,0.5958376210363995,0.6474109285148897,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,spectral_concentration,12,0.5816342447780901,0.5959916474918525,0.5379892622288833,0.6200680787493992,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,shared_random,spectral_entropy,12,0.4187313374131918,0.4113637531797091,0.3944225244715603,0.44692860311155935,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,rhythm_score,12,0.3012687481370651,0.29456008303289605,0.2774230869473993,0.3284237455408502,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,mean_rate_hz,12,21.696084565586514,21.688557465871177,21.65574018524753,21.745958306392037,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,dominant_frequency_hz,12,69.53125,69.52083333333333,69.44097222222223,69.62152777777777,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,synchrony_proxy,12,0.9890148236105838,0.9895989870031674,0.975454513868317,1.0025967346969993,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,spectral_concentration,12,0.5899642941852411,0.5822718596706788,0.5591048669923718,0.6240136915804921,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,spectral,spectral_entropy,12,0.3438194944109354,0.34585788256178296,0.32485087216805875,0.3606285647864247,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,rhythm_score,12,0.270255687336127,0.26883340875307715,0.258802688264081,0.28144991564072874,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,mean_rate_hz,12,21.71422460344102,21.689736207326256,21.677947921554242,21.755995415647824,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,dominant_frequency_hz,12,69.91319444444444,69.91666666666667,69.83333333333333,69.99652777777777,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,synchrony_proxy,12,0.88939098144571,0.9050733918944995,0.8684146252771218,0.9085923173982235,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,spectral_concentration,12,0.5681497278209362,0.5608345021804173,0.5531761395641498,0.5835246605462291,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_mid,spectral_entropy,12,0.3475715968136986,0.3498048804079493,0.3407711089368806,0.35409518024858294,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,rhythm_score,12,0.3168712956054757,0.29972565888116753,0.2874045283371945,0.3500242680854474,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,mean_rate_hz,12,21.689452105098297,21.69148619969686,21.650870817568567,21.732524843348394,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,dominant_frequency_hz,12,69.67534722222223,69.63541666666666,69.59027777777779,69.77604166666667,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,synchrony_proxy,12,0.9350912765496306,0.9451690490047138,0.9144106843146598,0.9524297655146154,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,spectral_concentration,12,0.6187419495027927,0.597211022550861,0.5815499474397964,0.6600709985605338,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_pool,spectral_entropy,12,0.3219006677779059,0.33248621566841996,0.30099069275375867,0.34090280120338623,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,rhythm_score,12,0.3273380419963764,0.31988768496861053,0.30083933755781295,0.3537337012601913,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,mean_rate_hz,12,21.64375715785556,21.643065214157104,21.590086525347495,21.695598422156436,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,dominant_frequency_hz,12,69.64409722222221,69.625,69.57118055555556,69.7326388888889,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,synchrony_proxy,12,0.9187913646714555,0.916081606100003,0.9003473725894261,0.9361969232352244,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,spectral_concentration,12,0.6370345297166043,0.6477082638690869,0.6005207909219381,0.6725820113413242,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_shared,spectral_entropy,12,0.3125236652170618,0.3178521000469724,0.2948178929095674,0.330359720339119,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,rhythm_score,12,0.3444558843815078,0.3520773838584622,0.3168496461598099,0.37160881555432246,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,mean_rate_hz,12,21.663302209642197,21.648558457692467,21.605915250380836,21.725585379534294,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,dominant_frequency_hz,12,69.5920138888889,69.55208333333334,69.54166666666667,69.64756944444444,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,synchrony_proxy,12,0.9396298747095796,0.9505767524242401,0.9218636102663974,0.956126706690217,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,spectral_concentration,12,0.6506665805354714,0.6695129858950775,0.6161123679821484,0.6832736394057672,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,A_sparse,spectral_entropy,12,0.30260992655530566,0.29825434274971485,0.28500611597749714,0.3210093243202815,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,rhythm_score,12,0.18450462624120212,0.1973555431856463,0.15988882499320117,0.20653640615831434,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,mean_rate_hz,12,21.30455059475369,21.287719090779625,21.25719854235649,21.35648456017176,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,dominant_frequency_hz,12,70.05034722222223,70.01041666666666,70.0017361111111,70.1111545138889,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,synchrony_proxy,12,0.6096770748909978,0.6094411263863246,0.5852225106442348,0.6344121087885772,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,spectral_concentration,12,0.5668822680082587,0.5963704666743675,0.519261753378022,0.6083291778340937,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,shared_random,spectral_entropy,12,0.4270444804181655,0.4156473694990078,0.4003292004344985,0.458469335326097,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,rhythm_score,12,0.3047100078159322,0.30512287840247154,0.28674752296582384,0.3238053048068347,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,mean_rate_hz,12,21.70667078759935,21.69681731859843,21.666134329305752,21.757534417841164,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,dominant_frequency_hz,12,69.53645833333334,69.55208333333333,69.45486111111111,69.61289062500002,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,synchrony_proxy,12,0.9797245990484953,0.9770924026767414,0.9671615560383847,0.9929727138485759,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,spectral_concentration,12,0.5949268836735023,0.5928867446879547,0.5709339579334483,0.6205252214464256,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.0,spectral,spectral_entropy,12,0.33850837235028547,0.3385425641511878,0.32531739361454826,0.35100184133948964,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,rhythm_score,12,0.2802588930612223,0.2743092601497968,0.26389159111163785,0.29828733106777594,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,mean_rate_hz,12,21.71760178936852,21.698321978251137,21.681833061244756,21.758251388867695,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,dominant_frequency_hz,12,69.91493055555556,69.9375,69.81770833333333,70.00694444444444,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,synchrony_proxy,12,0.8815547043664589,0.8915147557854652,0.8622727775739298,0.8996902203290826,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,spectral_concentration,12,0.585618734256261,0.5770286954939365,0.56297698613101,0.6098876608587388,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_mid,spectral_entropy,12,0.3402767773303721,0.34713551991929614,0.32860400984581145,0.35072466107344047,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,rhythm_score,12,0.3126082652403663,0.2979259776572386,0.2834306836535689,0.34545195228420195,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,mean_rate_hz,12,21.704724219110275,21.703977902730305,21.666237704290285,21.74734814729955,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,dominant_frequency_hz,12,69.70833333333333,69.71875,69.6232638888889,69.80208333333333,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,synchrony_proxy,12,0.9191901056716838,0.9279120949407418,0.9000318184805413,0.936002820197286,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,spectral_concentration,12,0.617502445458538,0.594879349693656,0.5806412472001586,0.6583837624716884,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_pool,spectral_entropy,12,0.3235612723769413,0.33143569342792034,0.3021860859395626,0.34265220545801434,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,rhythm_score,12,0.31563860462564564,0.3103351971755425,0.29918539290730317,0.33312460188107157,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,mean_rate_hz,12,21.657272948159115,21.6564519405365,21.604599555664592,21.70852217740483,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,dominant_frequency_hz,12,69.66493055555556,69.64583333333333,69.60937499999999,69.7361111111111,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,synchrony_proxy,12,0.906958248052332,0.90828280026714,0.8895377375340708,0.9231283702163234,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,spectral_concentration,12,0.6210258630000883,0.6156094850351413,0.6024874750473019,0.6410747894422254,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_shared,spectral_entropy,12,0.31750784835053814,0.3230869757632414,0.30627871216145447,0.3278436388665189,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,rhythm_score,12,0.33273695505017203,0.32183365958432353,0.30720914052281945,0.35930329841406394,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,mean_rate_hz,12,21.679103347990246,21.66939147313436,21.62241397400697,21.739955412016972,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,dominant_frequency_hz,12,69.63715277777779,69.625,69.59375000000001,69.68402777777779,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,synchrony_proxy,12,0.9236903619021178,0.9271034374833107,0.9080969346014577,0.9391106497496368,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,spectral_concentration,12,0.6426485490260853,0.632392921174566,0.6125537221035402,0.6733956219835415,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,A_sparse,spectral_entropy,12,0.30915708855415386,0.3177964547649026,0.29194667201437474,0.3256446549436077,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,rhythm_score,12,0.17427626888578132,0.18683928026196855,0.14851629992740017,0.1954960049712099,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,mean_rate_hz,12,21.31498775217268,21.296304941177368,21.267170140809483,21.366223885946802,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,dominant_frequency_hz,12,70.06944444444444,70.01041666666666,70.015625,70.140625,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,synchrony_proxy,12,0.5951081693379415,0.60148245220383,0.5720962405127163,0.6168871115556814,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,spectral_concentration,12,0.5517091693408374,0.5871303578217824,0.49580520066018735,0.5966847420269106,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,shared_random,spectral_entropy,12,0.44168515110181433,0.4282458002368609,0.41419327927287664,0.4772674189259609,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,rhythm_score,12,0.30475179074952996,0.3041355484165251,0.28753846690718393,0.32256203252214216,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,mean_rate_hz,12,21.71594801214006,21.710488398869835,21.6766475809945,21.76571953992049,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,dominant_frequency_hz,12,69.57291666666667,69.5625,69.50520833333333,69.64409722222223,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,synchrony_proxy,12,0.9651078099591864,0.9616806991398335,0.9551367855889519,0.9760449818904616,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,spectral_concentration,12,0.5968135570486387,0.5980579430858295,0.5742607874433613,0.6198931448239212,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,1.2,spectral,spectral_entropy,12,0.33600485712910694,0.3323927093297243,0.3235847388122541,0.3482459728023969,12,0,0,pointwise; descriptive; no cell-wise tests
