graph,task,coupling,readout,method,score,normalized_score,mask_count
formal-06,nonlinear_integration,0.035,cross_state_readout,high_degree,0.5625,0.125,1
formal-06,nonlinear_integration,0.05,state_matched,high_degree,0.955078125,0.91015625,1
formal-06,nonlinear_integration,0.05,cross_state_readout,high_degree,0.5703125,0.140625,1
formal-06,nonlinear_integration,0.035,state_matched,spectral,0.958984375,0.91796875,1
formal-06,nonlinear_integration,0.035,cross_state_readout,spectral,0.474609375,-0.05078125,1
formal-06,nonlinear_integration,0.05,state_matched,spectral,0.888671875,0.77734375,1
formal-06,nonlinear_integration,0.05,cross_state_readout,spectral,0.5078125,0.015625,1
formal-06,nonlinear_integration,0.035,state_matched,input_energy_degree,0.96484375,0.9296875,1
formal-06,nonlinear_integration,0.035,cross_state_readout,input_energy_degree,0.49609375,-0.0078125,1
formal-06,nonlinear_integration,0.05,state_matched,input_energy_degree,0.982421875,0.96484375,1
formal-06,nonlinear_integration,0.05,cross_state_readout,input_energy_degree,0.388671875,-0.22265625,1
formal-06,nonlinear_integration,0.035,state_matched,input_quota_random,0.95703125,0.9140625,1
formal-06,nonlinear_integration,0.035,cross_state_readout,input_quota_random,0.541015625,0.08203125,1
formal-06,nonlinear_integration,0.05,state_matched,input_quota_random,0.990234375,0.98046875,1
formal-06,nonlinear_integration,0.05,cross_state_readout,input_quota_random,0.4296875,-0.140625,1
formal-06,nonlinear_integration,0.035,state_matched,unselected_random,0.961669921875,0.92333984375,8
formal-06,nonlinear_integration,0.035,cross_state_readout,unselected_random,0.43408203125,-0.1318359375,8
formal-06,nonlinear_integration,0.05,state_matched,unselected_random,0.989990234375,0.97998046875,8
formal-06,nonlinear_integration,0.05,cross_state_readout,unselected_random,0.455078125,-0.08984375,8
formal-06,nonlinear_integration,0.035,state_matched,group_matched_random,0.95947265625,0.9189453125,4
formal-06,nonlinear_integration,0.035,cross_state_readout,group_matched_random,0.44873046875,-0.1025390625,4
formal-06,nonlinear_integration,0.05,state_matched,group_matched_random,0.97802734375,0.9560546875,4
formal-06,nonlinear_integration,0.05,cross_state_readout,group_matched_random,0.47216796875,-0.0556640625,4
formal-07,nonlinear_integration,0.035,state_matched,random_search,0.99609375,0.9921875,1
formal-07,nonlinear_integration,0.035,cross_state_readout,random_search,0.4609375,-0.078125,1
formal-07,nonlinear_integration,0.05,state_matched,random_search,1.0,1.0,1
formal-07,nonlinear_integration,0.05,cross_state_readout,random_search,0.41796875,-0.1640625,1
formal-07,nonlinear_integration,0.035,state_matched,local_search,0.9921875,0.984375,1
formal-07,nonlinear_integration,0.035,cross_state_readout,local_search,0.544921875,0.08984375,1
formal-07,nonlinear_integration,0.05,state_matched,local_search,0.99609375,0.9921875,1
formal-07,nonlinear_integration,0.05,cross_state_readout,local_search,0.49609375,-0.0078125,1
formal-07,nonlinear_integration,0.035,state_matched,population_search,0.9921875,0.984375,1
formal-07,nonlinear_integration,0.035,cross_state_readout,population_search,0.509765625,0.01953125,1
formal-07,nonlinear_integration,0.05,state_matched,population_search,0.998046875,0.99609375,1
formal-07,nonlinear_integration,0.05,cross_state_readout,population_search,0.419921875,-0.16015625,1
formal-07,nonlinear_integration,0.035,state_matched,specialist_pool_0.035,0.9921875,0.984375,1
formal-07,nonlinear_integration,0.035,cross_state_readout,specialist_pool_0.035,0.453125,-0.09375,1
formal-07,nonlinear_integration,0.05,state_matched,specialist_pool_0.035,0.990234375,0.98046875,1
formal-07,nonlinear_integration,0.05,cross_state_readout,specialist_pool_0.035,0.369140625,-0.26171875,1
formal-07,nonlinear_integration,0.035,state_matched,specialist_pool_0.05,0.994140625,0.98828125,1
formal-07,nonlinear_integration,0.035,cross_state_readout,specialist_pool_0.05,0.599609375,0.19921875,1
formal-07,nonlinear_integration,0.05,state_matched,specialist_pool_0.05,0.998046875,0.99609375,1
formal-07,nonlinear_integration,0.05,cross_state_readout,specialist_pool_0.05,0.42578125,-0.1484375,1
formal-07,nonlinear_integration,0.035,state_matched,high_degree,0.947265625,0.89453125,1
formal-07,nonlinear_integration,0.035,cross_state_readout,high_degree,0.51953125,0.0390625,1
formal-07,nonlinear_integration,0.05,state_matched,high_degree,0.9296875,0.859375,1
formal-07,nonlinear_integration,0.05,cross_state_readout,high_degree,0.517578125,0.03515625,1
formal-07,nonlinear_integration,0.035,state_matched,spectral,0.9453125,0.890625,1
formal-07,nonlinear_integration,0.035,cross_state_readout,spectral,0.4921875,-0.015625,1
formal-07,nonlinear_integration,0.05,state_matched,spectral,0.912109375,0.82421875,1
formal-07,nonlinear_integration,0.05,cross_state_readout,spectral,0.4921875,-0.015625,1
formal-07,nonlinear_integration,0.035,state_matched,input_energy_degree,0.91015625,0.8203125,1
formal-07,nonlinear_integration,0.035,cross_state_readout,input_energy_degree,0.501953125,0.00390625,1
formal-07,nonlinear_integration,0.05,state_matched,input_energy_degree,0.974609375,0.94921875,1
formal-07,nonlinear_integration,0.05,cross_state_readout,input_energy_degree,0.51953125,0.0390625,1
formal-07,nonlinear_integration,0.035,state_matched,input_quota_random,0.947265625,0.89453125,1
formal-07,nonlinear_integration,0.035,cross_state_readout,input_quota_random,0.486328125,-0.02734375,1
formal-07,nonlinear_integration,0.05,state_matched,input_quota_random,0.986328125,0.97265625,1
formal-07,nonlinear_integration,0.05,cross_state_readout,input_quota_random,0.287109375,-0.42578125,1
formal-07,nonlinear_integration,0.035,state_matched,unselected_random,0.98046875,0.9609375,8
formal-07,nonlinear_integration,0.035,cross_state_readout,unselected_random,0.475830078125,-0.04833984375,8
formal-07,nonlinear_integration,0.05,state_matched,unselected_random,0.99072265625,0.9814453125,8
formal-07,nonlinear_integration,0.05,cross_state_readout,unselected_random,0.423828125,-0.15234375,8
formal-07,nonlinear_integration,0.035,state_matched,group_matched_random,0.97412109375,0.9482421875,4
formal-07,nonlinear_integration,0.035,cross_state_readout,group_matched_random,0.556640625,0.11328125,4
formal-07,nonlinear_integration,0.05,state_matched,group_matched_random,0.98583984375,0.9716796875,4
formal-07,nonlinear_integration,0.05,cross_state_readout,group_matched_random,0.505859375,0.01171875,4
formal-08,nonlinear_integration,0.035,state_matched,random_search,0.994140625,0.98828125,1
formal-08,nonlinear_integration,0.035,cross_state_readout,random_search,0.501953125,0.00390625,1
formal-08,nonlinear_integration,0.05,state_matched,random_search,0.994140625,0.98828125,1
formal-08,nonlinear_integration,0.05,cross_state_readout,random_search,0.388671875,-0.22265625,1
formal-08,nonlinear_integration,0.035,state_matched,local_search,0.982421875,0.96484375,1
formal-08,nonlinear_integration,0.035,cross_state_readout,local_search,0.421875,-0.15625,1
formal-08,nonlinear_integration,0.05,state_matched,local_search,0.990234375,0.98046875,1
formal-08,nonlinear_integration,0.05,cross_state_readout,local_search,0.353515625,-0.29296875,1
formal-08,nonlinear_integration,0.035,state_matched,population_search,0.9609375,0.921875,1
formal-08,nonlinear_integration,0.035,cross_state_readout,population_search,0.544921875,0.08984375,1
formal-08,nonlinear_integration,0.05,state_matched,population_search,0.984375,0.96875,1
formal-08,nonlinear_integration,0.05,cross_state_readout,population_search,0.541015625,0.08203125,1
formal-08,nonlinear_integration,0.035,state_matched,specialist_pool_0.035,0.99609375,0.9921875,1
formal-08,nonlinear_integration,0.035,cross_state_readout,specialist_pool_0.035,0.296875,-0.40625,1
formal-08,nonlinear_integration,0.05,state_matched,specialist_pool_0.035,0.970703125,0.94140625,1
formal-08,nonlinear_integration,0.05,cross_state_readout,specialist_pool_0.035,0.478515625,-0.04296875,1
formal-08,nonlinear_integration,0.035,state_matched,specialist_pool_0.05,0.974609375,0.94921875,1
formal-08,nonlinear_integration,0.035,cross_state_readout,specialist_pool_0.05,0.486328125,-0.02734375,1
formal-08,nonlinear_integration,0.05,state_matched,specialist_pool_0.05,0.99609375,0.9921875,1
formal-08,nonlinear_integration,0.05,cross_state_readout,specialist_pool_0.05,0.359375,-0.28125,1
formal-08,nonlinear_integration,0.035,state_matched,high_degree,0.876953125,0.75390625,1
formal-08,nonlinear_integration,0.035,cross_state_readout,high_degree,0.490234375,-0.01953125,1
formal-08,nonlinear_integration,0.05,state_matched,high_degree,0.9296875,0.859375,1
formal-08,nonlinear_integration,0.05,cross_state_readout,high_degree,0.4375,-0.125,1
formal-08,nonlinear_integration,0.035,state_matched,spectral,0.8828125,0.765625,1
formal-08,nonlinear_integration,0.035,cross_state_readout,spectral,0.48046875,-0.0390625,1
formal-08,nonlinear_integration,0.05,state_matched,spectral,0.896484375,0.79296875,1
formal-08,nonlinear_integration,0.05,cross_state_readout,spectral,0.4140625,-0.171875,1
formal-08,nonlinear_integration,0.035,state_matched,input_energy_degree,0.98046875,0.9609375,1
formal-08,nonlinear_integration,0.035,cross_state_readout,input_energy_degree,0.5078125,0.015625,1
formal-08,nonlinear_integration,0.05,state_matched,input_energy_degree,1.0,1.0,1
formal-08,nonlinear_integration,0.05,cross_state_readout,input_energy_degree,0.5703125,0.140625,1
formal-08,nonlinear_integration,0.035,state_matched,input_quota_random,0.984375,0.96875,1
formal-08,nonlinear_integration,0.035,cross_state_readout,input_quota_random,0.412109375,-0.17578125,1
formal-08,nonlinear_integration,0.05,state_matched,input_quota_random,0.98828125,0.9765625,1
formal-08,nonlinear_integration,0.05,cross_state_readout,input_quota_random,0.365234375,-0.26953125,1
formal-08,nonlinear_integration,0.035,state_matched,unselected_random,0.9755859375,0.951171875,8
formal-08,nonlinear_integration,0.035,cross_state_readout,unselected_random,0.47412109375,-0.0517578125,8
formal-08,nonlinear_integration,0.05,state_matched,unselected_random,0.986083984375,0.97216796875,8
formal-08,nonlinear_integration,0.05,cross_state_readout,unselected_random,0.49072265625,-0.0185546875,8
formal-08,nonlinear_integration,0.035,state_matched,group_matched_random,0.96826171875,0.9365234375,4
formal-08,nonlinear_integration,0.035,cross_state_readout,group_matched_random,0.4404296875,-0.119140625,4
formal-08,nonlinear_integration,0.05,state_matched,group_matched_random,0.986328125,0.97265625,4
formal-08,nonlinear_integration,0.05,cross_state_readout,group_matched_random,0.44677734375,-0.1064453125,4
formal-09,nonlinear_integration,0.035,state_matched,random_search,0.98828125,0.9765625,1
formal-09,nonlinear_integration,0.035,cross_state_readout,random_search,0.6171875,0.234375,1
formal-09,nonlinear_integration,0.05,state_matched,random_search,1.0,1.0,1
formal-09,nonlinear_integration,0.05,cross_state_readout,random_search,0.501953125,0.00390625,1
formal-09,nonlinear_integration,0.035,state_matched,local_search,0.99609375,0.9921875,1
formal-09,nonlinear_integration,0.035,cross_state_readout,local_search,0.458984375,-0.08203125,1
formal-09,nonlinear_integration,0.05,state_matched,local_search,1.0,1.0,1
formal-09,nonlinear_integration,0.05,cross_state_readout,local_search,0.5,0.0,1
formal-09,nonlinear_integration,0.035,state_matched,population_search,0.974609375,0.94921875,1
formal-09,nonlinear_integration,0.035,cross_state_readout,population_search,0.337890625,-0.32421875,1
formal-09,nonlinear_integration,0.05,state_matched,population_search,0.998046875,0.99609375,1
formal-09,nonlinear_integration,0.05,cross_state_readout,population_search,0.37109375,-0.2578125,1
formal-09,nonlinear_integration,0.035,state_matched,specialist_pool_0.035,0.986328125,0.97265625,1
formal-09,nonlinear_integration,0.035,cross_state_readout,specialist_pool_0.035,0.421875,-0.15625,1
formal-09,nonlinear_integration,0.05,state_matched,specialist_pool_0.035,0.990234375,0.98046875,1
formal-09,nonlinear_integration,0.05,cross_state_readout,specialist_pool_0.035,0.478515625,-0.04296875,1
formal-09,nonlinear_integration,0.035,state_matched,specialist_pool_0.05,0.943359375,0.88671875,1
formal-09,nonlinear_integration,0.035,cross_state_readout,specialist_pool_0.05,0.34765625,-0.3046875,1
formal-09,nonlinear_integration,0.05,state_matched,specialist_pool_0.05,0.986328125,0.97265625,1
formal-09,nonlinear_integration,0.05,cross_state_readout,specialist_pool_0.05,0.41796875,-0.1640625,1
formal-09,nonlinear_integration,0.035,state_matched,high_degree,0.908203125,0.81640625,1
formal-09,nonlinear_integration,0.035,cross_state_readout,high_degree,0.46484375,-0.0703125,1
formal-09,nonlinear_integration,0.05,state_matched,high_degree,0.953125,0.90625,1
formal-09,nonlinear_integration,0.05,cross_state_readout,high_degree,0.5703125,0.140625,1
formal-09,nonlinear_integration,0.035,state_matched,spectral,0.9375,0.875,1
formal-09,nonlinear_integration,0.035,cross_state_readout,spectral,0.330078125,-0.33984375,1
formal-09,nonlinear_integration,0.05,state_matched,spectral,0.97265625,0.9453125,1
formal-09,nonlinear_integration,0.05,cross_state_readout,spectral,0.5078125,0.015625,1
formal-09,nonlinear_integration,0.035,state_matched,input_energy_degree,0.98046875,0.9609375,1
formal-09,nonlinear_integration,0.035,cross_state_readout,input_energy_degree,0.4140625,-0.171875,1
formal-09,nonlinear_integration,0.05,state_matched,input_energy_degree,0.98046875,0.9609375,1
formal-09,nonlinear_integration,0.05,cross_state_readout,input_energy_degree,0.47265625,-0.0546875,1
formal-09,nonlinear_integration,0.035,state_matched,input_quota_random,0.962890625,0.92578125,1
formal-09,nonlinear_integration,0.035,cross_state_readout,input_quota_random,0.525390625,0.05078125,1
formal-09,nonlinear_integration,0.05,state_matched,input_quota_random,0.998046875,0.99609375,1
formal-09,nonlinear_integration,0.05,cross_state_readout,input_quota_random,0.35546875,-0.2890625,1
formal-09,nonlinear_integration,0.035,state_matched,unselected_random,0.964599609375,0.92919921875,8
formal-09,nonlinear_integration,0.035,cross_state_readout,unselected_random,0.444580078125,-0.11083984375,8
formal-09,nonlinear_integration,0.05,state_matched,unselected_random,0.986572265625,0.97314453125,8
formal-09,nonlinear_integration,0.05,cross_state_readout,unselected_random,0.45361328125,-0.0927734375,8
formal-09,nonlinear_integration,0.035,state_matched,group_matched_random,0.96923828125,0.9384765625,4
formal-09,nonlinear_integration,0.035,cross_state_readout,group_matched_random,0.396484375,-0.20703125,4
formal-09,nonlinear_integration,0.05,state_matched,group_matched_random,0.98291015625,0.9658203125,4
formal-09,nonlinear_integration,0.05,cross_state_readout,group_matched_random,0.498046875,-0.00390625,4
formal-10,nonlinear_integration,0.035,state_matched,random_search,0.98828125,0.9765625,1
formal-10,nonlinear_integration,0.035,cross_state_readout,random_search,0.494140625,-0.01171875,1
