cortical_layer,C_primary_shared
5,0.853369052079018
6a,0.9732064393285154
6a,0.9730518886252444
5,1.1751307044063657
5,0.9291832213783022
4,1.2936535327341756
5,1.0238865699869029
4,1.380354870840676
5,1.3517807455617867
4,1.244725502156072
4,1.5012946025304563
2/3,1.228914607114206
6a,1.1454951207339663
2/3,1.177401296040852
4,1.3608217599538586
5,1.4693903366142504
5,1.4302509478648626
4,1.2105056175137463
4,1.2882011292790114
4,1.1864503002903548
4,0.918057371151876
4,1.30306140516788
5,1.120811621370116
4,1.141942656795641
2/3,1.2039198868599137
5,1.4433424588430983
5,1.2802585303476135
5,1.3315667563561808
5,1.375776793652748
5,1.080753566368419
5,1.4171317224050335
5,1.2424765507511444
5,1.3123715970095409
5,1.2932343313522208
2/3,0.9957819245580576
5,1.2837867135056735
2/3,1.4251083332867738
5,1.592728154599205
5,1.154977879862146
5,1.3797561339024502
5,1.3870131781956485
5,1.157106902919815
MISSING,1.4716395906156552
2/3,1.4503495842418914
5,1.3365883495294486
5,1.1706440446274584
5,1.4246849033893685
5,1.3345879182128826
5,1.1552776867848955
MISSING,1.2671999123954514
MISSING,1.1206595566530917
MISSING,1.439990392793479
6a,1.123322920758462
6a,1.2289913564951955
6a,1.110043539846411
MISSING,1.1426836826824305
MISSING,1.1536645458289956
MISSING,0.9287616888655864
6a,1.2129759748361466
6a,1.090040702800811
5,1.1114634366139071
6a,1.1832962092521129
MISSING,1.2284675390889634
6a,1.4436047376117174
6a,1.1777322375986023
2/3,1.2288119191090032
4,1.0527342549248138
6a,1.0259418942592171
5,1.2466985980049563
6a,1.162252135260919
2/3,1.3224870527976456
2/3,1.2851753762427778
6a,1.2401380301142362
2/3,1.1616032080469303
6a,1.1376903240177632
6a,1.1445764711977149
6a,1.2881896961984498
6a,1.203982663755618
2/3,0.975306686989874
MISSING,0.6968562942751514
MISSING,1.20982221670818
2/3,1.3597910631743209
4,1.2796533427449426
4,0.9883824852737372
4,0.976389594443015
4,1.1817868976873491
4,1.121985277884536
2/3,1.3158098035712489
4,1.309863456300345
MISSING,0.9405639532605468
2/3,1.1084466955988497
5,1.2511046470355036
5,1.343464694298344
4,1.488491962967593
2/3,1.3897569333820718
2/3,1.4214497660191712
2/3,1.302827090623291
2/3,1.1052929512550949
2/3,0.9502706581589004
2/3,1.3534379362045097
MISSING,1.298190460570939
MISSING,1.2724311029804103
MISSING,1.093320816469618
6a,0.981315939669242
2/3,1.157702137315896
2/3,1.2760428290608372
MISSING,1.034926245853825
5,1.3083481741791032
4,1.0181194542915837
4,1.208436990649718
6a,0.8572164360722175
5,0.966397245723858
5,1.0683496487851392
5,1.2870818386265792
6a,1.1922643454436042
2/3,0.951954975067728
5,0.9951466481863924
5,1.4895672868142258
5,1.365066010954236
2/3,1.3391846542497696
5,1.325909901483762
5,1.2631914164325997
4,1.1843059815760144
2/3,1.36066103248618
2/3,1.3937994265808689
5,1.3439759335360346
2/3,1.239448604115662
4,1.3488864993496827
5,0.9038228691281588
4,1.415195704843925
4,1.2966027701557337
2/3,1.5930302598505617
MISSING,1.4547634022771496
MISSING,1.267204397364688
5,1.0292659813196146
5,1.308225050077548
5,1.380960101878324
5,1.1423896032186955
5,1.0542474967810864
2/3,1.1602995261807576
4,1.1896463148495509
5,0.9364164310796512
6a,1.2473699864570618
6a,1.122969516299603
6a,1.2078679637079346
6a,1.2859790722791289
2/3,1.1956416433408883
2/3,1.0169539596035575
4,1.1356349788285005
4,1.3771168505733162
5,1.3363110711991983
4,1.313097529472355
4,1.3950101475938816
4,1.38066130302947
4,1.1995823134157604
4,0.7843722044514279
2/3,1.3457575148034011
4,1.2426725076695355
2/3,0.8931058210064609
4,1.2395119398652752
5,1.5216006688853343
MISSING,1.3222652432310271
2/3,1.0040780659049795
4,1.172592658305543
2/3,1.0216248030189392
2/3,1.4463463422643197
2/3,1.4835954358446757
2/3,1.3423490810068928
6a,0.8070562383868125
5,1.051759214268606
5,1.1742440863962589
5,1.1376746423051147
2/3,1.0515961656514177
2/3,1.2314008488237058
2/3,1.0408874311687306
5,1.1800499340691937
5,1.280495721609554
MISSING,1.2869739471480242
MISSING,1.2469039950421184
MISSING,1.0545083059698297
MISSING,1.125800445647411
MISSING,1.576742521043279
2/3,1.2093903093001983
5,0.8463270961941918
5,1.2658964724165491
6a,0.9803116931868712
6a,1.2290263706519666
5,1.2370990652968128
4,1.0622871742587263
4,0.7650360450161275
4,1.0522857603855398
4,0.9784681810399234
5,1.2775918913735282
5,1.139986275402757
5,1.407879446282866
5,1.4876923536456337
5,1.148204144799071
5,1.5087062541905285
MISSING,0.969670398825596
MISSING,1.0275623351472676
MISSING,1.308861477166694
MISSING,1.0979773597882578
MISSING,1.539993326757108
MISSING,0.8860656753556416
MISSING,1.194578360621546
5,0.7365309467251232
5,1.0090891463227931
5,1.301164393390352
6a,1.2196425159686408
5,0.8010869130555631
6a,1.0887293746401094
6a,0.9169412877856672
6a,1.1087472182525189
6a,0.9397707293615416
6a,1.139087472545783
6a,1.0424037221909497
2/3,1.1509792377518744
4,1.2849692546909404
2/3,0.9516180456688708
2/3,1.3930721111133344
5,0.8744662952009348
5,0.7982162431767958
5,1.1551072638984543
5,1.2861029289448829
5,0.8884995055980034
5,1.357951785828027
5,1.285107890390322
5,0.9143290009214946
MISSING,1.322583339702192
5,1.5582430537955745
5,1.1819332572565444
6a,1.1783868846802938
MISSING,1.3263510258129725
MISSING,1.229084123179231
5,1.3428437824251307
5,1.3808336525537102
5,1.358606522595386
5,1.4795438537328982
5,1.1448349610637305
5,0.8593394244850093
5,1.209226789728476
4,1.2251875792903082
5,1.2283388390006462
5,1.1970898300883916
2/3,1.0800419738088425
5,1.0855555021539485
4,1.2710741648967288
2/3,1.1374314867028852
4,1.2235978628470852
4,1.0958490380591237
MISSING,1.2698245193694373
6a,1.222689069992479
6a,0.8248971390609563
5,1.0091964222745415
2/3,1.2525170284470597
4,1.2722644510331695
4,1.2891015042405911
MISSING,1.346626518538577
4,1.3023423359066195
5,1.282029271671104
MISSING,1.3386882609450086
4,1.2545354581285146
4,1.256502486665842
MISSING,1.1997393078907028
4,1.1668527816640095
5,1.5253238666948286
2/3,1.2835175776122636
2/3,1.3230742872264298
2/3,1.3267376182188004
2/3,1.2986455817183375
6a,1.1284368062597787
6a,0.9554765847792605
6a,1.1957173350078505
6a,1.2441177714446046
6a,1.2455327283928272
2/3,1.054026347537395
2/3,0.9559468573532632
2/3,1.188579186086277
2/3,1.163963015150297
2/3,1.3217739237009856
6a,1.0990326349819106
6a,1.0632864732382987
4,0.9676165004650386
5,1.2488894051983777
2/3,1.419742127611361
5,1.2234316163344938
2/3,1.3596398013609314
2/3,1.3471874101269516
2/3,1.4010214001500336
2/3,1.2800100205591736
MISSING,1.3667536195998788
MISSING,0.8796025654678246
2/3,0.7577159059185009
2/3,1.0599257036727636
2/3,0.7226102150120997
4,1.286911761136366
4,1.3085801242887374
2/3,1.130689350055791
2/3,1.3997223216050414
2/3,1.362639347850989
MISSING,0.870927372022626
2/3,1.2305869555532882
2/3,1.392272087058991
2/3,1.3708962640574804
2/3,1.335323644595518
2/3,1.3837916443629728
2/3,1.5039372028517648
4,1.1195618403697971
5,1.2918019726288723
5,1.0339477381981288
5,1.440050509690067
2/3,0.9314233422110269
2/3,1.236508842533664
2/3,1.4391411871690545
2/3,1.1369832674385316
2/3,1.4713125031109702
4,1.4316089096118882
5,1.2212341873953036
5,1.4838485694900905
2/3,1.2500906535906715
2/3,0.5816369544092888
2/3,0.6572927407135443
2/3,0.8403175828050036
2/3,1.1928425977829162
2/3,1.261121363563392
2/3,1.3791715174590655
MISSING,1.2701189577091896
5,1.3077094864112164
5,0.902804256118558
2/3,0.9149238488321828
2/3,1.027251352391074
2/3,1.2435463710904815
6a,1.0400558631283383
6a,1.085832704859553
6a,0.8314781670550347
6a,1.2297930224570484
6a,0.944026522713503
5,1.279017531990491
2/3,1.2440985707169532
2/3,1.2138255544988843
2/3,1.1132051354332784
2/3,0.5947621053025276
6a,0.6378671389963352
6a,1.195811634048667
2/3,1.043202817824235
6a,1.228037262319382
6a,1.3905948137906738
2/3,1.399618845897139
5,1.2385294039417525
4,1.234857401436788
4,1.2569978987090962
5,1.5531304813512103
5,1.263118293273692
5,1.3934421467156368
2/3,1.0434311317326348
4,1.2715616120490438
4,1.2159935465839875
4,1.6489888783064095
2/3,1.3185469597343396
5,1.3257381806029005
4,1.0956988351220125
2/3,1.7273973712331447
MISSING,1.3963722216778138
MISSING,0.9916700392601516
5,1.3062252400202132
5,1.354549881464615
5,1.3159537707565905
5,1.2730843728842878
5,1.2235125601447827
5,1.2089268914475548
5,1.3192010111079877
5,1.3098439419157013
4,1.3267884059438946
5,1.210809151213296
5,1.470177213793889
5,1.3240631619845389
5,1.3875493280851048
4,1.265797036962437
2/3,1.1488272853438344
2/3,1.1951950214711724
2/3,0.9441663678878685
2/3,0.9952908062124852
5,0.3990486519213689
2/3,1.2323467061904552
5,1.3806352556835526
2/3,0.7030729367564164
5,0.9042401292897908
5,0.670319094595085
6a,0.6165349675445888
6a,1.022297111597693
5,0.9871443533103036
5,1.0482277918873584
5,1.329030053520507
5,1.2996933549100225
5,1.163411071270711
5,1.3814004680562058
5,0.589890898067199
5,1.3425382080810735
2/3,0.8758643814192792
2/3,0.9915973182807268
2/3,0.7305527611663439
2/3,0.6443831671535051
2/3,0.8719784896130239
MISSING,1.2665996555475862
5,1.0621121938633284
2/3,0.9935476001576988
6a,0.8044333013406888
4,1.2211426616123793
4,1.1809135981159329
4,1.2872890581454906
5,1.295755807113241
4,1.2062376562480406
6a,1.3125511725017036
5,1.0983312043625697
MISSING,0.8356485334123875
MISSING,0.7787993091375031
5,1.117158556388638
5,1.7208758293147302
5,1.6649610061894722
4,0.8840860405539106
2/3,1.533186576148065
2/3,1.3456899105901663
4,1.2850105398139982
4,1.0562373600130563
4,1.5545946911432862
4,0.9550912807222548
4,0.9416580947332972
4,0.9388128033170042
5,0.6972120533286973
5,1.2947530202306432
5,0.85834602962094
2/3,1.2261799146090229
6a,0.9842739560670286
6a,1.2297234331046951
6a,1.0748195770913396
6a,1.1535583457943104
5,1.356231226057235
5,1.3564598305138589
2/3,0.8785427425736512
MISSING,1.1680159785782132
MISSING,1.1163257402030724
5,1.30176474215207
5,1.4336039445930635
5,1.1467811228773486
6a,0.951791088205219
6a,1.3314172044537491
6a,1.1126670394997915
4,1.2899941368621408
5,0.9299166226445692
5,1.430934824511814
5,0.8766537944875943
4,1.3744767252562091
4,1.355828434480831
4,1.0189674613295572
5,0.6744791453093925
5,1.257556280843953
5,1.0242123697014276
5,0.7181546655521741
4,1.2357680913085138
5,0.4857372060506841
4,1.276713487927157
4,1.2442582875201464
2/3,1.4942030400741912
4,1.214825649606622
5,0.8588768501058837
4,1.185926176742333
2/3,1.1605230185032194
4,0.6457313618283693
2/3,1.3129819532810174
2/3,1.3007131622869974
4,1.1527209442526671
5,1.0723030390246633
4,1.1820116843305075
6a,1.2819227917521638
6a,1.2514028879701775
2/3,1.005809127303153
2/3,1.317002481031093
2/3,0.9866526188877148
2/3,1.2928063402138694
2/3,1.0767448022299544
4,1.277903008874687
4,1.3020686934564352
2/3,1.126764018214351
2/3,1.228835910856683
4,1.4811224641915357
4,1.1674298727991226
4,1.4723793431444154
4,1.1026453768937994
4,1.22484901539955
5,1.1155911621453842
5,1.087170833086504
6a,1.3985511068254224
6a,0.8592651976497563
6a,1.4094876898298108
6a,1.0886819603212756
6a,0.9691226087050856
5,1.2948388895756622
6a,0.8787097734052616
6a,1.2038081729132624
6a,1.1713168472843782
6a,0.8852053325120535
6a,0.8569236055674816
6a,0.4428524592272708
6a,0.7020342929962912
6a,0.7215455023671306
6a,1.0023000519899707
2/3,0.9158818029934742
4,1.1776254687777696
4,1.218169579115361
2/3,1.0951457881173656
4,0.8754862451616883
2/3,1.2061692484737343
6a,0.6757257230902612
6a,0.9017864109159676
2/3,1.7865121080375392
2/3,0.7702305157679157
2/3,1.2596641213193045
2/3,1.032232372108782
2/3,1.039457468064043
2/3,0.9263485786850628
4,1.1337870892894335
4,1.3373073758675385
5,1.3209209248529663
6a,0.9249450523073456
6a,0.8710730961547004
6a,1.1106187789926196
2/3,1.1744762604381196
2/3,1.0594686870205827
2/3,0.995838688442538
2/3,1.21291518217556
5,1.2018828958252503
5,1.0540826974237452
5,1.2592749460387982
4,0.9650772264102888
2/3,1.0725239939438709
2/3,1.2332803258927958
2/3,1.018638318294393
2/3,1.2069734436352877
2/3,1.307972351393608
MISSING,0.8849534082163955
2/3,0.7446004697489155
2/3,1.17185511407608
MISSING,0.78902589455885
2/3,1.1276894025322597
4,1.2190853384750426
5,1.174511922481508
5,1.0669520993319082
MISSING,1.255036625027167
MISSING,0.7422616925111261
2/3,1.126326427296214
MISSING,1.3287975904508167
2/3,0.678696475525889
MISSING,1.2434863710952104
5,1.3120496497120744
4,1.216408236769474
MISSING,0.9536918588330054
5,1.0168778726867629
5,0.6465494245083808
5,0.8809548751063007
5,1.3523016751818286
2/3,1.1661906286887214
5,0.9218600215351348
5,1.2236304462624046
4,0.738602464914903
4,1.1388153273461377
5,1.3609413821024652
4,1.1463201471716793
4,1.182485794624567
5,0.9479767862858474
5,1.2334545562271568
5,1.2697195873136111
MISSING,1.7088649241597318
MISSING,1.5566547964285729
MISSING,1.365116552511303
MISSING,1.4053504863524025
MISSING,1.5285247110229516
MISSING,1.4514456087386964
5,1.2574313977616545
5,1.2729372961113286
5,1.3921854475664968
MISSING,1.3244540168766372
5,1.0752474083235124
5,1.3190932566986446
5,1.1966713146435832
5,1.3479521817409923
5,1.276003243560994
2/3,1.2312683089944432
2/3,0.875891925664598
2/3,1.4189361997216443
2/3,1.2970911250400252
5,1.134420906389347
6a,1.008025426594687
6a,1.1194209555876546
5,0.671426601610096
5,1.3386431180227705
5,1.194420011574911
4,1.4757702611156576
4,0.9378954955361156
4,1.2784974865055023
2/3,1.2053241264367276
MISSING,1.226274331027046
MISSING,1.292904536893547
MISSING,1.2192795435556492
MISSING,1.22893903439766
5,1.2989763010177644
5,1.7355495741480187
5,1.1651901457712248
6a,0.7287895395221577
MISSING,0.8122675355030259
MISSING,1.0457332276425642
MISSING,1.3260297207378762
6a,1.2657934577283374
4,1.3065135029498158
6a,0.7520930215890107
6a,1.3412378375807956
6a,0.7938711172318395
6a,1.128387704556215
6a,0.7710519137624651
4,0.6781251341970794
4,0.6840577676225235
MISSING,1.1179545578382295
MISSING,1.1208199729733077
MISSING,0.8150928927153944
MISSING,0.9226417978386846
MISSING,0.9125185275911878
MISSING,1.5124667415844328
MISSING,1.3405866756750424
2/3,1.0375318479525255
5,0.7872827004523577
5,0.9879893915582324
2/3,0.806687240553678
6a,1.254184079607186
MISSING,1.1997910834629943
MISSING,1.1129846194794717
5,1.470818614616491
5,1.2865335962698483
5,1.237922461734167
5,1.4046609939332295
5,1.5605893684610517
4,1.3171784297143705
5,1.373687109060847
5,1.3643287052512012
5,1.2217678287917475
4,1.2436939070111528
5,1.3333212495344633
5,1.4484664616535978
5,1.2227403030313893
5,1.2784164081082985
5,1.238961369929511
2/3,1.3382681433616073
4,1.2314665787153256
4,1.4172639934167963
2/3,1.2341984572266844
5,1.2945339609705673
4,1.0041782046058834
2/3,1.1816897272366746
4,1.255589318998887
5,0.9623410470442054
6a,0.8801056572897528
6a,0.9037061044648586
4,1.3868498753556902
4,1.1915274589189386
6a,1.4761974488511571
6a,0.954536247025272
2/3,1.6022036763318812
5,1.0215188210003998
2/3,1.073607045405839
2/3,1.3367095777867763
4,1.3221448562869946
4,1.3472205312467938
4,1.286545428103584
4,1.2025914358230343
4,1.2987215906075795
6a,1.281964882447417
6a,1.2899457364150588
6a,1.253359369015914
6a,1.0537290537077275
6a,1.1990410917485557
4,1.1327693594717618
4,1.2663010856244352
5,1.1058163371209166
4,1.352855575226421
5,1.151798308269348
4,0.9934410367767486
5,1.2782659836342172
5,1.3220388199734294
5,1.4740650447779235
5,1.4448242236777529
5,1.538337485946507
5,1.5135159331543309
6a,1.3646345814615757
6a,1.274683293548936
6a,1.2645820129811791
6a,1.2445059562183136
6a,1.269696898095794
6a,1.141386752812015
6a,1.0864880169850974
MISSING,1.2795164626065851
MISSING,0.9573103610746988
MISSING,0.9417110304351294
MISSING,1.15542717778996
4,1.279875346710963
5,1.310350195813431
4,0.9075825173132313
4,1.3471727310582495
MISSING,0.9031743456207548
MISSING,0.9269553514861976
MISSING,0.905751537818814
5,1.610226138256036
5,1.315765306270222
6a,1.036815127095858
6a,1.1229229653860535
6a,1.5664071190219475
5,1.254977379992901
5,1.511156215123268
4,1.3199181304780596
4,1.271560000782843
4,1.341306137910966
5,1.2059870115884137
5,1.0499045233715454
5,0.791380801676423
5,1.0024923997615387
MISSING,1.5823555238015323
MISSING,1.3361243267581404
MISSING,1.3315124822606903
MISSING,1.4026479928794535
MISSING,1.2834133100358889
4,1.2517189410915868
4,1.1976027755196823
2/3,1.2628591518013876
5,0.7620630655759957
4,1.2306797834019807
2/3,1.2534919749814677
5,1.003972114732168
MISSING,1.206534530885557
MISSING,1.3410822265343405
6a,0.8425542173383798
5,1.328179525158183
5,1.1153480086298475
5,1.0016119261583911
5,1.6241188024262716
6a,0.7486416069808641
5,0.9445377388751632
5,0.75779931558235
2/3,1.1154859265416504
4,1.1559936193794853
4,1.3620592578189696
5,0.8291580369299456
4,1.095014124042338
4,0.8186698577854832
4,1.4339935220938935
5,1.2420819037115045
4,1.3597868361942194
4,1.366387175435289
4,0.7129886420933513
MISSING,1.2652954003756272
4,1.2675545487168045
4,1.355245973161021
5,0.7037599930608746
5,1.1837228516430196
5,1.1206141255070503
5,0.6975161969281347
5,0.7944597738788868
4,1.300278137249709
4,1.1955079811331832
2/3,1.2974625792782717
4,0.9748680188627652
4,0.5032251163257595
4,1.261118256713233
4,0.9587081676214826
2/3,1.3444685700913683
6a,1.242309596966806
6a,0.5951604041457954
4,1.229102002898704
4,1.384229449891099
5,1.0241701025824852
4,1.4308510218296218
2/3,0.8328863199243712
5,0.8247733178144154
2/3,1.53416178995591
2/3,0.9425885003936006
4,1.2968003409445423
4,1.2080282202427215
2/3,1.2981778894548583
MISSING,1.3704267319750456
5,0.7310135375981353
5,0.6529078291512229
5,0.7346251594077581
5,1.4787543135275862
5,1.420869828892876
5,1.0290563111837172
5,0.7880245616650752
MISSING,1.3684132275846308
MISSING,1.3919263876338606
5,0.8168056283014132
5,1.46584614016568
5,0.8064124266466384
4,1.2744112383757722
5,0.9814043663937227
5,1.4187713373123367
6a,1.192797864737304
4,0.9882284440459732
4,0.9618587936256666
2/3,1.03402982817407
5,1.1523116742368211
MISSING,1.423141154418425
5,1.1785237423596897
2/3,1.0219672653253085
2/3,1.048033473650661
4,1.249610605636775
4,1.6504457799034071
4,1.3187798583650536
2/3,0.9872789339072288
2/3,1.1814521393673645
4,1.0830755003213954
5,1.3285229555655205
4,1.2257494103841633
5,1.346699179980612
5,1.3021941954278544
4,1.2279572229568487
4,1.4876931733492766
5,1.1681194098575625
5,1.209247236900623
5,1.5158510883820675
4,0.8517210886839277
5,1.048645207707381
5,1.3942262094944953
5,1.205235160761826
5,0.9874846554825276
5,1.3105056575566794
5,1.182801833687186
4,1.4411672778392846
2/3,1.2586697581349235
4,1.27906225810424
4,1.264226198526711
4,1.1987140600175543
2/3,0.9909431597903804
6a,1.307956170474534
6a,1.246707738140605
4,1.3853251563035014
6a,0.977988543543838
4,1.3708843240972532
4,1.3910726176957835
4,1.3102117222115248
5,1.3793680395339811
5,1.2426296887618928
4,1.3026949206302354
6a,1.1159363936827695
6a,1.338219220197739
6a,1.326113454631816
4,1.4172786969049576
5,1.1029427436766104
5,1.373919722231577
5,1.2185681168451568
2/3,1.514532003887712
2/3,1.3394573580466802
2/3,1.3856253047996778
2/3,1.441910563009455
2/3,1.4850636171402982
4,1.1171603479405203
4,1.2258944453517615
5,1.4089280901734778
4,1.5633764372640655
2/3,1.365546511368382
4,1.0967940866019776
5,0.9106656908180392
5,1.333809335777781
5,0.9417385468919716
4,1.0129669054047616
2/3,1.3948151207722534
2/3,1.1651346820780706
4,0.805000636832166
4,0.5209108785979548
4,0.7350774624535941
5,1.198288376764845
5,1.1873234579572567
4,0.633605094266285
2/3,1.1332012362782302
5,0.7259258857004336
5,1.690292561395599
6a,0.9911248509293062
5,1.138550933464554
5,1.1095166598511943
MISSING,1.1674854260250902
MISSING,1.5277220093647106
MISSING,1.2773694858493263
4,0.6504067782897035
4,0.8982764386266202
4,0.8750019208749813
4,1.0587508352304509
4,1.352482311982981
4,1.379670067647615
5,0.9913394893147964
5,0.7402000194541027
4,1.0402882099340531
4,0.6906890229635669
5,0.8632998204820326
2/3,1.026590306634139
2/3,1.4005025093358483
2/3,0.9001815769925963
4,1.358666350056967
2/3,0.734779064815984
2/3,1.173479934861108
2/3,1.2011890080409675
2/3,1.0373089867105796
2/3,1.370656454637434
2/3,1.3332043507887132
2/3,1.096167209182441
2/3,0.9635207950369468
2/3,1.4150353854418194
2/3,1.4320309785882164
2/3,1.2700641150675005
4,1.1106535239981823
4,1.341436026657173
4,1.3076504703529797
4,1.48856393786561
4,1.045735009206417
MISSING,0.90846609377008
MISSING,1.3003142858581664
MISSING,1.0604265944262163
MISSING,0.9497163017323732
2/3,1.2102697060081289
2/3,0.6640319099566122
2/3,0.9384928725333942
2/3,1.0328135530763636
2/3,1.0347370631312416
2/3,0.9583833583849796
2/3,1.1497917785641056
2/3,0.9978128643202868
MISSING,1.2753856989180294
2/3,1.4776710171308032
MISSING,1.3757974457663218
MISSING,1.5025221926573704
2/3,1.1191431236675848
2/3,1.2886445746502322
MISSING,1.4102921448570616
2/3,1.0031612818481974
MISSING,1.394437186274622
2/3,1.2607737197677809
2/3,0.8472008967305817
MISSING,1.3729945461540485
MISSING,1.3918748653849111
MISSING,1.6469146110031112
MISSING,1.402239353361288
MISSING,1.412144515572971
MISSING,1.284813115628005
2/3,1.3237049357935553
2/3,1.1921623606803613
2/3,1.1791443990223722
2/3,1.1819093870269135
2/3,1.4357071212776062
2/3,1.196248605976928
2/3,1.813706621759661
2/3,1.351256522310253
4,1.208919144898214
2/3,1.1205412199697853
2/3,1.28144460448369
2/3,1.1058591868289644
4,1.2564154711519755
2/3,1.5007532513101711
4,0.7764628618445732
2/3,1.0823480992259824
MISSING,1.2600319808569684
MISSING,0.8162803774968627
MISSING,0.892147873440885
MISSING,1.099173849913183
MISSING,1.175484065367827
MISSING,0.7922402637540769
MISSING,0.9578403008000932
MISSING,1.5423974830490648
MISSING,1.3476956750779692
MISSING,0.7277051407279815
MISSING,1.4778068217829348
MISSING,1.4363944409504446
MISSING,1.3894824549780114
MISSING,1.1143417365370925
MISSING,1.0418038143496682
MISSING,1.1564921974333051
MISSING,1.241457100099418
MISSING,0.815840346603983
MISSING,1.3685661194430028
MISSING,0.8500540388375353
MISSING,1.1814806299814768
MISSING,0.7361928280770312
MISSING,0.9547134528513588
MISSING,0.9521429047191664
MISSING,0.8039651268608667
MISSING,1.036965742817689
MISSING,1.0857983257601984
MISSING,1.3212750255373005
MISSING,1.2896757158806187
MISSING,1.1246645014377734
MISSING,0.9532923345583808
MISSING,1.0004615148821745
MISSING,1.3347794315263832
MISSING,1.0179229491320487
MISSING,1.0291693386271494
MISSING,1.0910595601122983
MISSING,1.6273670364893202
4,1.5614048524480033
4,1.1726960261219623
MISSING,1.1058217794702747
MISSING,1.028737579970436
MISSING,1.2698965953529795
MISSING,1.2509642294429628
MISSING,0.9476608712256328
MISSING,1.1612045510089175
MISSING,1.461673992628102
MISSING,1.091081465501338
2/3,1.4067073925895623
2/3,1.3878517979180716
2/3,1.1778259091962795
MISSING,1.2803445586610538
MISSING,1.4777282823485194
MISSING,0.961232713416086
MISSING,1.402719770796487
2/3,1.3390990172009505
4,0.7135190389362237
4,1.4477839839096254
4,0.7200736531978212
MISSING,1.312170231349836
MISSING,1.2110470709239547
2/3,1.1070609540332583
4,1.0164125795327017
2/3,0.8989560469387583
4,0.8957430984465272
4,1.0691771829394
2/3,1.389578666623034
2/3,1.2903500966145562
MISSING,1.2595859967267171
MISSING,1.3320672341205912
MISSING,0.8743408937966384
MISSING,1.3996850177852571
2/3,0.8772727807477263
4,1.2925203471776248
2/3,0.8795909316153239
MISSING,1.618589946848406
MISSING,1.8423322470338344
MISSING,1.2454834381901307
MISSING,0.8696594378750799
MISSING,1.3981223444754245
MISSING,1.2486951003210875
MISSING,1.3400721551726449
MISSING,1.6373831274609916
MISSING,1.2772620708397953
MISSING,0.8667318838598057
MISSING,1.297429329310106
MISSING,1.2727378801577434
MISSING,1.3955552741167785
MISSING,1.3804313579841907
MISSING,1.2000187687991708
MISSING,1.5120449849006388
MISSING,1.1915158055725097
MISSING,1.3005682767380993
MISSING,1.4798650248723433
MISSING,1.9070683493435752
MISSING,1.5676351813387708
MISSING,1.013768282992831
MISSING,1.4391788748629322
MISSING,1.2941768262703537
2/3,1.220887185494106
2/3,1.3136320108926698
2/3,0.6410775717464102
MISSING,1.684701291274992
MISSING,1.3191266985036147
MISSING,1.2417441155978
MISSING,1.31355409229535
4,1.2213797584349035
2/3,1.052183135802811
2/3,0.967179791066738
MISSING,0.7161939217319903
MISSING,1.3291225197054408
MISSING,1.3638868238433544
MISSING,1.2587738770817185
MISSING,1.4751532357499926
MISSING,1.1589072939487397
MISSING,1.4110723053185237
MISSING,1.1758235068297906
MISSING,1.134232621980204
MISSING,0.8815125582651727
MISSING,1.0924947840822457
MISSING,0.9928801010978274
MISSING,1.3804781659403358
MISSING,1.2228528090950008
5,1.523152819229311
5,1.5367736004540915
5,1.3858209101733616
5,1.3506100046420018
5,1.3544241366702152
5,1.2193410328730283
5,1.48486694495596
MISSING,1.3368566401377897
MISSING,1.2901777124652758
MISSING,1.4026015265100464
MISSING,1.3309392401389293
MISSING,1.3626904501677055
MISSING,1.3296140067789473
MISSING,1.398238885320795
MISSING,1.2982089778589128
MISSING,1.3799173436236
2/3,0.9982963028133072
2/3,1.398454496137021
4,1.0866383920271674
2/3,1.2709282799782549
MISSING,1.3270903555977067
MISSING,1.3392863407345286
MISSING,1.2797039452162853
MISSING,1.2184050529853645
MISSING,1.2603584124594998
MISSING,1.1393827972524142
MISSING,1.3530556774208111
MISSING,1.3170563669509217
MISSING,1.3449342166573042
MISSING,1.0979165299361973
MISSING,1.3869474357787248
MISSING,1.4136613910906357
MISSING,1.410021806777877
MISSING,1.339570046854935
MISSING,1.2929301087219167
MISSING,1.163902795288261
MISSING,1.1287252021471357
MISSING,0.950002546292948
MISSING,1.3827952382944653
MISSING,1.0630895640732645
MISSING,1.3841475995475023
MISSING,1.3636070352501313
MISSING,1.2186952889396203
2/3,1.3658873536510483
2/3,1.1884112199334125
MISSING,1.3301979580448524
MISSING,1.176398545875487
MISSING,1.39812875813705
MISSING,1.1041580109339937
MISSING,1.2064997123891357
6a,1.2882570580297523
6a,1.1390531982885073
6a,1.210613672309591
6a,1.4232684992489013
6a,1.1663362230588614
6a,1.2658622861189204
5,0.899212817391428
MISSING,0.9198462248770052
5,1.1938435364652245
MISSING,1.451757442177924
MISSING,0.9528138933625532
5,0.8556584381293857
MISSING,1.24257479594985
6a,1.0419551418847015
MISSING,0.9631082815153136
5,1.0029764355827764
5,1.2787842454712346
5,0.9093602848743766
4,1.135553805657736
MISSING,1.5448320112071905
MISSING,1.1637959655449557
MISSING,0.8508838792921256
MISSING,1.2686911829533818
MISSING,1.4464455214139913
MISSING,1.4647815900845331
MISSING,1.4500719503781696
MISSING,1.8025053767575765
MISSING,1.4067006838017786
MISSING,1.3600807813208675
MISSING,1.3978254556662004
MISSING,1.3796524366181389
5,1.2643717501963594
4,1.0661073802572758
