cre_type,C_primary_shared
unknown,1.3772329034154882
unknown,1.3176668487821594
unknown,1.457878231140425
tlx3,1.372086743728872
unknown,1.2140690470499051
unknown,1.412953391399623
unknown,1.115474292335665
pvalb,0.798518393440643
tlx3,1.4660905560057265
tlx3,1.498448157067926
tlx3,1.4393636849174103
tlx3,1.4229707138625645
vip,1.108011141956814
vip,1.2180126685478303
pvalb,0.7956559368454932
unknown,1.3876823566822494
pvalb,0.956610588866582
sim1,1.4511671811360871
pvalb,0.7947767350087777
pvalb,0.845676044816659
unknown,1.2564042191966418
pvalb,0.6887719772101589
pvalb,1.2640386714941134
unknown,1.113282442425623
unknown,1.2811691195562631
sst,1.5318792024221377
unknown,1.4959949110252309
pvalb,0.7593531250305714
sst,1.0423242851748171
pvalb,0.880804712737599
pvalb,0.8256114057065751
pvalb,0.902081578101253
sst,1.0856288248645898
sst,1.1034625320319988
sst,1.3622397849374186
pvalb,0.8520770179264863
unknown,1.189735853546871
sst,1.0792825888206026
sst,1.3248841313242556
sst,1.0919493808173
sst,1.1863931153575404
sst,1.1695714344193766
sst,1.0452225916139726
sst,1.2721705994575212
pvalb,0.7820782573729456
sst,1.0907112442207465
sst,1.4158902733915435
pvalb,0.7104177709119943
vip,1.33522112745883
sst,1.2994674630618075
sst,0.9951962139134888
unknown,1.4718013012786346
sim1,1.356113890595871
sim1,1.4676211409996085
sim1,1.3329109043103666
pvalb,1.0538947936401897
pvalb,0.7241278997370676
pvalb,1.0182905517497378
sim1,1.4229445459655317
unknown,1.2971058562310724
unknown,1.26789338081312
nr5a1,1.2609827226826555
nr5a1,1.3018298382031643
sst,1.1035812387351234
unknown,1.2470346875435243
nr5a1,1.2353916375999396
nr5a1,1.2784603647898756
nr5a1,1.321360055660416
sst,1.1452611813453764
sst,1.2122270256810173
nr5a1,1.359123278982974
nr5a1,1.4480464076829276
sst,0.6667650260390133
nr5a1,1.4134795665670492
nr5a1,1.2349898265421335
nr5a1,1.196092608744692
tlx3,1.3556958777338834
tlx3,1.1940069584284707
sst,1.0913058729942176
sst,1.0097786343970865
vip,1.1311776773990008
vip,1.157244498719264
vip,0.8798823044228685
sst,1.114505955045685
nr5a1,1.7045152784043778
nr5a1,1.4227846278968146
pvalb,0.923010343069878
vip,1.1638468946243044
vip,1.265749519314232
sst,1.3055633042651331
sst,0.924886647195016
sst,1.1654310595387587
sst,1.2271080154519198
vip,1.1204786616894549
nr5a1,1.3116106543597388
nr5a1,1.5456519875027532
unknown,1.3296052897170236
pvalb,1.205390237281687
nr5a1,1.3094497812597694
sst,0.5568224861091872
unknown,1.1983319940509942
pvalb,0.9673619117087612
nr5a1,1.539089116501187
vip,1.746451370874135
sst,1.0017508905668853
sst,1.1269884452532584
vip,1.0075553847844236
sst,1.0594028418366912
vip,1.3275131802361937
sst,1.1571787692731914
sst,1.1913222755882789
unknown,1.343679533858467
vip,0.9466884431542502
sst,1.274903515167254
sst,1.0421714207688073
pvalb,0.757700731771103
pvalb,0.853369052079018
pvalb,0.9732064393285154
pvalb,0.9730518886252444
sst,1.1751307044063657
pvalb,0.9291832213783022
nr5a1,1.2936535327341756
sst,1.0238865699869029
nr5a1,1.380354870840676
nr5a1,1.3517807455617867
sst,1.244725502156072
sst,1.5012946025304563
nr5a1,1.228914607114206
sst,1.1454951207339663
unknown,1.177401296040852
nr5a1,1.3608217599538586
sim1,1.4693903366142504
sst,1.4302509478648626
nr5a1,1.2105056175137463
nr5a1,1.2882011292790114
nr5a1,1.1864503002903548
pvalb,0.918057371151876
nr5a1,1.30306140516788
pvalb,1.120811621370116
nr5a1,1.141942656795641
unknown,1.2039198868599137
tlx3,1.4433424588430983
tlx3,1.2802585303476135
tlx3,1.3315667563561808
nr5a1,1.375776793652748
pvalb,1.080753566368419
unknown,1.4171317224050335
tlx3,1.2424765507511444
tlx3,1.3123715970095409
unknown,1.2932343313522208
sst,0.9957819245580576
unknown,1.2837867135056735
unknown,1.4251083332867738
tlx3,1.592728154599205
unknown,1.154977879862146
unknown,1.3797561339024502
sst,1.3870131781956485
sst,1.157106902919815
unknown,1.4716395906156552
vip,1.4503495842418914
sst,1.3365883495294486
sst,1.1706440446274584
sst,1.4246849033893685
sst,1.3345879182128826
unknown,1.1552776867848955
sst,1.2671999123954514
sst,1.1206595566530917
unknown,1.439990392793479
unknown,1.123322920758462
unknown,1.2289913564951955
unknown,1.110043539846411
sst,1.1426836826824305
sst,1.1536645458289956
sst,0.9287616888655864
ntsr1,1.2129759748361466
ntsr1,1.090040702800811
vip,1.1114634366139071
ntsr1,1.1832962092521129
sst,1.2284675390889634
ntsr1,1.4436047376117174
unknown,1.1777322375986023
ntsr1,1.2432549099646928
ntsr1,1.2865603092824172
sst,0.9901655890858646
vip,1.2288119191090032
vip,1.0527342549248138
unknown,1.0259418942592171
unknown,1.2466985980049563
unknown,1.162252135260919
unknown,1.3224870527976456
unknown,1.2851753762427778
ntsr1,1.2401380301142362
ntsr1,1.2015061755662917
vip,1.1616032080469303
ntsr1,1.1376903240177632
ntsr1,1.1445764711977149
ntsr1,1.2881896961984498
ntsr1,1.203982663755618
unknown,0.975306686989874
pvalb,0.6968562942751514
nr5a1,1.20982221670818
nr5a1,1.3597910631743209
nr5a1,1.2796533427449426
pvalb,0.9883824852737372
pvalb,0.976389594443015
nr5a1,1.1817868976873491
nr5a1,1.121985277884536
nr5a1,1.3158098035712489
nr5a1,1.309863456300345
vip,0.9405639532605468
pvalb,1.1084466955988497
pvalb,1.2511046470355036
vip,1.343464694298344
vip,1.488491962967593
unknown,1.3897569333820718
sst,1.4214497660191712
unknown,1.302827090623291
sst,1.1052929512550949
pvalb,0.9502706581589004
vip,1.3534379362045097
unknown,1.298190460570939
sst,1.2724311029804103
sst,1.093320816469618
vip,0.981315939669242
unknown,1.157702137315896
unknown,1.2760428290608372
sst,1.034926245853825
sst,1.3083481741791032
sst,1.0181194542915837
sst,1.208436990649718
sst,0.8572164360722175
sst,0.966397245723858
sst,1.0683496487851392
sst,1.2870818386265792
sst,1.1922643454436042
unknown,0.951954975067728
sst,0.9951466481863924
sim1,1.4895672868142258
sim1,1.365066010954236
unknown,1.3391846542497696
unknown,1.325909901483762
unknown,1.2631914164325997
sst,1.1843059815760144
unknown,1.36066103248618
unknown,1.3937994265808689
sim1,1.3439759335360346
sst,1.239448604115662
sim1,1.3488864993496827
sst,0.9038228691281588
unknown,1.415195704843925
unknown,1.2966027701557337
sst,1.5930302598505617
vip,1.4547634022771496
nr5a1,1.267204397364688
sst,1.0292659813196146
vip,1.308225050077548
sst,1.380960101878324
sst,1.1423896032186955
sst,1.0542474967810864
nr5a1,1.1602995261807576
vip,1.1896463148495509
vip,0.9364164310796512
ntsr1,1.2473699864570618
vip,1.122969516299603
ntsr1,1.2078679637079346
ntsr1,1.2859790722791289
vip,1.1956416433408883
unknown,1.0169539596035575
nr5a1,1.1356349788285005
sst,1.3771168505733162
sst,1.3363110711991983
nr5a1,1.313097529472355
nr5a1,1.3950101475938816
unknown,1.38066130302947
nr5a1,1.1995823134157604
pvalb,0.7843722044514279
unknown,1.3457575148034011
unknown,1.2426725076695355
unknown,0.8931058210064609
nr5a1,1.2395119398652752
unknown,1.5216006688853343
sst,1.3222652432310271
sst,1.0040780659049795
sst,1.172592658305543
sst,1.0216248030189392
unknown,1.4463463422643197
unknown,1.4835954358446757
sst,1.3423490810068928
sst,0.8070562383868125
sst,1.051759214268606
sst,1.1742440863962589
sst,1.1376746423051147
sst,1.0515961656514177
sst,1.2314008488237058
sst,1.0408874311687306
sst,1.1800499340691937
sst,1.280495721609554
sst,1.2869739471480242
sst,1.2469039950421184
sst,1.0545083059698297
sst,1.125800445647411
sst,1.576742521043279
sst,1.2093903093001983
sst,0.8463270961941918
sst,1.2658964724165491
sst,0.9803116931868712
sst,1.2290263706519666
sst,1.2370990652968128
sst,1.0622871742587263
unknown,0.7650360450161275
vip,1.0522857603855398
sst,0.9784681810399234
sst,1.2775918913735282
sst,1.139986275402757
sst,1.407879446282866
sst,1.4876923536456337
sst,1.148204144799071
sst,1.5087062541905285
sst,0.969670398825596
sst,1.0275623351472676
sst,1.308861477166694
unknown,1.0979773597882578
unknown,1.539993326757108
unknown,0.8860656753556416
unknown,1.194578360621546
pvalb,0.7365309467251232
pvalb,1.0090891463227931
sim1,1.301164393390352
tlx3,1.2196425159686408
pvalb,0.8010869130555631
sst,1.0887293746401094
sst,0.9169412877856672
sst,1.1087472182525189
sst,0.9397707293615416
sst,1.139087472545783
sst,1.0424037221909497
sst,1.1509792377518744
sst,1.2849692546909404
sst,0.9516180456688708
sst,1.3930721111133344
pvalb,0.8744662952009348
pvalb,0.7982162431767958
tlx3,1.1551072638984543
sst,0.8884995055980034
sst,1.357951785828027
sst,1.285107890390322
sst,0.9143290009214946
sst,1.322583339702192
tlx3,1.1819332572565444
sst,1.1783868846802938
sst,1.3263510258129725
sst,1.229084123179231
unknown,1.3428437824251307
sst,1.3808336525537102
tlx3,1.358606522595386
sst,1.1448349610637305
sst,0.8593394244850093
sst,1.209226789728476
sim1,1.2251875792903082
sim1,1.2283388390006462
sim1,1.1970898300883916
sst,1.0800419738088425
sst,1.0855555021539485
nr5a1,1.2710741648967288
sst,1.1374314867028852
nr5a1,1.2235978628470852
sst,1.0958490380591237
vip,1.2698245193694373
sst,1.222689069992479
sst,0.8248971390609563
unknown,1.0091964222745415
nr5a1,1.2525170284470597
nr5a1,1.2722644510331695
nr5a1,1.2891015042405911
unknown,1.346626518538577
nr5a1,1.3023423359066195
vip,1.282029271671104
sst,1.3386882609450086
nr5a1,1.2545354581285146
nr5a1,1.256502486665842
sst,1.1997393078907028
nr5a1,1.1668527816640095
vip,1.5253238666948286
unknown,1.2835175776122636
unknown,1.3230742872264298
unknown,1.3267376182188004
unknown,1.2986455817183375
sst,1.1284368062597787
sst,0.9554765847792605
ntsr1,1.1957173350078505
sst,1.2441177714446046
unknown,1.2455327283928272
pvalb,1.054026347537395
pvalb,0.9559468573532632
unknown,1.188579186086277
sst,1.163963015150297
unknown,1.3217739237009856
ntsr1,1.0990326349819106
ntsr1,1.0632864732382987
pvalb,0.9676165004650386
sst,1.2488894051983777
unknown,1.419742127611361
sst,1.2234316163344938
unknown,1.3596398013609314
unknown,1.3471874101269516
unknown,1.4010214001500336
pvalb,1.2800100205591736
pvalb,1.3667536195998788
pvalb,0.8796025654678246
unknown,0.7577159059185009
unknown,1.0599257036727636
unknown,0.7226102150120997
sim1,1.286911761136366
sim1,1.3085801242887374
vip,1.130689350055791
vip,1.3997223216050414
vip,1.362639347850989
unknown,0.870927372022626
sst,1.2305869555532882
unknown,1.392272087058991
unknown,1.3708962640574804
unknown,1.335323644595518
sst,1.1446641551238252
unknown,1.3837916443629728
unknown,1.153712920405876
vip,1.5039372028517648
vip,1.1195618403697971
sst,1.2918019726288723
vip,1.0339477381981288
sst,1.440050509690067
pvalb,0.9314233422110269
sst,1.236508842533664
unknown,1.4391411871690545
unknown,1.1369832674385316
unknown,1.4713125031109702
vip,1.4316089096118882
vip,1.2212341873953036
vip,1.4838485694900905
vip,1.2500906535906715
pvalb,0.5816369544092888
pvalb,0.6572927407135443
pvalb,0.8403175828050036
pvalb,1.1928425977829162
pvalb,1.261121363563392
pvalb,1.3791715174590655
sst,1.2701189577091896
sst,1.3077094864112164
pvalb,0.902804256118558
sst,0.9149238488321828
sst,1.027251352391074
sst,1.2435463710904815
sst,1.0400558631283383
sst,1.085832704859553
pvalb,0.8314781670550347
sst,1.2297930224570484
pvalb,0.944026522713503
unknown,1.279017531990491
sst,1.2440985707169532
sst,1.2138255544988843
sst,1.1132051354332784
sst,0.5947621053025276
pvalb,0.6378671389963352
pvalb,0.8712260056737996
sst,1.5305320504923416
sst,1.195811634048667
vip,1.043202817824235
unknown,1.228037262319382
ntsr1,1.3905948137906738
vip,1.399618845897139
sst,1.2385294039417525
nr5a1,1.234857401436788
nr5a1,1.2569978987090962
vip,1.5531304813512103
sst,1.263118293273692
sst,1.3934421467156368
sst,1.0434311317326348
nr5a1,1.2715616120490438
nr5a1,1.2159935465839875
nr5a1,1.6489888783064095
sst,1.3185469597343396
vip,1.3257381806029005
sst,1.0956988351220125
vip,1.7273973712331447
unknown,1.3963722216778138
unknown,0.9916700392601516
tlx3,1.3062252400202132
tlx3,1.2730843728842878
tlx3,1.2235125601447827
tlx3,1.2089268914475548
tlx3,1.3098439419157013
tlx3,1.3267884059438946
tlx3,1.3875493280851048
tlx3,1.265797036962437
vip,1.1488272853438344
unknown,1.1951950214711724
pvalb,0.9441663678878685
pvalb,0.9952908062124852
pvalb,0.3990486519213689
unknown,1.2323467061904552
sim1,1.3806352556835526
pvalb,0.7030729367564164
pvalb,0.9042401292897908
pvalb,0.6165349675445888
pvalb,1.022297111597693
pvalb,0.9871443533103036
pvalb,1.0482277918873584
sim1,1.329030053520507
sim1,1.2996933549100225
pvalb,1.163411071270711
sim1,1.3814004680562058
pvalb,0.589890898067199
sim1,1.3425382080810735
pvalb,0.8758643814192792
pvalb,0.9915973182807268
pvalb,0.7305527611663439
pvalb,0.6443831671535051
pvalb,0.8719784896130239
unknown,1.2665996555475862
unknown,1.0621121938633284
vip,0.9935476001576988
sst,0.8044333013406888
sst,1.2211426616123793
sst,1.1809135981159329
sst,1.2872890581454906
sst,1.295755807113241
vip,1.2062376562480406
ntsr1,1.3125511725017036
vip,1.0983312043625697
unknown,0.8356485334123875
pvalb,0.7787993091375031
pvalb,1.117158556388638
vip,1.7208758293147302
vip,1.6649610061894722
pvalb,0.8840860405539106
sst,1.533186576148065
unknown,1.3456899105901663
nr5a1,1.2850105398139982
pvalb,1.0562373600130563
unknown,1.5545946911432862
pvalb,0.9550912807222548
pvalb,0.9416580947332972
pvalb,0.9388128033170042
pvalb,0.6972120533286973
pvalb,1.2947530202306432
pvalb,0.85834602962094
sst,1.2261799146090229
ntsr1,0.9842739560670286
ntsr1,1.2297234331046951
ntsr1,1.0748195770913396
ntsr1,1.1535583457943104
sim1,1.356231226057235
sim1,1.3564598305138589
vip,0.8785427425736512
unknown,1.1680159785782132
nr5a1,1.1163257402030724
sim1,1.30176474215207
vip,1.4336039445930635
sim1,1.1467811228773486
sst,0.951791088205219
sst,1.622866851661395
sst,1.3314172044537491
sst,1.1126670394997915
tlx3,1.2899941368621408
pvalb,0.9299166226445692
tlx3,1.430934824511814
pvalb,0.8766537944875943
tlx3,1.3744767252562091
tlx3,1.355828434480831
vip,1.0189674613295572
pvalb,0.6744791453093925
tlx3,1.257556280843953
tlx3,1.0242123697014276
pvalb,0.7181546655521741
tlx3,1.2357680913085138
pvalb,0.4857372060506841
pvalb,1.276713487927157
nr5a1,1.2442582875201464
nr5a1,1.4942030400741912
nr5a1,1.214825649606622
pvalb,0.8588768501058837
nr5a1,1.185926176742333
nr5a1,1.1605230185032194
pvalb,0.6457313618283693
nr5a1,1.3129819532810174
unknown,1.3007131622869974
sim1,1.1527209442526671
sst,1.0723030390246633
sim1,1.1820116843305075
sst,1.2819227917521638
sst,1.2514028879701775
pvalb,1.005809127303153
sst,1.317002481031093
pvalb,0.9866526188877148
sst,1.2928063402138694
sst,1.0767448022299544
sst,1.277903008874687
sst,1.3020686934564352
unknown,1.126764018214351
vip,1.228835910856683
nr5a1,1.4811224641915357
vip,1.1674298727991226
vip,1.4723793431444154
vip,1.1026453768937994
unknown,1.22484901539955
sst,1.1155911621453842
sst,1.087170833086504
vip,1.3985511068254224
sst,0.8592651976497563
sst,1.4094876898298108
sst,1.0886819603212756
sst,0.9691226087050856
sst,1.2948388895756622
pvalb,0.8787097734052616
sst,1.2038081729132624
sst,1.1713168472843782
pvalb,0.8852053325120535
pvalb,0.8569236055674816
sst,0.4428524592272708
pvalb,0.7020342929962912
pvalb,0.7215455023671306
sst,1.0023000519899707
sst,1.3096327547146982
vip,0.9158818029934742
nr5a1,1.1776254687777696
unknown,1.218169579115361
vip,1.0951457881173656
pvalb,0.8754862451616883
sst,1.2061692484737343
pvalb,0.6757257230902612
pvalb,0.9017864109159676
sst,1.1711743547352795
sst,1.7865121080375392
sst,0.7702305157679157
unknown,1.2596641213193045
sst,1.032232372108782
pvalb,1.039457468064043
pvalb,0.9263485786850628
vip,1.1337870892894335
vip,1.3373073758675385
sim1,1.3209209248529663
pvalb,0.9249450523073456
pvalb,0.8710730961547004
unknown,1.1106187789926196
sst,1.1744762604381196
pvalb,1.0594686870205827
pvalb,0.995838688442538
pvalb,1.21291518217556
unknown,1.2018828958252503
sst,1.0540826974237452
unknown,1.2592749460387982
pvalb,0.9650772264102888
sst,1.0725239939438709
sst,1.2332803258927958
pvalb,1.018638318294393
sst,1.2069734436352877
unknown,1.307972351393608
unknown,0.8849534082163955
pvalb,0.7446004697489155
sst,1.17185511407608
unknown,0.78902589455885
sst,1.1276894025322597
sst,1.070383035616593
sim1,1.2190853384750426
sim1,1.174511922481508
sst,1.0669520993319082
sst,1.255036625027167
pvalb,0.7422616925111261
sst,1.126326427296214
pvalb,1.3287975904508167
pvalb,0.678696475525889
sst,1.2434863710952104
sst,1.3120496497120744
sst,1.216408236769474
unknown,0.9536918588330054
pvalb,1.0168778726867629
pvalb,0.6465494245083808
pvalb,0.8809548751063007
sst,1.3523016751818286
sst,1.1661906286887214
pvalb,0.9218600215351348
sst,1.2236304462624046
pvalb,0.738602464914903
sim1,1.1388153273461377
sim1,1.3609413821024652
sim1,1.1463201471716793
sim1,1.182485794624567
sst,0.9479767862858474
sim1,1.2334545562271568
sim1,1.2697195873136111
unknown,1.7088649241597318
unknown,1.5566547964285729
unknown,1.365116552511303
unknown,1.4053504863524025
unknown,1.5285247110229516
unknown,1.4514456087386964
sim1,1.2574313977616545
sim1,1.2729372961113286
vip,1.3921854475664968
sim1,1.3244540168766372
sst,1.0752474083235124
sim1,1.3190932566986446
sim1,1.1966713146435832
sst,1.3479521817409923
sim1,1.276003243560994
sst,1.2312683089944432
pvalb,0.875891925664598
sim1,1.4189361997216443
sim1,1.2970911250400252
vip,1.134420906389347
vip,1.008025426594687
sst,1.1194209555876546
sst,0.671426601610096
sst,1.3386431180227705
sst,1.194420011574911
vip,1.4757702611156576
sst,0.9378954955361156
sst,1.2784974865055023
vip,1.2053241264367276
unknown,1.226274331027046
unknown,1.292904536893547
unknown,1.2192795435556492
unknown,1.22893903439766
sst,1.2989763010177644
sst,1.7355495741480187
sst,1.1651901457712248
pvalb,0.7287895395221577
pvalb,0.8122675355030259
pvalb,1.0457332276425642
pvalb,1.3260297207378762
unknown,1.2657934577283374
vip,1.3065135029498158
pvalb,0.7520930215890107
vip,1.3412378375807956
pvalb,0.7938711172318395
vip,1.128387704556215
pvalb,0.7710519137624651
pvalb,0.6781251341970794
pvalb,0.6840577676225235
vip,1.1179545578382295
pvalb,1.1208199729733077
pvalb,0.8150928927153944
pvalb,0.9226417978386846
pvalb,0.9125185275911878
vip,1.5124667415844328
vip,1.3405866756750424
sst,1.0375318479525255
pvalb,0.7872827004523577
pvalb,0.9879893915582324
pvalb,0.806687240553678
sst,1.254184079607186
sst,1.1997910834629943
sst,1.1129846194794717
tlx3,1.2865335962698483
tlx3,1.237922461734167
tlx3,1.4046609939332295
tlx3,1.373687109060847
tlx3,1.2217678287917475
tlx3,1.2436939070111528
sim1,1.3333212495344633
sim1,1.4484664616535978
sim1,1.2227403030313893
sim1,1.2784164081082985
sim1,1.238961369929511
vip,1.3382681433616073
sim1,1.2314665787153256
vip,1.4172639934167963
vip,1.2341984572266844
sim1,1.2945339609705673
vip,1.0041782046058834
vip,1.1816897272366746
vip,1.255589318998887
vip,0.9623410470442054
pvalb,0.8801056572897528
pvalb,0.9037061044648586
vip,1.3868498753556902
vip,1.1915274589189386
vip,1.4761974488511571
unknown,0.954536247025272
vip,1.6022036763318812
unknown,1.0215188210003998
vip,1.073607045405839
nr5a1,1.3367095777867763
nr5a1,1.3221448562869946
nr5a1,1.3472205312467938
nr5a1,1.286545428103584
nr5a1,1.2025914358230343
unknown,1.2987215906075795
ntsr1,1.281964882447417
ntsr1,1.2899457364150588
ntsr1,1.253359369015914
vip,1.0537290537077275
vip,1.1990410917485557
vip,1.1327693594717618
sim1,1.2663010856244352
vip,1.1058163371209166
sim1,1.352855575226421
sim1,1.151798308269348
vip,0.9934410367767486
tlx3,1.2782659836342172
tlx3,1.3220388199734294
ntsr1,1.3646345814615757
vip,1.274683293548936
ntsr1,1.2645820129811791
ntsr1,1.2445059562183136
vip,1.269696898095794
ntsr1,1.141386752812015
ntsr1,1.0864880169850974
sim1,1.2795164626065851
vip,0.9573103610746988
unknown,0.9417110304351294
unknown,1.15542717778996
sst,1.279875346710963
pvalb,1.310350195813431
vip,0.9075825173132313
vip,1.3471727310582495
sst,0.9031743456207548
sst,0.9269553514861976
pvalb,0.905751537818814
sim1,1.610226138256036
vip,1.315765306270222
sst,1.036815127095858
sst,1.1229229653860535
vip,1.5664071190219475
sim1,1.254977379992901
sim1,1.511156215123268
unknown,1.3199181304780596
unknown,1.271560000782843
vip,1.341306137910966
sst,1.2059870115884137
pvalb,1.0499045233715454
pvalb,0.791380801676423
pvalb,1.0024923997615387
tlx3,1.5823555238015323
tlx3,1.3361243267581404
unknown,1.3315124822606903
tlx3,1.4026479928794535
tlx3,1.2834133100358889
nr5a1,1.2517189410915868
nr5a1,1.1976027755196823
nr5a1,1.2628591518013876
pvalb,0.7620630655759957
nr5a1,1.2306797834019807
nr5a1,1.2534919749814677
sst,1.003972114732168
unknown,1.206534530885557
unknown,1.3410822265343405
unknown,0.8425542173383798
unknown,1.328179525158183
sst,1.1153480086298475
sst,1.0016119261583911
sst,1.6241188024262716
pvalb,0.7486416069808641
sst,0.9445377388751632
pvalb,0.75779931558235
nr5a1,1.1154859265416504
nr5a1,1.1559936193794853
unknown,1.3620592578189696
unknown,0.8291580369299456
pvalb,1.095014124042338
vip,0.8186698577854832
vip,1.4339935220938935
vip,1.2420819037115045
nr5a1,1.3597868361942194
nr5a1,1.366387175435289
pvalb,0.7129886420933513
pvalb,1.2652954003756272
nr5a1,1.2675545487168045
nr5a1,1.355245973161021
pvalb,0.7037599930608746
sst,1.1837228516430196
sst,1.1206141255070503
pvalb,0.6975161969281347
pvalb,0.7944597738788868
nr5a1,1.300278137249709
unknown,1.1955079811331832
nr5a1,1.2974625792782717
pvalb,0.9748680188627652
pvalb,0.5032251163257595
nr5a1,1.261118256713233
pvalb,0.9587081676214826
nr5a1,1.3444685700913683
vip,1.242309596966806
pvalb,0.5951604041457954
sim1,1.229102002898704
sim1,1.384229449891099
sst,1.0241701025824852
sst,1.4308510218296218
pvalb,0.8328863199243712
pvalb,0.8247733178144154
sst,1.53416178995591
vip,0.9425885003936006
nr5a1,1.2968003409445423
nr5a1,1.2080282202427215
nr5a1,1.2981778894548583
unknown,1.3704267319750456
pvalb,0.7310135375981353
pvalb,0.6529078291512229
pvalb,0.7346251594077581
vip,1.4787543135275862
unknown,1.420869828892876
pvalb,1.0290563111837172
pvalb,0.7880245616650752
unknown,1.3684132275846308
unknown,1.3919263876338606
pvalb,0.8168056283014132
vip,1.46584614016568
pvalb,0.8064124266466384
unknown,1.2744112383757722
vip,0.9814043663937227
sim1,1.4187713373123367
sim1,1.192797864737304
vip,0.9882284440459732
vip,0.9618587936256666
vip,1.03402982817407
sim1,1.1523116742368211
sim1,1.423141154418425
vip,1.0219672653253085
vip,1.048033473650661
nr5a1,1.249610605636775
nr5a1,1.6504457799034071
vip,1.3187798583650536
vip,0.9872789339072288
vip,1.1814521393673645
nr5a1,1.0830755003213954
sim1,1.3285229555655205
vip,1.2257494103841633
vip,1.346699179980612
unknown,1.3021941954278544
sim1,1.2279572229568487
sst,1.4876931733492766
sst,1.1681194098575625
vip,1.209247236900623
sst,1.5158510883820675
pvalb,0.8517210886839277
sst,1.048645207707381
sst,1.3942262094944953
sim1,1.205235160761826
vip,0.9874846554825276
sim1,1.3105056575566794
sim1,1.182801833687186
vip,1.4411672778392846
vip,1.2586697581349235
vip,1.27906225810424
sim1,1.264226198526711
sim1,1.1987140600175543
vip,0.9909431597903804
ntsr1,1.307956170474534
ntsr1,1.246707738140605
sim1,1.3853251563035014
ntsr1,0.977988543543838
sim1,1.3708843240972532
sim1,1.3910726176957835
sim1,1.3102117222115248
sim1,1.3793680395339811
sim1,1.2426296887618928
sim1,1.3026949206302354
vip,1.1159363936827695
vip,1.338219220197739
vip,1.326113454631816
sim1,1.4172786969049576
vip,1.1029427436766104
unknown,1.373919722231577
sim1,1.2185681168451568
unknown,1.514532003887712
unknown,1.3394573580466802
unknown,1.3856253047996778
unknown,1.441910563009455
vip,1.4850636171402982
vip,1.1171603479405203
sst,1.2258944453517615
sim1,1.4089280901734778
sim1,1.5633764372640655
sst,1.365546511368382
pvalb,1.0967940866019776
pvalb,0.9106656908180392
sst,1.333809335777781
pvalb,0.9417385468919716
pvalb,1.0129669054047616
sst,1.3948151207722534
sst,1.1651346820780706
pvalb,0.805000636832166
pvalb,0.5209108785979548
pvalb,0.7350774624535941
sst,1.198288376764845
sst,1.1873234579572567
pvalb,0.633605094266285
sst,1.1332012362782302
pvalb,0.7259258857004336
sst,1.690292561395599
sst,0.9911248509293062
pvalb,1.138550933464554
sst,1.1095166598511943
unknown,1.1674854260250902
vip,1.5277220093647106
vip,1.2773694858493263
pvalb,0.6504067782897035
pvalb,0.8982764386266202
unknown,0.8750019208749813
vip,1.0587508352304509
vip,1.352482311982981
pvalb,1.379670067647615
pvalb,0.9913394893147964
pvalb,0.7402000194541027
vip,1.0402882099340531
pvalb,0.6906890229635669
pvalb,0.8632998204820326
pvalb,1.026590306634139
unknown,1.4005025093358483
vip,0.9001815769925963
vip,1.358666350056967
pvalb,0.734779064815984
vip,1.173479934861108
unknown,1.2011890080409675
vip,1.0373089867105796
unknown,1.370656454637434
unknown,1.3332043507887132
vip,1.096167209182441
pvalb,0.9635207950369468
unknown,1.4150353854418194
unknown,1.4320309785882164
vip,1.2700641150675005
vip,1.1106535239981823
unknown,1.341436026657173
nr5a1,1.3076504703529797
vip,1.48856393786561
vip,1.045735009206417
pvalb,0.90846609377008
unknown,1.3003142858581664
unknown,1.0604265944262163
pvalb,0.9497163017323732
unknown,1.2102697060081289
unknown,1.2976387049824798
pvalb,0.6640319099566122
pvalb,0.9384928725333942
pvalb,1.0328135530763636
pvalb,1.0347370631312416
pvalb,0.9583833583849796
sst,1.1497917785641056
pvalb,0.9978128643202868
unknown,1.2753856989180294
unknown,1.4776710171308032
unknown,1.3757974457663218
unknown,1.5025221926573704
sst,1.1191431236675848
unknown,1.2886445746502322
unknown,1.4102921448570616
pvalb,1.0031612818481974
unknown,1.394437186274622
unknown,1.2607737197677809
pvalb,0.8472008967305817
unknown,1.3729945461540485
unknown,1.3918748653849111
unknown,1.6469146110031112
unknown,1.402239353361288
unknown,1.412144515572971
unknown,1.284813115628005
unknown,1.3237049357935553
sst,1.1921623606803613
sst,1.1791443990223722
pvalb,1.1819093870269135
unknown,1.4357071212776062
unknown,1.196248605976928
unknown,1.813706621759661
unknown,1.351256522310253
sst,1.208919144898214
unknown,1.1205412199697853
unknown,1.28144460448369
sst,1.1058591868289644
vip,1.2564154711519755
unknown,1.5007532513101711
pvalb,0.7764628618445732
sst,1.0823480992259824
sst,1.2600319808569684
vip,0.8162803774968627
vip,0.892147873440885
pvalb,1.099173849913183
sst,1.175484065367827
pvalb,0.7922402637540769
pvalb,0.9578403008000932
pvalb,1.5423974830490648
sst,1.3476956750779692
pvalb,0.7277051407279815
sst,1.4778068217829348
sst,1.4363944409504446
pvalb,1.3894824549780114
unknown,1.1143417365370925
pvalb,1.0418038143496682
sst,1.1564921974333051
sst,1.241457100099418
unknown,0.815840346603983
unknown,1.3685661194430028
unknown,0.8500540388375353
